name,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
Joakim Nilsson,8846.153846153846,460000,4615.384615384615,240000,7370.7307692307695,383278,3845.596153846154,199971,10014.923076923076,520776,5225.173076923077,271709,1-yr,460000,240000,383278,199971,520776,271709,Starter,D,CB,27,Sweden,Arminia Bielefeld
Oliver Christensen,8653.846153846154,450000,4615.384615384615,240000,7210.5,374946,3845.596153846154,199971,9797.211538461539,509455,5225.173076923077,271709,5-yrs,2250000,1200000,1874729,999856,2547275,1358547,Reserve,K,GK,22,Denmark,Hertha Berlin
Marco Richter,8653.846153846154,450000,4615.384615384615,240000,7210.5,374946,3845.596153846154,199971,9797.211538461539,509455,5225.173076923077,271709,4-yrs,1800000,960000,1499783,799884,2037820,1086837,Reserve,F,RW,24,Germany,Hertha Berlin
Jacob Bruun Larsen,8653.846153846154,450000,4615.384615384615,240000,7210.5,374946,3845.596153846154,199971,9797.211538461539,509455,5225.173076923077,271709,3-yrs,1350000,720000,1124838,599913,1528365,815128,Reserve,F,LW,23,Denmark,Hoffenheim
Gerrit Holtmann,8653.846153846154,450000,4615.384615384615,240000,7210.5,374946,3845.596153846154,199971,9797.211538461539,509455,5225.173076923077,271709,2-yrs,900000,480000,749892,399942,1018910,543419,Starter,F,LW,26,Philippines,Bochum
Simon Zoller,8461.538461538461,440000,4423.076923076923,230000,7050.2692307692305,366614,3685.3653846153848,191639,9579.5,498134,5007.461538461538,260388,3-yrs,1320000,690000,1099841,574917,1494401,781164,Reserve,F,CF,30,Germany,Bochum
Tobias Sippel,8461.538461538461,440000,4423.076923076923,230000,7050.2692307692305,366614,3685.3653846153848,191639,9579.5,498134,5007.461538461538,260388,2-yrs,880000,460000,733227,383278,996268,520776,Reserve,K,GK,33,Germany,Monchengladbach
Lucas Höler,8269.23076923077,430000,4423.076923076923,230000,6890.038461538462,358282,3685.3653846153848,191639,9361.788461538461,486813,5007.461538461538,260388,1-yr,430000,230000,358282,191639,486813,260388,Starter,F,CF,27,Germany,Freiburg
Danilo Soares,8269.23076923077,430000,4423.076923076923,230000,6890.038461538462,358282,3685.3653846153848,191639,9361.788461538461,486813,5007.461538461538,260388,3-yrs,1290000,690000,1074845,574917,1460438,781164,Starter,D,LB,30,Brazil,Bochum
Daichi Kamada,8269.23076923077,430000,4423.076923076923,230000,6890.038461538462,358282,3685.3653846153848,191639,9361.788461538461,486813,5007.461538461538,260388,2-yrs,860000,460000,716563,383278,973625,520776,Reserve,F,AM,25,Japan,Eintracht Frankfurt
Bright Arrey-Mbi,8076.923076923077,420000,4230.7692307692305,220000,6729.788461538462,349949,3525.1346153846152,183307,9144.057692307691,475491,4789.75,249067,2-yrs,840000,440000,699899,366614,950983,498134,Reserve,D,CB,18,Germany,Koln
Branimir Hrgota,8076.923076923077,420000,4230.7692307692305,220000,6729.788461538462,349949,3525.1346153846152,183307,9144.057692307691,475491,4789.75,249067,3-yrs,1260000,660000,1049848,549921,1426474,747201,Starter,F,CF,29,Sweden,Furth
Micky van de Ven,8076.923076923077,420000,4230.7692307692305,220000,6729.788461538462,349949,3525.1346153846152,183307,9144.057692307691,475491,4789.75,249067,4-yrs,1680000,880000,1399798,733227,1901965,996268,Reserve,D,CB,20,Netherlands,Wolfsburg
George Bello,8076.923076923077,420000,4230.7692307692305,220000,6729.788461538462,349949,3525.1346153846152,183307,9144.057692307691,475491,4789.75,249067,5-yrs,2100000,1100000,1749747,916534,2377457,1245335,Reserve,D,LB,20,United States,Arminia Bielefeld
Jakob Busk,8076.923076923077,420000,4230.7692307692305,220000,6729.788461538462,349949,3525.1346153846152,183307,9144.057692307691,475491,4789.75,249067,1-yr,420000,220000,349949,183307,475491,249067,Reserve,K,GK,28,Denmark,Union Berlin
Sebastian Griesbeck,7884.615384615385,410000,4230.7692307692305,220000,6569.557692307692,341617,3525.1346153846152,183307,8926.346153846154,464170,4789.75,249067,2-yrs,820000,440000,683235,366614,928340,498134,Starter,M,DM,31,Germany,Furth
Fredrik Jensen,7884.615384615385,410000,4230.7692307692305,220000,6569.557692307692,341617,3525.1346153846152,183307,8926.346153846154,464170,4789.75,249067,2-yrs,820000,440000,683235,366614,928340,498134,Reserve,F,AM,24,Finland,Augsburg
Anderson Lucoqui,7884.615384615385,410000,4230.7692307692305,220000,6569.557692307692,341617,3525.1346153846152,183307,8926.346153846154,464170,4789.75,249067,3-yrs,1230000,660000,1024852,549921,1392510,747201,Reserve,D,LB,24,Angola,Mainz
Sven Michel,7692.307692307692,400000,4038.4615384615386,210000,6409.326923076923,333285,3364.903846153846,174975,8708.634615384615,452849,4572.038461538462,237746,3-yrs,1200000,630000,999856,524924,1358547,713237,Reserve,F,CF,31,Germany,Union Berlin
Vasilios Lampropoulos,7692.307692307692,400000,4038.4615384615386,210000,6409.326923076923,333285,3364.903846153846,174975,8708.634615384615,452849,4572.038461538462,237746,1-yr,400000,210000,333285,174975,452849,237746,Reserve,D,CB,31,Greece,Bochum
Nishan Burkart,7500,390000,4038.4615384615386,210000,6249.096153846154,324953,3364.903846153846,174975,8490.923076923076,441528,4572.038461538462,237746,1-yr,390000,210000,324953,174975,441528,237746,Reserve,F,CF,22,Switzerland,Freiburg
Christoph Baumgartner,7500,390000,4038.4615384615386,210000,6249.096153846154,324953,3364.903846153846,174975,8490.923076923076,441528,4572.038461538462,237746,4-yrs,1560000,840000,1299812,699899,1766111,950983,Reserve,F,AM,22,Austria,Hoffenheim
Sasa Kalajdzic,7500,390000,4038.4615384615386,210000,6249.096153846154,324953,3364.903846153846,174975,8490.923076923076,441528,4572.038461538462,237746,2-yrs,780000,420000,649906,349949,883055,475491,Starter,F,CF,24,Austria,Stuttgart
Woo-yeong Jeong,7500,390000,4038.4615384615386,210000,6249.096153846154,324953,3364.903846153846,174975,8490.923076923076,441528,4572.038461538462,237746,1-yr,390000,210000,324953,174975,441528,237746,Reserve,F,RW,22,South Korea,Freiburg
Cédric Brunner,7500,390000,4038.4615384615386,210000,6249.096153846154,324953,3364.903846153846,174975,8490.923076923076,441528,4572.038461538462,237746,1-yr,390000,210000,324953,174975,441528,237746,Starter,D,RB,27,Switzerland,Arminia Bielefeld
Julian Chabot,7307.692307692308,380000,3846.153846153846,200000,6088.865384615385,316621,3204.673076923077,166643,8273.192307692309,430206,4354.307692307692,226424,2-yrs,760000,400000,633242,333285,860413,452849,Reserve,D,CB,23,Germany,Koln
Philipp Förster,7307.692307692308,380000,3846.153846153846,200000,6088.865384615385,316621,3204.673076923077,166643,8273.192307692309,430206,4354.307692307692,226424,2-yrs,760000,400000,633242,333285,860413,452849,Starter,F,AM,26,Germany,Stuttgart
Chris Führich,7307.692307692308,380000,3846.153846153846,200000,6088.865384615385,316621,3204.673076923077,166643,8273.192307692309,430206,4354.307692307692,226424,4-yrs,1520000,800000,1266484,666570,1720826,905698,Starter,F,RW,24,Germany,Stuttgart
Andreas Luthe,7307.692307692308,380000,3846.153846153846,200000,6088.865384615385,316621,3204.673076923077,166643,8273.192307692309,430206,4354.307692307692,226424,1-yr,380000,200000,316621,166643,430206,226424,Starter,K,GK,34,Germany,Union Berlin
Benjamin Uphoff,7307.692307692308,380000,3846.153846153846,200000,6088.865384615385,316621,3204.673076923077,166643,8273.192307692309,430206,4354.307692307692,226424,1-yr,380000,200000,316621,166643,430206,226424,Reserve,K,GK,28,Germany,Freiburg
Ermedin Demirovic,7115.384615384615,370000,3846.153846153846,200000,5928.634615384615,308289,3204.673076923077,166643,8055.4807692307695,418885,4354.307692307692,226424,3-yrs,1110000,600000,924866,499928,1256656,679273,Starter,F,CF,23,Bosnia-Herzegovina,Freiburg
Fabian Klos,7115.384615384615,370000,3846.153846153846,200000,5928.634615384615,308289,3204.673076923077,166643,8055.4807692307695,418885,4354.307692307692,226424,1-yr,370000,200000,308289,166643,418885,226424,Reserve,F,CF,34,Germany,Arminia Bielefeld
Marvin Schwäbe,7115.384615384615,370000,3846.153846153846,200000,5928.634615384615,308289,3204.673076923077,166643,8055.4807692307695,418885,4354.307692307692,226424,3-yrs,1110000,600000,924866,499928,1256656,679273,Starter,K,GK,26,Germany,Koln
Tobias Raschl,6730.7692307692305,350000,3653.846153846154,190000,5608.173076923077,291625,3044.423076923077,158310,7620.057692307692,396243,4136.596153846154,215103,3-yrs,1050000,570000,874874,474931,1188728,645310,Reserve,M,CM,21,Germany,Furth
Stefan Drljaca,6730.7692307692305,350000,3653.846153846154,190000,5608.173076923077,291625,3044.423076923077,158310,7620.057692307692,396243,4136.596153846154,215103,1-yr,350000,190000,291625,158310,396243,215103,Reserve,K,GK,22,Germany,Borussia Dortmund
Jens Grahl,6730.7692307692305,350000,3653.846153846154,190000,5608.173076923077,291625,3044.423076923077,158310,7620.057692307692,396243,4136.596153846154,215103,3-yrs,1050000,570000,874874,474931,1188728,645310,Reserve,K,GK,33,Germany,Eintracht Frankfurt
Mark Flekken,6730.7692307692305,350000,3653.846153846154,190000,5608.173076923077,291625,3044.423076923077,158310,7620.057692307692,396243,4136.596153846154,215103,1-yr,350000,190000,291625,158310,396243,215103,Starter,K,GK,28,Netherlands,Freiburg
Anselmo García McNulty,6730.7692307692305,350000,3653.846153846154,190000,5608.173076923077,291625,3044.423076923077,158310,7620.057692307692,396243,4136.596153846154,215103,3-yrs,1050000,570000,874874,474931,1188728,645310,Reserve,D,CB,18,Ireland,Wolfsburg
Genki Haraguchi,6730.7692307692305,350000,3653.846153846154,190000,5608.173076923077,291625,3044.423076923077,158310,7620.057692307692,396243,4136.596153846154,215103,1-yr,350000,190000,291625,158310,396243,215103,Starter,F,AM,30,Japan,Union Berlin
Danny Blum,6730.7692307692305,350000,3653.846153846154,190000,5608.173076923077,291625,3044.423076923077,158310,7620.057692307692,396243,4136.596153846154,215103,1-yr,350000,190000,291625,158310,396243,215103,Reserve,F,LW,31,Germany,Bochum
Kouadio Koné,6730.7692307692305,350000,3653.846153846154,190000,5608.173076923077,291625,3044.423076923077,158310,7620.057692307692,396243,4136.596153846154,215103,4-yrs,1400000,760000,1166498,633242,1584971,860413,Starter,M,CM,20,France,Monchengladbach
Ragnar Ache,6730.7692307692305,350000,3653.846153846154,190000,5608.173076923077,291625,3044.423076923077,158310,7620.057692307692,396243,4136.596153846154,215103,4-yrs,1400000,760000,1166498,633242,1584971,860413,Reserve,F,CF,23,Germany,Eintracht Frankfurt
Simon Asta,6346.153846153846,330000,3269.230769230769,170000,5287.692307692308,274960,2723.9615384615386,141646,7184.615384615385,373600,3701.173076923077,192461,1-yr,330000,170000,274960,141646,373600,192461,Starter,D,RB,21,Germany,Furth
Andreas Voglsammer,6153.846153846154,320000,3269.230769230769,170000,5127.461538461538,266628,2723.9615384615386,141646,6966.903846153846,362279,3701.173076923077,192461,1-yr,320000,170000,266628,141646,362279,192461,Starter,F,CF,30,Germany,Union Berlin
Patrick Wimmer,6153.846153846154,320000,3269.230769230769,170000,5127.461538461538,266628,2723.9615384615386,141646,6966.903846153846,362279,3701.173076923077,192461,4-yrs,1280000,680000,1066513,566585,1449117,769843,Starter,F,RW,20,Austria,Arminia Bielefeld
Marco Meyerhöfer,6153.846153846154,320000,3269.230769230769,170000,5127.461538461538,266628,2723.9615384615386,141646,6966.903846153846,362279,3701.173076923077,192461,4-yrs,1280000,680000,1066513,566585,1449117,769843,Reserve,D,RB,26,Germany,Furth
David Nemeth,5961.538461538462,310000,3076.923076923077,160000,4967.2307692307695,258296,2563.730769230769,133314,6749.192307692308,350958,3483.4615384615386,181140,3-yrs,930000,480000,774888,399942,1052874,543419,Reserve,D,CB,20,Austria,Mainz
Jetro Willems,5961.538461538462,310000,3076.923076923077,160000,4967.2307692307695,258296,2563.730769230769,133314,6749.192307692308,350958,3483.4615384615386,181140,2-yrs,620000,320000,516592,266628,701916,362279,Starter,D,LB,27,Netherlands,Furth
Josep Martínez,5961.538461538462,310000,3076.923076923077,160000,4967.2307692307695,258296,2563.730769230769,133314,6749.192307692308,350958,3483.4615384615386,181140,3-yrs,930000,480000,774888,399942,1052874,543419,Reserve,K,GK,23,Spain,Leipzig
Wahid Faghir,5961.538461538462,310000,3076.923076923077,160000,4967.2307692307695,258296,2563.730769230769,133314,6749.192307692308,350958,3483.4615384615386,181140,5-yrs,1550000,800000,1291480,666570,1754790,905698,Reserve,F,CF,18,Denmark,Stuttgart
Guilherme Ramos,5961.538461538462,310000,3076.923076923077,160000,4967.2307692307695,258296,2563.730769230769,133314,6749.192307692308,350958,3483.4615384615386,181140,4-yrs,1240000,640000,1033184,533256,1403832,724558,Starter,D,CB,24,Portugal,Arminia Bielefeld
Clinton Mola,5769.2307692307695,300000,3076.923076923077,160000,4807,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,3-yrs,900000,480000,749892,399942,1018910,543419,Reserve,M,DM,20,England,Stuttgart
Maxim Leitsch,5769.2307692307695,300000,3076.923076923077,160000,4807,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,2-yrs,600000,320000,499928,266628,679273,362279,Starter,D,CB,23,Germany,Bochum
Kristijan Jakic,5769.2307692307695,300000,3076.923076923077,160000,4807,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,1-yr,300000,160000,249964,133314,339637,181140,Starter,M,DM,24,Croatia,Eintracht Frankfurt
David Raum,5769.2307692307695,300000,3076.923076923077,160000,4807,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,5-yrs,1500000,800000,1249819,666570,1698183,905698,Starter,D,LB,23,Germany,Hoffenheim
Enzo Millot,5769.2307692307695,300000,3076.923076923077,160000,4807,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,4-yrs,1200000,640000,999856,533256,1358547,724558,Reserve,M,CM,19,France,Stuttgart
Manuel Prietl,5769.2307692307695,300000,3076.923076923077,160000,4807,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,3-yrs,900000,480000,749892,399942,1018910,543419,Reserve,M,DM,30,Austria,Arminia Bielefeld
Malik Tillman,5769.2307692307695,300000,3076.923076923077,160000,4807,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,3-yrs,900000,480000,749892,399942,1018910,543419,Reserve,F,AM,19,Germany,Bayern Munich
Paul Jaeckel,5769.2307692307695,300000,3076.923076923077,160000,4807,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,1-yr,300000,160000,249964,133314,339637,181140,Reserve,D,CB,23,Germany,Union Berlin
Stefan Ortega Moreno,5769.2307692307695,300000,3076.923076923077,160000,4807,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,1-yr,300000,160000,249964,133314,339637,181140,Starter,K,GK,29,Germany,Arminia Bielefeld
Armel Bella Kotchap,5576.923076923077,290000,2884.6153846153848,150000,4646.7692307692305,241632,2403.5,124982,6313.75,328315,3265.730769230769,169818,3-yrs,870000,450000,724895,374946,984946,509455,Starter,D,CB,20,Germany,Bochum
Kevin Schade,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,5-yrs,1400000,750000,1166498,624910,1584971,849092,Starter,F,RW,20,Germany,Freiburg
Jacob Barrett Laursen,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,2-yrs,560000,300000,466599,249964,633988,339637,Reserve,D,LB,27,Denmark,Arminia Bielefeld
Gideon Jung,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,2-yrs,560000,300000,466599,249964,633988,339637,Reserve,D,CB,27,Germany,Furth
Orel Mangala,5192.307692307692,270000,2692.3076923076924,140000,4326.307692307692,224968,2243.269230769231,116650,5878.326923076923,305673,3048.019230769231,158497,3-yrs,810000,420000,674903,349949,917019,475491,Starter,M,DM,23,Belgium,Stuttgart
Sebastian Vasiliadis,5192.307692307692,270000,2692.3076923076924,140000,4326.307692307692,224968,2243.269230769231,116650,5878.326923076923,305673,3048.019230769231,158497,3-yrs,810000,420000,674903,349949,917019,475491,Starter,M,CM,24,Greece,Arminia Bielefeld
Florian Müller,5192.307692307692,270000,2692.3076923076924,140000,4326.307692307692,224968,2243.269230769231,116650,5878.326923076923,305673,3048.019230769231,158497,4-yrs,1080000,560000,899870,466599,1222692,633988,Starter,K,GK,24,Germany,Stuttgart
Niklas Lomb,5192.307692307692,270000,2692.3076923076924,140000,4326.307692307692,224968,2243.269230769231,116650,5878.326923076923,305673,3048.019230769231,158497,1-yr,270000,140000,224968,116650,305673,158497,Reserve,K,GK,28,Germany,Bayer Leverkusen
Florian Krüger,5000,260000,2692.3076923076924,140000,4166.057692307692,216635,2243.269230769231,116650,5660.615384615385,294352,3048.019230769231,158497,4-yrs,1040000,560000,866541,466599,1177407,633988,Starter,F,CF,22,Germany,Arminia Bielefeld
Nico Schlotterbeck,5000,260000,2692.3076923076924,140000,4166.057692307692,216635,2243.269230769231,116650,5660.615384615385,294352,3048.019230769231,158497,2-yrs,520000,280000,433271,233300,588704,316994,Starter,D,CB,22,Germany,Freiburg
Jeremy Dudziak,4807.692307692308,250000,2500,130000,4005.826923076923,208303,2083.0384615384614,108318,5442.903846153846,283031,2830.3076923076924,147176,3-yrs,750000,390000,624910,324953,849092,441528,Starter,F,AM,26,Germany,Furth
Mohamed Simakan,4807.692307692308,250000,2500,130000,4005.826923076923,208303,2083.0384615384614,108318,5442.903846153846,283031,2830.3076923076924,147176,5-yrs,1250000,650000,1041516,541588,1415153,735879,Reserve,D,CB,21,France,Leipzig
Lukas Kübler,4807.692307692308,250000,2500,130000,4005.826923076923,208303,2083.0384615384614,108318,5442.903846153846,283031,2830.3076923076924,147176,1-yr,250000,130000,208303,108318,283031,147176,Starter,D,RB,29,Germany,Freiburg
Delano Burgzorg,4807.692307692308,250000,2500,130000,4005.826923076923,208303,2083.0384615384614,108318,5442.903846153846,283031,2830.3076923076924,147176,1-yr,250000,130000,208303,108318,283031,147176,Reserve,F,LW,23,Netherlands,Mainz
Dan-Axel Zagadou,4423.076923076923,230000,2307.6923076923076,120000,3685.3653846153848,191639,1922.8076923076924,99986,5007.461538461538,260388,2612.596153846154,135855,1-yr,230000,120000,191639,99986,260388,135855,Starter,D,CB,22,France,Borussia Dortmund
Omar Marmoush,4423.076923076923,230000,2307.6923076923076,120000,3685.3653846153848,191639,1922.8076923076924,99986,5007.461538461538,260388,2612.596153846154,135855,1-yr,230000,120000,191639,99986,260388,135855,Reserve,F,CF,22,Egypt,Stuttgart
Timothy Tillman,4230.7692307692305,220000,2307.6923076923076,120000,3525.1346153846152,183307,1922.8076923076924,99986,4789.75,249067,2612.596153846154,135855,1-yr,220000,120000,183307,99986,249067,135855,Starter,F,AM,23,Germany,Furth
Robert Gumny,4230.7692307692305,220000,2307.6923076923076,120000,3525.1346153846152,183307,1922.8076923076924,99986,4789.75,249067,2612.596153846154,135855,4-yrs,880000,480000,733227,399942,996268,543419,Reserve,D,RB,23,Poland,Augsburg
Ömer Beyaz,4038.4615384615386,210000,2115.3846153846152,110000,3364.903846153846,174975,1762.5576923076924,91653,4572.038461538462,237746,2394.8653846153848,124533,4-yrs,840000,440000,699899,366614,950983,498134,Reserve,F,AM,18,Turkey,Stuttgart
Bryan Lasme,4038.4615384615386,210000,2115.3846153846152,110000,3364.903846153846,174975,1762.5576923076924,91653,4572.038461538462,237746,2394.8653846153848,124533,4-yrs,840000,440000,699899,366614,950983,498134,Reserve,F,RW,23,France,Arminia Bielefeld
Tuta,4038.4615384615386,210000,2115.3846153846152,110000,3364.903846153846,174975,1762.5576923076924,91653,4572.038461538462,237746,2394.8653846153848,124533,2-yrs,420000,220000,349949,183307,475491,249067,Starter,D,CB,22,Brazil,Eintracht Frankfurt
Nathan de Medina,4038.4615384615386,210000,2115.3846153846152,110000,3364.903846153846,174975,1762.5576923076924,91653,4572.038461538462,237746,2394.8653846153848,124533,2-yrs,420000,220000,349949,183307,475491,249067,Starter,D,RB,24,Belgium,Arminia Bielefeld
Aymen Barkok,4038.4615384615386,210000,2115.3846153846152,110000,3364.903846153846,174975,1762.5576923076924,91653,4572.038461538462,237746,2394.8653846153848,124533,1-yr,210000,110000,174975,91653,237746,124533,Reserve,F,AM,23,Morocco,Eintracht Frankfurt
Tarsis Bonga,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,2-yrs,400000,220000,333285,183307,452849,249067,Reserve,F,RW,25,Germany,Bochum
Janni Serra,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,4-yrs,800000,440000,666570,366614,905698,498134,Starter,F,CF,23,Germany,Arminia Bielefeld
Jonas Michelbrink,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,2-yrs,400000,220000,333285,183307,452849,249067,Reserve,M,CM,20,Germany,Hertha Berlin
Josip Stanisic,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,4-yrs,800000,440000,666570,366614,905698,498134,Reserve,D,RB,21,Croatia,Bayern Munich
Diant Ramaj,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,3-yrs,600000,330000,499928,274960,679273,373600,Reserve,K,GK,20,Germany,Eintracht Frankfurt
Mateo Klimowicz,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,3-yrs,600000,330000,499928,274960,679273,373600,Reserve,F,AM,21,Germany,Stuttgart
Robin Hack,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,4-yrs,800000,440000,666570,366614,905698,498134,Reserve,F,LW,23,Germany,Arminia Bielefeld
Sergio Córdova,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,4-yrs,800000,440000,666570,366614,905698,498134,Reserve,F,CF,24,Venezuela,Augsburg
Tanguy Coulibaly,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,2-yrs,400000,220000,333285,183307,452849,249067,Reserve,F,LW,20,France,Stuttgart
Tim Civeja,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,3-yrs,600000,330000,499928,274960,679273,373600,Reserve,M,CM,20,Germany,Augsburg
Timo Hübers,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,2-yrs,400000,220000,333285,183307,452849,249067,Starter,D,CB,25,Germany,Koln
Maxence Lacroix,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,4-yrs,760000,400000,633242,333285,860413,452849,Starter,D,CB,21,France,Wolfsburg
Kevin Behrens,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,2-yrs,380000,200000,316621,166643,430206,226424,Reserve,F,CF,30,Germany,Union Berlin
Tom Weilandt,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,F,RW,29,Germany,Bochum
Marius Funk,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,K,GK,26,Germany,Furth
Maximilian Bauer,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,D,CB,21,Germany,Furth
Roberto Massimo,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,2-yrs,380000,200000,316621,166643,430206,226424,Reserve,M,RM,21,Germany,Stuttgart
Jonathan Burkardt,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,3-yrs,570000,300000,474931,249964,645310,339637,Starter,F,CF,21,Germany,Mainz
Masaya Okugawa,3461.5384615384614,180000,1923.076923076923,100000,2884.1923076923076,149978,1602.326923076923,83321,3918.8846153846152,203782,2177.153846153846,113212,3-yrs,540000,300000,449935,249964,611346,339637,Starter,F,AM,25,Japan,Arminia Bielefeld
Ajdin Hrustic,3461.5384615384614,180000,1923.076923076923,100000,2884.1923076923076,149978,1602.326923076923,83321,3918.8846153846152,203782,2177.153846153846,113212,2-yrs,360000,200000,299957,166643,407564,226424,Reserve,M,CM,25,Australia,Eintracht Frankfurt
Jordan Beyer,3461.5384615384614,180000,1923.076923076923,100000,2884.1923076923076,149978,1602.326923076923,83321,3918.8846153846152,203782,2177.153846153846,113212,5-yrs,900000,500000,749892,416606,1018910,566061,Reserve,D,CB,21,Germany,Monchengladbach
Keita Endo,3461.5384615384614,180000,1923.076923076923,100000,2884.1923076923076,149978,1602.326923076923,83321,3918.8846153846152,203782,2177.153846153846,113212,2-yrs,360000,200000,299957,166643,407564,226424,Reserve,F,LW,24,Japan,Union Berlin
Kelian Nsona,3461.5384615384614,180000,1923.076923076923,100000,2884.1923076923076,149978,1602.326923076923,83321,3918.8846153846152,203782,2177.153846153846,113212,5-yrs,900000,500000,749892,416606,1018910,566061,Reserve,F,RW,19,France,Hertha Berlin
Mamadou Doucouré,3461.5384615384614,180000,1923.076923076923,100000,2884.1923076923076,149978,1602.326923076923,83321,3918.8846153846152,203782,2177.153846153846,113212,3-yrs,540000,300000,449935,249964,611346,339637,Reserve,D,CB,23,France,Monchengladbach
Paul Grave,3269.230769230769,170000,1730.7692307692307,90000,2723.9615384615386,141646,1442.0961538461538,74989,3701.173076923077,192461,1959.4423076923076,101891,1-yr,170000,90000,141646,74989,192461,101891,Reserve,K,GK,20,Germany,Bochum
Ansgar Knauff,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153845,66657,3483.4615384615386,181140,1741.7307692307693,90570,2-yrs,320000,160000,266628,133314,362279,181140,Reserve,F,LW,20,Germany,Eintracht Frankfurt
Philipp Pentke,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153845,66657,3483.4615384615386,181140,1741.7307692307693,90570,2-yrs,320000,160000,266628,133314,362279,181140,Reserve,K,GK,36,Germany,Hoffenheim
Leon Schaffran,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153845,66657,3265.730769230769,169818,1741.7307692307693,90570,3-yrs,450000,240000,374946,199971,509455,271709,Reserve,K,GK,23,Germany,Furth
