,Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
296,378,Paul Pogba,fr FRA,MFFW,Manchester Utd,29-004,1993.0,16,13,1138,12.6,1,9,1,0,0,6,1,0.08,0.71,0.79,0.08,0.79,2.4,2.4,3.5,5.9,0.19,0.28,0.47,0.19,0.47,Matches,348050.28846153844,18098615,191335.3269230769,9949437,290000.0,15080000,159423.07692307694,8290000,394035.4615384616,20489844,216614.9807692308,11263979,1-yr,18098615,9949437,15080000,8290000,20489844,11263979,Starter,M,CM,28,France,Manchester United
297,379,Nick Pope,eng ENG,GK,Burnley,29-334,1992.0,25,25,2250,25.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01,Matches,42006.07692307692,2184316,23080.25,1200173,35000.0,1820000,19230.76923076923,1000000,47556.0,2472912,26129.67307692308,1358743,2-yrs,4368631,2400347,3640000,2000000,4945825,2717486,Starter,K,GK,29,England,Burnley
298,380,Teemu Pukki,fi FIN,FW,Norwich City,31-355,1990.0,28,28,2445,27.2,8,2,5,3,3,4,0,0.29,0.07,0.37,0.18,0.26,7.4,5.2,1.5,6.7,0.27,0.06,0.33,0.19,0.25,Matches,30004.32692307692,1560225,16617.78846153846,864125,25000.0,1300000,13846.153846153846,720000,33968.57692307692,1766366,18813.365384615383,978295,1-yr,1560225,864125,1300000,720000,1766366,978295,Starter,F,CF,31,Finland,Norwich
299,381,Christian Pulisic,us USA,MFFW,Chelsea,23-182,1998.0,15,10,949,10.5,4,1,4,0,0,2,0,0.38,0.09,0.47,0.38,0.47,3.6,3.6,0.7,4.3,0.34,0.07,0.41,0.34,0.41,Matches,180026.01923076922,9361353,99014.30769230767,5148744,150000.0,7800000,82500.0,4290000,203811.4423076923,10598195,112096.28846153848,5829007,3-yrs,28084058,15446232,23400000,12870000,31794586,17487022,Reserve,F,RW,23,United States,Chelsea
300,384,Aaron Ramsdale,eng ENG,GK,Arsenal,23-309,1998.0,24,24,2160,24.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,85396.96153846153,4440642,47083.730769230766,2448354,71153.84615384616,3700000,39230.769230769234,2040000,96679.78846153848,5027349,53304.53846153846,2771836,4-yrs,17762566,9793415,14800000,8160000,20109396,11087343,Starter,K,GK,23,England,Arsenal
301,385,Jacob Ramsey,eng ENG,MF,Aston Villa,20-295,2001.0,26,22,1862,20.7,6,1,6,0,0,4,0,0.29,0.05,0.34,0.29,0.34,3.1,3.1,1.9,5.0,0.15,0.09,0.24,0.15,0.24,Matches,9001.307692307691,468068,4846.846153846154,252036,7500.0,390000,4038.4615384615386,210000,10190.576923076924,529910,5487.2307692307695,285336,4-yrs,1872271,1008146,1560000,840000,2119639,1141344,Starter,M,CM,20,England,Aston Villa
302,386,Marcus Rashford,eng ENG,FWMF,Manchester Utd,24-139,1997.0,19,10,937,10.4,4,2,4,0,0,2,0,0.38,0.19,0.58,0.38,0.58,2.3,2.3,2.0,4.3,0.22,0.19,0.41,0.22,0.41,Matches,240034.67307692303,12481803,132019.07692307694,6864992,200000.0,10400000,110000.0,5720000,271748.5961538461,14130927,149461.73076923078,7772010,2-yrs,24963607,13729984,20800000,11440000,28261854,15544020,Starter,F,LW,24,England,Manchester United
303,387,Milot Rashica,xk KVX,FWMF,Norwich City,25-264,1996.0,23,17,1618,18.0,1,2,1,0,0,0,0,0.06,0.11,0.17,0.06,0.17,2.0,2.0,2.0,4.1,0.11,0.11,0.23,0.11,0.23,Matches,36928.40384615384,1920277,20310.634615384617,1056153,30769.23076923077,1600000,16923.076923076922,880000,41807.480769230766,2173989,22994.115384615383,1195694,4-yrs,7681110,4224610,6400000,3520000,8695955,4782775,Starter,F,RW,25,Kosovo,Norwich
304,388,David Raya,es ESP,GK,Brentford,26-185,1995.0,15,15,1350,15.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,30004.32692307692,1560225,16617.78846153846,864125,25000.0,1300000,13846.153846153846,720000,33968.57692307692,1766366,18813.365384615383,978295,3-yrs,4680676,2592375,3900000,2160000,5299098,2934885,Starter,K,GK,26,Spain,Brentford
305,389,Nathan Redmond,eng ENG,MFFW,Southampton,28-013,1994.0,20,15,1357,15.1,0,5,0,0,0,0,0,0.0,0.33,0.33,0.0,0.33,1.8,1.8,3.6,5.5,0.12,0.24,0.36,0.12,0.36,Matches,72010.40384615384,3744541,39698.03846153846,2064298,60000.0,3120000,33076.92307692308,1720000,81524.57692307692,4239278,44943.03846153846,2337038,2-yrs,7489082,4128596,6240000,3440000,8478556,4674076,Reserve,F,LW,27,England,Southampton
306,390,Sergio Reguilón,es ESP,DF,Tottenham,25-093,1996.0,22,20,1669,18.5,2,3,2,0,0,4,0,0.11,0.16,0.27,0.11,0.27,2.8,2.8,3.9,6.7,0.15,0.21,0.36,0.15,0.36,Matches,63609.19230769231,3307678,35082.0,1824264,53000.0,2756000,29230.76923076923,1520000,72013.38461538461,3744696,39717.09615384616,2065289,4-yrs,13230712,7297054,11024000,6080000,14978783,8261157,Starter,D,LB,25,Spain,Tottenham
307,391,Declan Rice,eng ENG,MF,West Ham,23-064,1999.0,27,27,2430,27.0,1,4,1,0,0,7,0,0.04,0.15,0.19,0.04,0.19,0.8,0.8,1.8,2.6,0.03,0.07,0.09,0.03,0.09,Matches,3692.846153846154,192028,2077.230769230769,108016,3076.923076923077,160000,1730.7692307692307,90000,4180.75,217399,2351.673076923077,122287,3-yrs,576083,324047,480000,270000,652197,366861,Starter,M,DM,23,England,West Ham
308,393,Richarlison,br BRA,FWMF,Everton,24-313,1997.0,20,18,1635,18.2,4,3,4,0,0,6,0,0.22,0.17,0.39,0.22,0.39,4.2,4.2,1.9,6.1,0.23,0.1,0.34,0.23,0.34,Matches,108015.6153846154,5616812,59316.269230769234,3084446,90000.0,4680000,49423.07692307692,2570000,122286.8653846154,6358917,67153.26923076923,3491970,3-yrs,16850435,9253337,14040000,7710000,19076752,10475909,Starter,F,CF,24,Brazil,Everton
309,395,Matt Ritchie,sct SCO,DF,Newcastle Utd,32-190,1989.0,16,14,1318,14.6,0,2,0,0,0,5,0,0.0,0.14,0.14,0.0,0.14,0.4,0.4,1.6,2.1,0.03,0.11,0.14,0.03,0.14,Matches,54007.807692307695,2808406,29773.53846153846,1548224,45000.0,2340000,24807.69230769231,1290000,61143.44230769231,3179459,33707.269230769234,1752778,2-yrs,5616812,3096447,4680000,2580000,6358917,3505557,Reserve,D,LB,32,Scotland,Newcastle
310,396,Connor Roberts,wls WAL,DF,Burnley,26-177,1995.0,11,10,916,10.2,0,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.3,0.4,0.01,0.03,0.04,0.01,0.04,Matches,31389.153846153848,1632236,17310.19230769231,900130,26153.846153846152,1360000,14423.076923076924,750000,35536.34615384616,1847890,19597.25,1019057,4-yrs,6528943,3600520,5440000,3000000,7391562,4076229,Starter,D,RB,26,Wales,Burnley
311,397,Tyler Roberts,wls WAL,MFFW,Leeds United,23-066,1999.0,23,7,987,11.0,1,1,1,0,0,5,0,0.09,0.09,0.18,0.09,0.18,2.4,2.4,1.2,3.7,0.22,0.11,0.34,0.22,0.34,Matches,4154.442307692308,216031,2308.019230769231,120017,3461.538461538461,180000,1923.076923076923,100000,4703.346153846154,244574,2612.9615384615386,135874,3-yrs,648094,360052,540000,300000,733721,407623,Reserve,F,SS,23,Wales,Leeds
312,398,Andrew Robertson,sct SCO,DF,Liverpool,28-008,1994.0,22,22,1934,21.5,1,10,1,0,0,4,1,0.05,0.47,0.51,0.05,0.51,1.4,1.4,4.9,6.3,0.07,0.23,0.29,0.07,0.29,Matches,60008.67307692308,3120451,33004.769230769234,1716248,50000.0,2600000,27500.0,1430000,67937.15384615384,3532732,37365.42307692308,1943002,5-yrs,15602254,8581240,13000000,7150000,17663659,9715012,Starter,D,LB,27,Scotland,Liverpool
313,399,Joe Rodon,wls WAL,DF,Tottenham,24-148,1997.0,1,0,79,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,11540.134615384615,600087,6462.4807692307695,336049,9615.384615384615,500000,5384.615384615385,280000,13064.846153846154,679372,7316.307692307692,380448,4-yrs,2400347,1344194,2000000,1120000,2717486,1521792,Reserve,D,CB,24,Wales,Tottenham
314,400,Rodri,es ESP,MF,Manchester City,25-270,1996.0,24,24,2102,23.4,3,1,3,0,0,5,0,0.13,0.04,0.17,0.13,0.17,1.6,1.6,1.2,2.8,0.07,0.05,0.12,0.07,0.12,Matches,145405.61538461538,7561092,80088.5,4164602,121153.84615384616,6300000,66730.76923076923,3470000,164616.9423076923,8560081,90669.96153846152,4714838,3-yrs,22683277,12493805,18900000,10410000,25680243,14144515,Starter,M,DM,25,Spain,Manchester City
315,401,Rodrigo,es ESP,MFFW,Leeds United,31-013,1991.0,23,20,1629,18.1,5,1,4,1,1,8,0,0.28,0.06,0.33,0.22,0.28,3.9,3.1,3.8,6.9,0.21,0.21,0.42,0.17,0.38,Matches,69240.76923076923,3600520,38082.42307692308,1980286,57692.307692307695,3000000,31730.76923076923,1650000,78389.01923076923,4076229,43113.96153846154,2241926,3-yrs,10801561,5940858,9000000,4950000,12228687,6725778,Starter,F,SS,30,Spain,Leeds
316,404,Cristian Romero,ar ARG,DF,Tottenham,23-326,1998.0,15,14,1214,13.5,1,0,1,0,0,8,0,0.07,0.0,0.07,0.07,0.07,0.6,0.6,0.3,0.9,0.04,0.02,0.07,0.04,0.07,Matches,37620.82692307692,1956283,20772.23076923077,1080156,31346.153846153848,1630000,17307.69230769231,900000,42591.36538461538,2214751,23516.71153846154,1222869,1-yr,1956283,1080156,1630000,900000,2214751,1222869,Starter,D,CB,23,Argentina,Tottenham
317,405,Oriol Romeu,es ESP,MF,Southampton,30-176,1991.0,27,27,2314,25.7,1,1,1,0,0,8,0,0.04,0.04,0.08,0.04,0.08,0.9,0.9,2.1,3.0,0.04,0.08,0.12,0.04,0.12,Matches,78011.26923076923,4056586,42929.28846153846,2232323,65000.0,3380000,35769.230769230766,1860000,88318.28846153847,4592551,48601.19230769231,2527262,2-yrs,8113172,4464645,6760000,3720000,9185103,5054524,Starter,M,DM,30,Spain,Southampton
318,406,Cristiano Ronaldo,pt POR,FW,Manchester Utd,37-042,1985.0,24,21,1916,21.3,12,3,10,2,2,5,0,0.56,0.14,0.7,0.47,0.61,13.3,11.8,2.7,14.5,0.63,0.13,0.75,0.55,0.68,Matches,1048997.7115384615,54547881,577006.4423076923,30004335,874038.4615384615,45450000,480769.2307692308,25000000,1187593.6346153845,61754869,653241.8269230769,33968575,2-yrs,109095762,60008670,90900000,50000000,123509739,67937150,Starter,F,CF,36,Portugal,Manchester United
319,407,Salomón Rondón,ve VEN,FW,Everton,32-184,1989.0,14,8,715,7.9,1,0,1,0,0,2,0,0.13,0.0,0.13,0.13,0.13,2.0,2.0,0.6,2.6,0.26,0.08,0.33,0.26,0.33,Matches,24234.26923076923,1260182,13386.557692307691,696101,20192.30769230769,1050000,11153.846153846154,580000,27436.153846153848,1426680,15155.21153846154,788071,2-yrs,2520364,1392201,2100000,1160000,2853360,1576142,Reserve,F,CF,32,Venezuela,Everton
320,408,Danny Rose,eng ENG,DF,Watford,31-260,1990.0,8,7,689,7.7,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.9,0.02,0.1,0.12,0.02,0.12,Matches,72010.40384615384,3744541,39698.03846153846,2064298,60000.0,3120000,33076.92307692308,1720000,81524.57692307692,4239278,44943.03846153846,2337038,2-yrs,7489082,4128596,6240000,3440000,8478556,4674076,Reserve,D,LB,31,England,Watford
321,410,Antonio Rüdiger,de GER,DF,Chelsea,29-016,1993.0,26,26,2340,26.0,2,0,2,0,0,6,0,0.08,0.0,0.08,0.08,0.08,1.9,1.9,1.1,2.9,0.07,0.04,0.11,0.07,0.11,Matches,120017.34615384616,6240902,66009.53846153847,3432496,100000.0,5200000,55000.0,2860000,135874.3076923077,7065464,74730.86538461539,3886005,1-yr,6240902,3432496,5200000,2860000,7065464,3886005,Starter,D,CB,28,Germany,Chelsea
322,411,Lukas Rupp,de GER,MF,Norwich City,31-070,1991.0,13,6,586,6.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.2,1.9,0.11,0.18,0.28,0.11,0.28,Matches,27003.903846153848,1404203,14771.365384615385,768111,22500.0,1170000,12307.692307692309,640000,30571.71153846154,1589729,16723.0,869596,1-yr,1404203,768111,1170000,640000,1589729,869596,Reserve,M,CM,31,Germany,Norwich
323,412,José Sá,pt POR,GK,Wolves,29-061,1993.0,30,30,2700,30.0,0,1,0,0,0,3,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,1.0,1.0,0.0,0.03,0.03,0.0,0.03,Matches,34389.57692307692,1788258,18925.80769230769,984142,28653.846153846152,1490000,15769.23076923077,820000,38933.21153846154,2024527,21426.32692307692,1114169,5-yrs,8941292,4920711,7450000,4100000,10122635,5570846,Starter,K,GK,29,Portugal,Wolverhampton
324,413,Allan Saint-Maximin,fr FRA,FWMF,Newcastle Utd,25-007,1997.0,26,22,2044,22.7,5,3,5,0,0,4,0,0.22,0.13,0.35,0.22,0.35,4.0,4.0,4.5,8.6,0.18,0.2,0.38,0.18,0.38,Matches,46160.519230769234,2400347,25388.28846153846,1320191,38461.53846153846,2000000,21153.846153846152,1100000,52259.34615384616,2717486,28742.634615384617,1494617,5-yrs,12001734,6600954,10000000,5500000,13587430,7473086,Starter,F,LW,24,France,Newcastle
325,414,Romain Saïss,ma MAR,DF,Wolves,31-358,1990.0,28,28,2468,27.4,2,0,2,0,0,5,0,0.07,0.0,0.07,0.07,0.07,2.3,2.3,0.3,2.5,0.08,0.01,0.09,0.08,0.09,Matches,26311.5,1368198,14540.557692307691,756109,21923.07692307692,1140000,12115.384615384615,630000,29787.82692307692,1548967,16461.69230769231,856008,1-yr,1368198,756109,1140000,630000,1548967,856008,Starter,D,CB,31,Morocco,Wolverhampton
326,415,Bukayo Saka,eng ENG,FWMF,Arsenal,20-195,2001.0,27,25,2068,23.0,8,5,8,0,0,4,0,0.35,0.22,0.57,0.35,0.57,6.2,6.2,4.8,10.9,0.27,0.21,0.48,0.27,0.48,Matches,36005.21153846154,1872271,19849.01923076923,1032149,30000.0,1560000,16538.46153846154,860000,40762.28846153846,2119639,22471.51923076923,1168519,3-yrs,5616812,3096447,4680000,2580000,6358917,3505557,Starter,M,RM,20,England,Arsenal
327,416,Mohamed Salah,eg EGY,FW,Liverpool,29-277,1992.0,27,25,2260,25.1,20,10,15,5,6,1,0,0.8,0.4,1.19,0.6,1.0,18.9,14.1,8.5,22.7,0.75,0.34,1.09,0.56,0.9,Matches,240034.67307692303,12481803,132019.07692307694,6864992,200000.0,10400000,110000.0,5720000,271748.5961538461,14130927,149461.73076923078,7772010,2-yrs,24963607,13729984,20800000,11440000,28261854,15544020,Starter,F,RW,29,Egypt,Liverpool
328,417,Mohammed Salisu,gh GHA,DF,Southampton,22-336,1999.0,27,26,2342,26.0,0,0,0,0,0,10,1,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.5,2.2,0.07,0.02,0.08,0.07,0.08,Matches,27696.30769230769,1440208,15232.96153846154,792114,23076.92307692308,1200000,12692.307692307691,660000,31355.615384615383,1630492,17245.576923076922,896770,3-yrs,4320624,2376343,3600000,1980000,4891475,2690311,Starter,D,CB,22,Ghana,Southampton
329,418,Albert Sambi Lokonga,be BEL,MF,Arsenal,22-148,1999.0,14,10,909,10.1,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.1,0.05,0.06,0.11,0.05,0.11,Matches,60008.67307692308,3120451,33004.769230769234,1716248,50000.0,2600000,27500.0,1430000,67937.15384615384,3532732,37365.42307692308,1943002,5-yrs,15602254,8581240,13000000,7150000,17663659,9715012,Reserve,M,CM,22,Belgium,Arsenal
330,419,Davinson Sánchez,co COL,DF,Tottenham,25-280,1996.0,18,14,1331,14.8,2,0,2,0,0,4,0,0.14,0.0,0.14,0.14,0.14,2.0,2.0,0.1,2.2,0.14,0.01,0.15,0.14,0.15,Matches,78011.26923076923,4056586,42929.28846153846,2232323,65000.0,3380000,35769.230769230766,1860000,88318.28846153847,4592551,48601.19230769231,2527262,3-yrs,12169758,6696968,10140000,5580000,13777654,7581786,Starter,D,CB,25,Colombia,Tottenham
331,420,Robert Sánchez,es ESP,GK,Brighton,24-121,1997.0,28,28,2519,28.0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.01,0.01,0.0,0.01,Matches,12001.73076923077,624090,6693.269230769231,348050,10000.0,520000,5576.923076923077,290000,13587.423076923076,706546,7577.596153846154,394035,4-yrs,2496361,1392201,2080000,1160000,2826185,1576142,Starter,K,GK,24,Spain,Brighton
332,421,Jadon Sancho,eng ENG,FWMF,Manchester Utd,21-359,2000.0,24,16,1495,16.6,3,3,3,0,0,0,0,0.18,0.18,0.36,0.18,0.36,2.9,2.9,3.8,6.7,0.17,0.23,0.4,0.17,0.4,Matches,420060.6923076923,21843156,231033.38461538465,12013736,350000.0,18200000,192500.0,10010000,475560.0576923077,24729123,261558.0192307692,13601017,5-yrs,109215779,60068679,91000000,50050000,123645613,68005087,Starter,F,LW,21,England,Manchester United
333,422,Morgan Sanson,fr FRA,MF,Aston Villa,27-213,1994.0,9,2,285,3.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,57700.65384615384,3000434,31850.75,1656239,48076.92307692308,2500000,26538.46153846154,1380000,65324.19230769231,3396858,36058.94230769231,1875065,4-yrs,12001734,6624957,10000000,5520000,13587430,7500261,Reserve,M,CM,27,France,Aston Villa
334,424,Josh Sargent,us USA,FWMF,Norwich City,22-027,2000.0,25,18,1558,17.3,2,1,2,0,0,1,0,0.12,0.06,0.17,0.12,0.17,2.7,2.7,0.7,3.5,0.16,0.04,0.2,0.16,0.2,Matches,14540.557692307691,756109,8078.096153846154,420061,12115.384615384615,630000,6730.769230769231,350000,16461.69230769231,856008,9145.384615384615,475560,4-yrs,3024437,1680243,2520000,1400000,3424032,1902240,Reserve,F,CF,21,United States,Norwich
335,427,Malang Sarr,fr FRA,DF,Chelsea,23-055,1999.0,5,5,420,4.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.01,0.07,0.08,0.01,0.08,Matches,144020.8076923077,7489082,79165.28846153847,4116595,120000.0,6240000,65961.53846153847,3430000,163049.15384615384,8478556,89624.76923076923,4660488,4-yrs,29956328,16466379,24960000,13720000,33914225,18641954,Reserve,D,CB,23,France,Chelsea
336,429,Fabian Schär,ch SUI,DF,Newcastle Utd,30-089,1991.0,19,19,1690,18.8,1,2,1,0,0,3,0,0.05,0.11,0.16,0.05,0.16,1.2,1.2,0.4,1.6,0.06,0.02,0.09,0.06,0.09,Matches,48006.94230769231,2496361,26311.5,1368198,40000.0,2080000,21923.07692307692,1140000,54349.71153846154,2826185,29787.82692307692,1548967,1-yr,2496361,1368198,2080000,1140000,2826185,1548967,Starter,D,CB,30,Switzerland,Newcastle
337,430,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,29-086,1992.0,23,14,1292,14.4,3,1,3,0,0,1,0,0.21,0.07,0.28,0.21,0.28,1.9,1.9,1.1,3.0,0.13,0.07,0.21,0.13,0.21,Matches,67163.55769230769,3492505,36928.40384615384,1920277,55961.53846153846,2910000,30769.23076923077,1600000,76037.34615384616,3953942,41807.480769230766,2173989,1-yr,3492505,1920277,2910000,1600000,3953942,2173989,Starter,M,LM,29,Ghana,Crystal Palace
338,431,Kasper Schmeichel,dk DEN,GK,Leicester City,35-134,1986.0,26,26,2340,26.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,156022.53846153847,8113172,85858.55769230769,4464645,130000.0,6760000,71538.46153846153,3720000,176636.59615384616,9185103,97202.3846153846,5054524,2-yrs,16226344,8929290,13520000,7440000,18370205,10109048,Starter,K,GK,35,Denmark,Leicester
339,432,Ken Sema,se SWE,MFFW,Watford,28-170,1993.0,14,4,553,6.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,0.01,0.1,0.11,0.01,0.11,Matches,18002.596153846152,936135,9924.51923076923,516075,15000.0,780000,8269.23076923077,430000,20381.153846153848,1059820,11235.75,584259,2-yrs,1872271,1032149,1560000,860000,2119639,1168519,Reserve,M,LM,28,Sweden,Watford
340,433,Nélson Semedo,pt POR,DF,Wolves,28-123,1993.0,23,23,1989,22.1,0,1,0,0,0,1,0,0.0,0.05,0.05,0.0,0.05,1.3,1.3,1.1,2.4,0.06,0.05,0.11,0.06,0.11,Matches,92321.03846153848,4800694,50776.557692307695,2640381,76923.07692307692,4000000,42307.69230769231,2200000,104518.69230769233,5434972,57485.28846153846,2989235,2-yrs,9601387,5280763,8000000,4400000,10869944,5978469,Starter,D,RB,28,Portugal,Wolverhampton
341,434,Ryan Sessegnon,eng ENG,DFMF,Tottenham,21-305,2000.0,9,7,537,6.0,0,1,0,0,0,1,0,0.0,0.17,0.17,0.0,0.17,0.2,0.2,0.8,0.9,0.03,0.13,0.16,0.03,0.16,Matches,69240.76923076923,3600520,38082.42307692308,1980286,57692.307692307695,3000000,31730.76923076923,1650000,78389.01923076923,4076229,43113.96153846154,2241926,4-yrs,14402081,7921144,12000000,6600000,16304916,8967704,Reserve,M,LM,21,England,Tottenham
342,435,Jamie Shackleton,eng ENG,DFMF,Leeds United,22-162,1999.0,13,7,686,7.6,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.02,0.01,0.03,0.02,0.03,Matches,1846.423076923077,96014,923.2115384615385,48007,1538.4615384615386,80000,769.2307692307693,40000,2090.3653846153848,108699,1045.1923076923076,54350,3-yrs,288042,144021,240000,120000,326098,163049,Reserve,M,CM,22,England,Leeds
343,436,Luke Shaw,eng ENG,DF,Manchester Utd,26-250,1995.0,19,18,1556,17.3,0,3,0,0,0,7,0,0.0,0.17,0.17,0.0,0.17,0.2,0.2,3.1,3.3,0.01,0.18,0.19,0.01,0.19,Matches,180026.01923076922,9361353,99014.30769230767,5148744,150000.0,7800000,82500.0,4290000,203811.4423076923,10598195,112096.28846153848,5829007,2-yrs,18722705,10297488,15600000,8580000,21196391,11658015,Starter,D,LB,26,England,Manchester United
344,437,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,30-020,1992.0,19,17,1533,17.0,2,1,2,0,0,7,1,0.12,0.06,0.18,0.12,0.18,0.8,0.8,0.7,1.5,0.05,0.04,0.09,0.05,0.09,Matches,84012.13461538461,4368631,46160.519230769234,2400347,70000.0,3640000,38461.53846153846,2000000,95112.01923076923,4945825,52259.34615384616,2717486,2-yrs,8737262,4800694,7280000,4000000,9891649,5434972,Starter,M,CM,29,England,Newcastle
345,438,Francisco Sierralta,cl CHI,DF,Watford,24-317,1997.0,5,5,427,4.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,11309.326923076924,588085,6231.673076923077,324047,9423.076923076924,490000,5192.307692307692,270000,12803.53846153846,665784,7055.019230769231,366861,3-yrs,1764255,972140,1470000,810000,1997352,1100582,Reserve,D,CB,24,Chile,Watford
346,439,Bernardo Silva,pt POR,MFFW,Manchester City,27-221,1994.0,28,28,2406,26.7,7,2,7,0,0,5,0,0.26,0.07,0.34,0.26,0.34,6.4,6.4,4.5,10.9,0.24,0.17,0.41,0.24,0.41,Matches,180026.01923076922,9361353,99014.30769230767,5148744,150000.0,7800000,82500.0,4290000,203811.4423076923,10598195,112096.28846153848,5829007,4-yrs,37445410,20594976,31200000,17160000,42392782,23316030,Starter,F,AM,27,Portugal,Manchester City
347,440,Fábio Silva,pt POR,FWMF,Wolves,19-243,2002.0,17,2,265,2.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,0.33,0.03,0.36,0.33,0.36,Matches,96013.8653846154,4992721,52853.78846153846,2748397,80000.0,4160000,44038.46153846154,2290000,108699.44230769233,5652371,59836.94230769231,3111521,4-yrs,19970885,10993588,16640000,9160000,22609484,12446086,Reserve,F,CF,19,Portugal,Wolverhampton
348,441,Thiago Silva,br BRA,DF,Chelsea,37-178,1984.0,23,20,1913,21.3,3,0,3,0,0,2,0,0.14,0.0,0.14,0.14,0.14,0.7,0.7,0.1,0.8,0.03,0.01,0.04,0.03,0.04,Matches,132019.07692307694,6864992,72702.80769230769,3780546,110000.0,5720000,60576.92307692308,3150000,149461.73076923078,7772010,82308.46153846153,4280040,2-yrs,13729984,7561092,11440000,6300000,15544020,8560081,Starter,D,CB,37,Brazil,Chelsea
349,443,Moussa Sissoko,fr FRA,MF,Watford,32-215,1989.0,27,27,2410,26.8,2,1,2,0,0,4,0,0.07,0.04,0.11,0.07,0.11,2.4,2.4,2.4,4.8,0.09,0.09,0.18,0.09,0.18,Matches,96013.8653846154,4992721,52853.78846153846,2748397,80000.0,4160000,44038.46153846154,2290000,108699.44230769233,5652371,59836.94230769231,3111521,2-yrs,9985443,5496794,8320000,4580000,11304742,6223043,Starter,M,CM,32,France,Watford
350,444,Oliver Skipp,eng ENG,MF,Tottenham,21-184,2000.0,18,14,1350,15.0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.1,0.01,0.06,0.07,0.01,0.07,Matches,18002.596153846152,936135,9924.51923076923,516075,15000.0,780000,8269.23076923077,430000,20381.153846153848,1059820,11235.75,584259,3-yrs,2808406,1548224,2340000,1290000,3179459,1752778,Reserve,M,DM,21,England,Tottenham
351,446,Emile Smith Rowe,eng ENG,MFFW,Arsenal,21-234,2000.0,23,15,1416,15.7,9,2,9,0,0,0,0,0.57,0.13,0.7,0.57,0.7,3.9,3.9,2.0,5.9,0.25,0.13,0.37,0.25,0.37,Matches,24003.46153846154,1248180,13155.75,684099,20000.0,1040000,10961.53846153846,570000,27174.865384615383,1413093,14893.923076923076,774484,5-yrs,6240902,3420494,5200000,2850000,7065464,3872418,Reserve,F,AM,21,England,Arsenal
