Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,W,D,L,Performance CS,Performance CS%,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
288,Takefusa Kubo,jp JPN,FWMF,Mallorca,20-289,2001.0,19,15,1246,13.8,1,0,1,0,0,3,0,0.07,0.0,0.07,0.07,0.07,2.3,2.3,2.4,4.7,0.17,0.18,0.34,0.17,0.34,Matches,13.8,13,13,6,7,0,3,22,13.6,19,245,73,29.8,67,94,84,23,0,0,23,16,29,6,0,,,,,,,,,,,,,,,275,392,70.2,4587,1714,138,177,78.0,94,131,71.8,34,58,58.6,0,2.4,-2.4,27,25,20,6,50,19230.76923076923,1000000,9230.76923076923,480000,16023.326923076924,833213,7691.192307692308,399942,21771.57692307692,1132122,10450.365384615385,543419,1-yr,1000000,480000,833213,399942,1132122,543419,Starter,F,RW,20,Japan,Mallorca
289,Víctor Laguardia,es ESP,DF,Alavés,32-135,1989.0,26,26,2333,25.9,2,1,2,0,0,7,0,0.08,0.04,0.12,0.08,0.12,1.1,1.1,0.0,1.1,0.05,0.0,0.05,0.05,0.05,Matches,25.9,28,15,19,9,0,12,26,46.2,14,162,47,29.0,103,58,1,43,17,1,26,34,62,131,1,,,,,,,,,,,,,,,679,890,76.3,17847,7156,138,171,80.7,328,387,84.8,209,320,65.3,1,0.0,1.0,1,62,3,0,56,12500.0,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,1-yr,650000,310000,541588,258296,735879,350958,Starter,D,CB,32,Spain,Alaves
290,Diego Lainez,mx MEX,FWMF,Betis,21-284,2000.0,5,1,100,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.05,0.18,0.23,0.05,0.23,Matches,1.1,1,1,0,0,1,0,3,0.0,3,21,2,9.5,3,9,9,3,0,0,3,0,1,0,0,,,,,,,,,,,,,,,34,43,79.1,435,89,23,25,92.0,10,15,66.7,1,1,100.0,0,0.2,-0.2,3,2,1,0,2,7692.307692307692,400000,3653.846153846154,190000,6409.326923076923,333285,3044.423076923077,158310,8708.634615384615,452849,4136.596153846154,215103,3-yrs,1200000,570000,999856,474931,1358547,645310,Reserve,F,RW,21,Mexico,Real Betis
292,Toni Lato,es ESP,DFMF,Valencia,24-119,1997.0,11,7,590,6.6,0,1,0,0,0,5,0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.5,0.5,0.0,0.07,0.07,0.0,0.07,Matches,6.6,12,6,8,3,1,9,14,64.3,5,120,38,31.7,61,37,22,11,1,0,10,11,23,20,0,,,,,,,,,,,,,,,234,310,75.5,4605,1720,96,112,85.7,106,129,82.2,27,56,48.2,1,0.5,0.5,2,21,4,2,23,33846.153846153844,1760000,16153.846153846154,840000,28201.05769230769,1466455,13459.596153846154,699899,38317.980769230766,1992535,18288.134615384617,950983,2-yrs,3520000,1680000,2932910,1399798,3985070,1901965,Reserve,D,LB,24,Spain,Valencia
293,Robin Le Normand,fr FRA,DF,Real Sociedad,25-129,1996.0,28,28,2520,28.0,0,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,0.9,0.9,0.1,1.0,0.03,0.0,0.04,0.03,0.04,Matches,28.0,33,21,24,6,3,13,27,48.1,14,222,83,37.4,141,68,13,42,19,0,23,43,76,143,1,,,,,,,,,,,,,,,1412,1581,89.3,30509,7211,365,409,89.2,776,831,93.4,257,322,79.8,1,0.1,0.9,2,62,3,0,69,21346.153846153848,1110000,10192.307692307691,530000,17785.884615384617,924866,8492.365384615385,441603,24166.46153846154,1256656,11538.942307692309,600025,3-yrs,3330000,1590000,2774599,1324809,3769967,1800074,Starter,D,CB,25,France,Real Sociedad
294,Jeremías Ledesma,ar ARG,GK,Cádiz,29-035,1993.0,28,28,2520,28.0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,28.0,0,0,0,0,0,0,1,0.0,1,3,1,33.3,3,0,0,0,0,0,0,0,0,0,2,41.0,1.46,119.0,84.0,72.3,4.0,12.0,12.0,8.0,28.6,8.0,1.0,0.0,11.1,463,859,53.9,20717,15627,34,35,97.1,129,132,97.7,298,688,43.3,0,0.0,0.0,2,24,1,0,1,24615.384615384617,1280000,11730.76923076923,610000,20509.865384615383,1066513,9774.23076923077,508260,27867.634615384617,1449117,13280.673076923076,690595,4-yrs,5120000,2440000,4266050,2033040,5796466,2762378,Starter,K,GK,28,Argentina,Cadiz
296,Florian Lejeune,fr FRA,DF,Alavés,30-304,1991.0,21,21,1889,21.0,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.7,0.03,0.01,0.04,0.03,0.04,Matches,21.0,24,12,15,8,1,7,14,50.0,7,184,46,25.0,107,65,12,30,13,1,17,48,72,118,1,,,,,,,,,,,,,,,612,777,78.8,17274,6045,113,125,90.4,285,327,87.2,209,314,66.6,0,0.2,-0.2,2,45,3,0,40,27500.0,1430000,13269.23076923077,690000,22913.365384615383,1191495,11056.096153846154,574917,31133.365384615383,1618935,15022.384615384615,781164,3-yrs,4290000,2070000,3574484,1724751,4856805,2343493,Starter,D,CB,30,France,Alaves
297,Iñigo Lekue,es ESP,DF,Athletic Club,28-320,1993.0,23,21,1850,20.6,0,2,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,2.1,2.3,0.01,0.1,0.11,0.01,0.11,Matches,20.6,39,24,20,13,6,21,45,46.7,24,272,90,33.1,101,118,53,51,11,1,40,37,76,53,0,,,,,,,,,,,,,,,861,1160,74.2,16282,7556,356,399,89.2,383,484,79.1,107,241,44.4,2,2.1,-0.1,14,76,17,11,74,29807.69230769231,1550000,14230.76923076923,740000,24836.153846153848,1291480,11857.26923076923,616578,33745.96153846154,1754790,16110.98076923077,837771,2-yrs,3100000,1480000,2582960,1233155,3509579,1675541,Starter,D,RB,28,Spain,Athletic Club
298,Thomas Lemar,fr FRA,MF,Atlético Madrid,26-128,1995.0,20,15,1300,14.4,4,5,4,0,0,2,0,0.28,0.35,0.62,0.28,0.62,3.1,3.1,3.0,6.1,0.21,0.21,0.42,0.21,0.42,Matches,14.4,24,15,9,11,4,6,19,31.6,13,256,82,32.0,66,124,66,19,1,0,18,17,41,8,0,,,,,,,,,,,,,,,595,743,80.1,10221,3060,302,339,89.1,199,240,82.9,77,128,60.2,5,3.0,2.0,31,44,32,12,70,125000.0,6500000,60000.0,3120000,104151.6153846154,5415884,49992.769230769234,2599624,141515.28846153847,7358795,67927.34615384616,3532222,2-yrs,13000000,6240000,10831769,5199249,14717590,7064443,Starter,F,AM,26,France,Atletico Madrid
300,Clément Lenglet,fr FRA,DF,Barcelona,26-276,1995.0,13,4,481,5.3,0,1,0,0,0,3,0,0.0,0.19,0.19,0.0,0.19,0.0,0.0,0.6,0.6,0.01,0.11,0.12,0.01,0.12,Matches,5.3,12,9,8,4,0,3,4,75.0,1,83,35,42.2,35,44,4,8,2,0,6,10,22,10,0,,,,,,,,,,,,,,,383,422,90.8,7818,2599,121,129,93.8,201,206,97.6,58,78,74.4,1,0.6,0.4,2,29,2,0,33,115384.6153846154,6000000,55384.61538461538,2880000,96139.96153846152,4999278,46147.17307692308,2399653,130629.5,6792734,62702.15384615384,3260512,5-yrs,30000000,14400000,24996389,11998267,33963669,16302561,Reserve,D,CB,26,France,Barcelona
302,Marcos Llorente,es ESP,DFMF,Atlético Madrid,27-049,1995.0,21,21,1760,19.6,0,2,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,0.5,0.5,2.4,2.9,0.03,0.13,0.16,0.03,0.16,Matches,19.6,38,23,18,17,3,16,33,48.5,17,268,95,35.4,110,102,56,29,8,0,21,29,67,33,0,,,,,,,,,,,,,,,706,880,80.2,11355,3321,387,432,89.6,231,298,77.5,64,98,65.3,2,2.4,-0.4,20,33,19,10,46,40384.61538461538,2100000,19423.07692307692,1010000,33648.980769230766,1749747,16183.557692307691,841545,45720.32692307692,2377457,21989.30769230769,1143444,6-yrs,12600000,6060000,10498483,5049271,14264741,6860661,Reserve,M,CM,27,Spain,Atletico Madrid
303,Giovani Lo Celso,ar ARG,FWMF,Villarreal,25-345,1996.0,6,5,385,4.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,1.2,0.11,0.17,0.28,0.11,0.28,Matches,4.3,8,4,1,4,3,3,5,60.0,2,76,21,27.6,18,27,31,1,0,0,1,5,13,2,0,,,,,,,,,,,,,,,183,218,83.9,3260,661,83,98,84.7,70,80,87.5,24,27,88.9,0,0.7,-0.7,6,16,8,1,23,83076.92307692308,4320000,39807.69230769231,2070000,69220.76923076923,3599480,33168.28846153846,1724751,94053.23076923077,4890768,45067.17307692308,2343493,1-yr,4320000,2070000,3599480,1724751,4890768,2343493,Reserve,M,CM,25,Argentina,Villarreal
304,Julen Lobete,es ESP,FWMF,Real Sociedad,21-183,2000.0,13,2,284,3.2,2,0,2,0,0,0,0,0.63,0.0,0.63,0.63,0.63,1.5,1.5,0.0,1.5,0.48,0.0,0.49,0.48,0.49,Matches,3.2,4,3,2,1,1,0,3,0.0,3,78,30,38.5,16,27,35,6,1,0,5,0,4,0,0,,,,,,,,,,,,,,,45,59,76.3,534,83,29,36,80.6,9,14,64.3,2,2,100.0,0,0.0,0.0,1,1,1,0,2,3846.153846153846,200000,1923.076923076923,100000,3204.673076923077,166643,1602.326923076923,83321,4354.307692307692,226424,2177.153846153846,113212,2-yrs,400000,200000,333285,166643,452849,226424,Reserve,F,CF,21,Spain,Real Sociedad
305,Renan Lodi,br BRA,DF,Atlético Madrid,23-346,1998.0,22,10,863,9.6,2,1,2,0,0,2,0,0.21,0.1,0.31,0.21,0.31,0.7,0.7,1.0,1.7,0.08,0.11,0.19,0.08,0.19,Matches,9.6,23,10,10,10,3,12,26,46.2,14,118,40,33.9,47,43,28,22,1,0,21,18,41,10,0,,,,,,,,,,,,,,,342,434,78.8,5779,1599,165,189,87.3,140,167,83.8,26,57,45.6,1,1.0,0.0,8,13,7,4,18,73076.92307692308,3800000,35000.0,1820000,60888.63461538462,3166209,29162.46153846154,1516448,82732.01923076923,4302065,39624.28846153846,2060463,4-yrs,15200000,7280000,12664837,6065790,17208259,8241850,Reserve,D,LB,23,Brazil,Atletico Madrid
306,David López,es ESP,MFDF,Espanyol,32-162,1989.0,13,6,519,5.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,0.07,0.06,0.13,0.07,0.13,Matches,5.8,21,14,11,9,1,9,15,60.0,6,86,31,36.0,41,39,6,10,6,0,4,7,28,18,0,,,,,,,,,,,,,,,226,271,83.4,3759,1092,99,113,87.6,102,117,87.2,17,28,60.7,0,0.3,-0.3,3,16,1,0,14,86538.46153846153,4500000,41538.46153846154,2160000,72104.96153846153,3749458,34610.38461538462,1799740,97972.1153846154,5094550,47026.61538461538,2445384,2-yrs,9000000,4320000,7498917,3599480,10189101,4890768,Reserve,M,DM,32,Spain,Espanyol
307,Diego López,es ESP,GK,Espanyol,40-137,1981.0,27,27,2412,26.8,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,26.8,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,1,0,0,1,0,0,1,1,38.0,1.42,116.0,81.0,69.0,8.0,9.0,10.0,7.0,25.9,2.0,0.0,0.0,0.0,631,878,71.9,18086,10168,133,137,97.1,277,279,99.3,218,459,47.5,0,0.0,0.0,1,6,0,0,0,43269.230769230766,2250000,20769.23076923077,1080000,36052.480769230766,1874729,17305.19230769231,899870,48986.057692307695,2547275,23513.30769230769,1222692,1-yr,2250000,1080000,1874729,899870,2547275,1222692,Starter,K,GK,40,Spain,Espanyol
308,Javi López,es ESP,DF,Alavés,20-078,2002.0,7,4,406,4.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.06,0.06,0.0,0.06,Matches,4.5,9,7,6,3,0,3,5,60.0,2,92,19,20.7,51,34,7,12,1,0,11,10,19,12,0,,,,,,,,,,,,,,,129,173,74.6,2570,1157,46,50,92.0,64,79,81.0,19,40,47.5,0,0.3,-0.3,4,9,3,1,12,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153843,66657,3483.4615384615386,181140,1741.7307692307693,90570,2-yrs,320000,160000,266628,133314,362279,181140,Reserve,D,LB,19,Spain,Alaves
309,Unai López,es ESP,MF,Rayo Vallecano,26-141,1995.0,18,8,688,7.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.2,1.6,0.04,0.16,0.2,0.04,0.2,Matches,7.6,16,9,5,11,0,5,17,29.4,12,145,44,30.3,35,79,31,8,0,0,8,10,26,4,0,,,,,,,,,,,,,,,434,527,82.4,9121,1890,177,185,95.7,159,181,87.8,91,147,61.9,0,1.2,-1.2,16,49,4,0,31,11346.153846153846,590000,5384.615384615385,280000,9453.76923076923,491596,4486.538461538462,233300,12845.23076923077,667952,6096.038461538462,316994,1-yr,590000,280000,491596,233300,667952,316994,Starter,M,CM,26,Spain,Rayo Vallecano
312,José Luis Morales,es ESP,FWMF,Levante,34-240,1987.0,26,22,1922,21.4,7,1,7,0,1,5,0,0.33,0.05,0.37,0.33,0.37,6.2,5.4,3.3,8.7,0.29,0.15,0.44,0.25,0.41,Matches,21.4,21,13,6,7,8,10,33,30.3,23,350,80,22.9,64,162,124,22,0,0,22,13,34,8,0,,,,,,,,,,,,,,,358,544,65.8,6414,2006,171,210,81.4,124,178,69.7,48,107,44.9,1,3.3,-2.3,21,35,20,9,42,35384.61538461538,1840000,16923.076923076922,880000,29482.92307692308,1533112,14100.51923076923,733227,40059.71153846154,2083105,19159.0,996268,2-yrs,3680000,1760000,3066224,1466455,4166210,1992535,Reserve,F,CF,34,Spain,Levante
315,Darwin Machís,ve VEN,MFFW,Granada,29-041,1993.0,19,12,1020,11.3,2,1,2,0,0,1,0,0.18,0.09,0.26,0.18,0.26,1.0,1.0,0.9,1.9,0.09,0.08,0.17,0.09,0.17,Matches,11.3,18,10,11,4,3,5,13,38.5,8,140,39,27.9,47,58,35,18,0,0,18,16,34,10,0,,,,,,,,,,,,,,,210,308,68.2,4062,1263,98,114,86.0,64,96,66.7,42,76,55.3,1,0.9,0.1,10,20,13,7,26,26153.846153846152,1360000,12500.0,650000,21791.73076923077,1133170,10415.153846153846,541588,29609.346153846152,1539686,14151.51923076923,735879,2-yrs,2720000,1300000,2266339,1083177,3079373,1471759,Reserve,F,LW,28,Venezuela,Granada
316,Pablo Maffeo,es ESP,DF,Mallorca,24-251,1997.0,26,26,2181,24.2,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,1.5,1.5,1.5,3.0,0.06,0.06,0.12,0.06,0.12,Matches,24.2,69,47,35,25,9,25,40,62.5,15,304,109,35.9,132,127,45,54,12,0,42,59,128,54,0,,,,,,,,,,,,,,,718,1038,69.2,12390,5189,350,406,86.2,288,388,74.2,64,195,32.8,1,1.5,-0.5,18,28,23,15,55,18846.153846153848,980000,9038.46153846154,470000,15702.865384615385,816549,7530.961538461538,391610,21336.153846153848,1109480,10232.634615384615,532097,1-yr,980000,470000,816549,391610,1109480,532097,Starter,D,RB,24,Spain,Mallorca
318,Hugo Mallo,es ESP,DF,Celta Vigo,30-271,1991.0,20,20,1736,19.3,1,1,1,0,0,5,2,0.05,0.05,0.1,0.05,0.1,1.0,1.0,1.5,2.5,0.05,0.08,0.13,0.05,0.13,Matches,19.3,50,27,29,18,3,12,28,42.9,16,278,100,36.0,119,121,38,40,10,0,30,29,79,73,0,,,,,,,,,,,,,,,906,1174,77.2,15620,6083,418,468,89.3,405,492,82.3,71,172,41.3,1,1.5,-0.5,14,50,26,9,88,49807.69230769231,2590000,23846.153846153848,1240000,41500.42307692308,2158022,19868.92307692308,1033184,56388.40384615384,2932197,26996.76923076923,1403832,2-yrs,5180000,2480000,4316043,2066368,5864394,2807663,Starter,D,RB,30,Spain,Celta Vigo
320,Giorgi Mamardashvili,ge GEO,GK,Valencia,21-172,2000.0,12,12,1080,12.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,12.0,0,0,0,0,0,0,0,,0,2,1,50.0,2,0,0,0,0,0,0,0,0,0,0,13.0,1.08,48.0,36.0,75.0,5.0,3.0,4.0,6.0,50.0,1.0,0.0,0.0,0.0,197,327,60.2,7971,5814,31,32,96.9,54,55,98.2,111,239,46.4,0,0.0,0.0,0,4,0,0,0,14615.384615384615,760000,6923.076923076923,360000,12177.73076923077,633242,5768.403846153846,299957,16546.403846153848,860413,7837.7692307692305,407564,3-yrs,2280000,1080000,1899726,899870,2581239,1222692,Starter,K,GK,21,Georgia,Valencia
321,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28-058,1994.0,8,7,653,7.3,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,Matches,7.3,14,9,8,5,1,3,7,42.9,4,76,25,32.9,42,29,5,16,4,0,12,16,30,18,0,,,,,,,,,,,,,,,203,263,77.2,3203,1427,109,117,93.2,73,97,75.3,14,37,37.8,0,0.1,-0.1,3,12,1,0,10,15384.615384615385,800000,7307.692307692308,380000,12818.653846153846,666570,6088.865384615385,316621,17417.26923076923,905698,8273.192307692309,430206,4-yrs,3200000,1520000,2666282,1266484,3622791,1720826,Reserve,D,LB,28,Mozambique,Atletico Madrid
322,Aïssa Mandi,dz ALG,DF,Villarreal,30-149,1991.0,11,9,900,10.0,1,0,1,0,0,2,0,0.1,0.0,0.1,0.1,0.1,1.2,1.2,0.0,1.2,0.12,0.0,0.12,0.12,0.12,Matches,10.0,8,5,2,5,1,0,1,0.0,1,45,16,35.6,19,21,5,16,10,3,6,7,15,35,1,,,,,,,,,,,,,,,586,625,93.8,12973,4012,147,157,93.6,328,337,97.3,107,122,87.7,0,0.0,0.0,0,20,1,0,29,33076.92307692308,1720000,15961.53846153846,830000,27560.115384615383,1433126,13299.365384615385,691567,37447.11538461538,1947250,18070.42307692308,939662,4-yrs,6880000,3320000,5732505,2766267,7789001,3758646,Reserve,D,CB,30,Algeria,Villarreal
325,Marcelo,br BRA,DF,Real Madrid,33-312,1988.0,8,2,241,2.7,0,1,0,0,0,0,0,0.0,0.37,0.37,0.0,0.37,0.1,0.1,0.3,0.4,0.02,0.09,0.11,0.02,0.11,Matches,2.7,6,4,3,1,2,2,6,33.3,4,21,10,47.6,10,6,5,5,1,0,4,5,11,4,0,,,,,,,,,,,,,,,230,283,81.3,4044,1177,119,131,90.8,89,104,85.6,21,42,50.0,1,0.3,0.7,5,15,8,2,24,421923.07692307694,21940000,202500.0,10530000,351551.78846153844,18280693,168725.63461538462,8773733,477668.5192307693,24838763,229254.7692307692,11921248,1-yr,21940000,10530000,18280693,8773733,24838763,11921248,Reserve,D,LB,33,Brazil,Real Madrid
326,Iván Marcone,ar ARG,MF,Elche,31-290,1990.0,17,8,658,7.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches,7.3,20,12,13,6,1,8,18,44.4,10,93,29,31.2,48,37,8,12,3,0,9,12,32,18,0,,,,,,,,,,,,,,,287,338,84.9,5533,1476,112,132,84.8,125,137,91.2,42,51,82.4,0,0.0,0.0,0,15,2,1,16,34230.769230769234,1780000,16346.153846153846,850000,28521.51923076923,1483119,13619.826923076924,708231,38753.42307692308,2015178,18505.846153846152,962304,2-yrs,3560000,1700000,2966238,1416462,4030355,1924608,Reserve,M,DM,31,Argentina,Elche
327,Óscar de Marcos,es ESP,DF,Athletic Club,32-340,1989.0,15,12,1138,12.6,1,2,1,0,0,4,0,0.08,0.16,0.24,0.08,0.24,0.1,0.1,1.0,1.1,0.01,0.08,0.09,0.01,0.09,Matches,12.6,38,26,17,17,4,19,29,65.5,10,157,48,30.6,58,73,26,20,2,0,18,18,56,21,0,,,,,,,,,,,,,,,622,813,76.5,10559,4195,317,360,88.1,256,313,81.8,45,95,47.4,2,1.0,1.0,12,39,11,6,50,35576.92307692308,1850000,17115.384615384617,890000,29643.153846153848,1541444,14260.76923076923,741560,40277.42307692308,2094426,19376.71153846154,1007589,1-yr,1850000,890000,1541444,741560,2094426,1007589,Reserve,D,RB,32,Spain,Athletic Club
328,José Mari,es ESP,MF,Cádiz,34-104,1987.0,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.34,0.0,0.34,0.34,0.34,Matches,0.3,1,0,0,1,0,0,0,,0,3,0,0.0,0,3,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,12,22,54.5,236,110,3,7,42.9,9,10,90.0,0,3,0.0,0,0.0,0.0,0,2,1,0,3,7884.615384615385,410000,3846.153846153846,200000,6569.557692307692,341617,3204.673076923077,166643,8926.346153846154,464170,4354.307692307692,226424,3-yrs,1230000,600000,1024852,499928,1392510,679273,Reserve,M,DM,34,Spain,Cadiz
331,Roger Martí,es ESP,FW,Levante,31-076,1991.0,23,21,1780,19.8,5,2,4,1,2,6,0,0.25,0.1,0.35,0.2,0.3,6.1,4.5,1.1,5.7,0.31,0.06,0.36,0.23,0.29,Matches,19.8,20,14,3,11,6,2,18,11.1,16,357,83,23.2,15,175,167,11,0,0,11,5,25,8,0,,,,,,,,,,,,,,,257,379,67.8,3837,896,157,203,77.3,67,102,65.7,20,38,52.6,2,1.1,0.9,15,19,12,0,37,22500.0,1170000,10769.23076923077,560000,18747.28846153846,974859,8973.057692307691,466599,25472.75,1324583,12192.076923076924,633988,3-yrs,3510000,1680000,2924578,1399798,3973749,1901965,Starter,F,CF,31,Spain,Levante
332,Anthony Martial,fr FRA,FWMF,Sevilla,26-105,1995.0,4,3,219,2.4,0,1,0,0,0,0,0,0.0,0.41,0.41,0.0,0.41,0.1,0.1,0.1,0.2,0.02,0.05,0.07,0.02,0.07,Matches,2.4,2,2,0,0,2,2,4,50.0,2,38,12,31.6,4,17,17,2,0,0,2,2,4,1,0,,,,,,,,,,,,,,,58,74,78.4,808,140,41,48,85.4,14,19,73.7,3,5,60.0,1,0.1,0.9,1,1,1,1,5,115384.6153846154,6000000,55384.61538461538,2880000,96139.96153846152,4999278,46147.17307692308,2399653,130629.5,6792734,62702.15384615384,3260512,1-yr,6000000,2880000,4999278,2399653,6792734,3260512,Starter,F,CF,26,France,Sevilla
338,Iñigo Martínez,es ESP,DF,Athletic Club,30-307,1991.0,21,20,1801,20.0,3,0,3,0,0,8,2,0.15,0.0,0.15,0.15,0.15,1.9,1.9,0.5,2.4,0.09,0.02,0.12,0.09,0.12,Matches,20.0,25,14,16,7,2,9,17,52.9,8,140,47,33.6,86,48,6,29,9,0,20,45,70,104,0,,,,,,,,,,,,,,,760,950,80.0,17922,6427,211,234,90.2,369,422,87.4,176,279,63.1,0,0.5,-0.5,3,54,5,2,53,96153.84615384616,5000000,46153.84615384616,2400000,80116.63461538461,4166065,38455.980769230766,1999711,108857.92307692308,5660612,52251.807692307695,2717094,2-yrs,10000000,4800000,8332130,3999422,11321223,5434187,Starter,D,CB,30,Spain,Athletic Club
339,Javi Martínez,es ESP,MFFW,Osasuna,22-088,1999.0,19,6,629,7.0,1,1,1,0,0,1,0,0.14,0.14,0.29,0.14,0.29,0.7,0.7,0.9,1.6,0.1,0.13,0.23,0.1,0.23,Matches,7.0,16,9,6,8,2,7,19,36.8,12,144,33,22.9,39,69,36,8,1,0,7,11,27,7,0,,,,,,,,,,,,,,,198,276,71.7,3344,926,104,130,80.0,73,96,76.0,17,35,48.6,1,0.9,0.1,10,18,3,1,14,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153843,66657,3483.4615384615386,181140,1741.7307692307693,90570,5-yrs,800000,400000,666570,333285,905698,452849,Starter,F,AM,22,Spain,Osasuna
341,Omar Mascarell,es ESP,MF,Elche,29-046,1993.0,25,24,1973,21.9,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.7,0.03,0.01,0.03,0.03,0.03,Matches,21.9,35,16,10,20,5,17,48,35.4,31,365,95,26.0,130,202,33,56,14,0,42,34,69,46,1,,,,,,,,,,,,,,,801,924,86.7,15954,3464,307,330,93.0,339,371,91.4,135,184,73.4,0,0.1,-0.1,4,51,3,0,44,15769.23076923077,820000,7500.0,390000,13139.134615384615,683235,6249.096153846154,324953,17852.69230769231,928340,8490.923076923076,441528,1-yr,820000,390000,683235,324953,928340,441528,Starter,M,DM,29,Spain,Elche
342,Jaime Mata,es ESP,FW,Getafe,33-147,1988.0,22,4,672,7.5,1,0,1,0,0,7,0,0.13,0.0,0.13,0.13,0.13,1.5,1.5,0.4,1.9,0.2,0.06,0.25,0.2,0.25,Matches,7.5,10,4,4,2,4,0,5,0.0,5,110,26,23.6,14,46,50,5,2,0,3,5,15,5,0,,,,,,,,,,,,,,,135,203,66.5,1889,376,77,107,72.0,41,58,70.7,7,14,50.0,0,0.4,-0.4,7,7,3,0,12,41153.84615384616,2140000,19807.69230769231,1030000,34289.92307692308,1783076,16504.01923076923,858209,46591.19230769231,2422742,22424.73076923077,1166086,3-yrs,6420000,3090000,5349227,2574628,7268225,3498258,Reserve,F,CF,33,Spain,Getafe
