Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches
117,Leonardo César Jardim,br BRA,GK,Lille,27-000,1995,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
118,Nassim Chadli,fr FRA,MFDF,Troyes,20-235,2001,8,1,96,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.19,0.03,0.21,0.19,0.21,Matches
119,Mehdi Chahiri,ma MAR,MF,Strasbourg,25-238,1996,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
120,Dylan Chambost,fr FRA,MFFW,Troyes,24-213,1997,18,9,752,8.4,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,0.5,0.5,0.6,1.1,0.06,0.07,0.13,0.06,0.13,Matches
121,Brendan Chardonnet,fr FRA,DF,Brest,27-088,1994,22,22,1918,21.3,2,0,2,0,0,4,1,0.09,0.00,0.09,0.09,0.09,0.6,0.6,0.3,0.9,0.03,0.02,0.04,0.03,0.04,Matches
122,Xavier Chavalerin,fr FRA,MFFW,Troyes,31-013,1991,25,22,1947,21.6,5,2,5,0,0,4,0,0.23,0.09,0.32,0.23,0.32,1.5,1.5,1.9,3.3,0.07,0.09,0.15,0.07,0.15,Matches
123,Xavier Chavalerin,fr FRA,MFDF,Reims,31-013,1991,3,2,220,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.09,0.06,0.15,0.09,0.15,Matches
124,Rayan Cherki,fr FRA,FWMF,Lyon,18-215,2003,16,3,440,4.9,0,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,0.7,0.7,0.7,1.4,0.15,0.14,0.28,0.15,0.28,Matches
125,Pedro Chirivella,es ESP,MF,Nantes,24-301,1997,27,27,2376,26.4,2,1,2,0,0,5,0,0.08,0.04,0.11,0.08,0.11,0.9,0.9,1.0,1.9,0.04,0.04,0.07,0.04,0.07,Matches
126,Joris Chotard,fr FRA,MF,Montpellier,20-177,2001,27,26,2285,25.4,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.6,0.6,0.4,1.0,0.02,0.01,0.04,0.02,0.04,Matches
127,Alexis Claude-Maurice,fr FRA,MF,Nice,23-287,1998,10,0,209,2.3,0,2,0,0,0,1,0,0.00,0.86,0.86,0.00,0.86,0.5,0.5,0.8,1.3,0.20,0.36,0.56,0.20,0.56,Matches
128,Jonathan Clauss,fr FRA,DF,Lens,29-176,1992,28,27,2365,26.3,4,9,4,0,0,3,0,0.15,0.34,0.49,0.15,0.49,2.0,2.0,6.1,8.0,0.07,0.23,0.31,0.07,0.31,Matches
129,Marcus Coco,fr FRA,FWMF,Nantes,25-269,1996,19,5,598,6.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.06,0.08,0.14,0.06,0.14,Matches
130,Abdu Conté,pt POR,DF,Troyes,23-361,1998,9,9,741,8.2,0,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,0.1,0.1,1.7,1.8,0.01,0.20,0.22,0.01,0.22,Matches
131,Sébastien Corchia,fr FRA,DF,Nantes,31-139,1990,20,9,930,10.3,0,3,0,0,0,0,1,0.00,0.29,0.29,0.00,0.29,0.4,0.4,0.4,0.8,0.04,0.04,0.08,0.04,0.08,Matches
132,Maxwel Cornet,ci CIV,DFMF,Lyon,25-174,1996,1,1,63,0.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.09,0.09,0.00,0.09,Matches
133,David Pereira da Costa,pt POR,MFFW,Lens,21-074,2001,24,7,786,8.7,1,2,1,0,0,1,0,0.11,0.23,0.34,0.11,0.34,1.2,1.2,2.3,3.5,0.14,0.27,0.41,0.14,0.41,Matches
134,Benoît Costil,fr FRA,GK,Bordeaux,34-260,1987,21,21,1890,21.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
135,Kalifa Coulibaly,ml MLI,FW,Nantes,30-211,1991,12,4,376,4.2,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,1.5,1.5,0.5,2.0,0.36,0.11,0.47,0.36,0.47,Matches
136,Nicolas Cozza,fr FRA,DF,Montpellier,23-071,1999,26,24,2134,23.7,2,2,2,0,0,1,0,0.08,0.08,0.17,0.08,0.17,0.8,0.8,0.5,1.3,0.03,0.02,0.05,0.03,0.05,Matches
137,Wylan Cyprien,fr FRA,MF,Nantes,27-051,1995,15,9,788,8.8,1,1,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,0.4,0.4,1.1,1.6,0.05,0.13,0.18,0.05,0.18,Matches
138,Lucas Da Cunha,fr FRA,FWMF,Clermont Foot,20-284,2001,7,7,468,5.2,1,0,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,0.5,0.5,0.3,0.8,0.09,0.06,0.15,0.09,0.15,Matches
139,Lucas Da Cunha,fr FRA,MF,Nice,20-284,2001,10,5,393,4.4,0,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,1.0,1.0,1.7,2.7,0.23,0.39,0.63,0.23,0.63,Matches
140,Damien Da Silva,fr FRA,DF,Lyon,33-307,1988,11,7,659,7.3,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
141,Colin Dagba,fr FRA,DF,Paris S-G,23-192,1998,3,2,165,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.06,0.06,0.00,0.06,Matches
142,Flavius Daniliuc,at AUT,DF,Nice,20-327,2001,16,9,797,8.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
143,Kevin Danso,at AUT,DF,Lens,23-182,1998,26,25,2194,24.4,1,1,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08,1.3,1.3,0.1,1.4,0.05,0.00,0.06,0.05,0.06,Matches
144,Dante,br BRA,DF,Nice,38-153,1983,27,26,2286,25.4,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.3,1.1,0.03,0.01,0.04,0.03,0.04,Matches
145,Jonathan David,ca CAN,FW,Lille,22-065,2000,29,25,2209,24.5,13,0,11,2,3,2,0,0.53,0.00,0.53,0.45,0.45,11.8,9.6,3.1,12.7,0.48,0.13,0.61,0.39,0.52,Matches
146,Konrad De La Fuente,us USA,FWDF,Marseille,20-247,2001,16,9,785,8.7,0,2,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,1.1,1.1,1.5,2.6,0.12,0.17,0.29,0.12,0.29,Matches
147,Romain Del Castillo,fr FRA,MFFW,Rennes,25-356,1996,3,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.38,0.16,0.55,0.38,0.55,Matches
148,Romain Del Castillo,fr FRA,FWMF,Brest,25-356,1996,13,7,621,6.9,0,3,0,0,0,1,0,0.00,0.43,0.43,0.00,0.43,0.7,0.5,1.1,1.7,0.11,0.17,0.27,0.07,0.24,Matches
149,Thomas Delaine,fr FRA,DF,Metz,29-361,1992,21,19,1707,19.0,0,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.5,0.5,2.1,2.6,0.03,0.11,0.14,0.03,0.14,Matches
150,Sacha Delaye,fr FRA,MFFW,Montpellier,19-331,2002,5,0,44,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.17,0.09,0.26,0.17,0.26,Matches
151,Andy Delort,dz ALG,FW,Nice,30-162,1991,22,16,1579,17.5,7,1,6,1,1,3,0,0.40,0.06,0.46,0.34,0.40,8.0,7.2,3.1,10.3,0.45,0.18,0.63,0.41,0.59,Matches
152,Andy Delort,dz ALG,FW,Montpellier,30-162,1991,3,3,269,3.0,2,1,2,0,0,0,0,0.67,0.33,1.00,0.67,1.00,1.4,1.4,0.7,2.1,0.48,0.22,0.70,0.48,0.70,Matches
153,Moussa Dembélé,fr FRA,FW,Lyon,25-251,1996,20,15,1355,15.1,10,2,5,5,5,4,0,0.66,0.13,0.80,0.33,0.46,9.9,6.2,2.0,8.1,0.65,0.13,0.78,0.41,0.54,Matches
154,Jason Denayer,be BEL,DF,Lyon,26-265,1995,14,11,912,10.1,3,0,3,0,0,2,0,0.30,0.00,0.30,0.30,0.30,1.4,1.4,0.0,1.4,0.14,0.00,0.14,0.14,0.14,Matches
155,Arthur Desmas,fr FRA,GK,Clermont Foot,27-347,1994,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
156,Ángel Di María,ar ARG,FW,Paris S-G,34-034,1988,20,15,1291,14.3,3,3,3,0,0,2,0,0.21,0.21,0.42,0.21,0.42,4.2,4.2,4.3,8.5,0.29,0.30,0.59,0.29,0.59,Matches
157,Yadaly Diaby,fr FRA,FWMF,Clermont Foot,21-223,2000,5,0,67,0.7,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.17,0.00,0.17,0.17,0.17,Matches
158,Ibrahim Diakité,fr FRA,MF,Reims,18-140,2003,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
159,Abdou Diallo,sn SEN,DF,Paris S-G,25-320,1996,11,10,863,9.6,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,0.2,0.2,0.6,0.7,0.02,0.06,0.08,0.02,0.08,Matches
160,Habib Diallo,sn SEN,FW,Strasbourg,26-275,1995,22,12,1179,13.1,9,1,8,1,1,2,0,0.69,0.08,0.76,0.61,0.69,7.6,6.9,1.6,8.5,0.58,0.12,0.70,0.53,0.65,Matches
161,Mouhamadou Diarra,sn SEN,MF,Strasbourg,18-076,2004,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
162,Stéphane Diarra,fr FRA,FWMF,Lorient,23-101,1998,14,5,502,5.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,1.5,2.8,0.24,0.26,0.50,0.24,0.50,Matches
163,Krepin Diatta,sn SEN,MFDF,Monaco,23-023,1999,8,3,285,3.2,1,0,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,0.2,0.2,0.1,0.3,0.07,0.04,0.11,0.07,0.11,Matches
164,Bamba Dieng,sn SEN,FWMF,Marseille,21-362,2000,18,9,716,8.0,4,0,4,0,0,0,1,0.50,0.00,0.50,0.50,0.50,4.7,4.7,0.1,4.8,0.59,0.02,0.60,0.59,0.60,Matches
165,Elhadji Dieye,sn SEN,MFFW,Saint-Étienne,19-288,2002,5,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.08,0.00,0.08,0.08,0.08,Matches
166,Javairô Dilrosun,nl NED,FWMF,Bordeaux,23-271,1998,22,11,1036,11.5,0,3,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,1.4,1.4,1.9,3.3,0.12,0.16,0.28,0.12,0.28,Matches
167,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,21-119,2000,8,3,240,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.04,0.02,0.06,0.04,0.06,Matches
168,Tristan Dingomé,cm CMR,MFFW,Troyes,31-031,1991,19,10,918,10.2,2,4,2,0,0,2,0,0.20,0.39,0.59,0.20,0.59,0.8,0.8,2.2,3.0,0.08,0.21,0.30,0.08,0.30,Matches
169,Sinaly Diomande,ci CIV,DF,Lyon,20-345,2001,11,5,579,6.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
170,Sofiane Diop,fr FRA,MFFW,Monaco,21-284,2000,27,23,1878,20.9,6,4,6,0,0,6,0,0.29,0.19,0.48,0.29,0.48,5.4,5.4,3.3,8.6,0.26,0.16,0.41,0.26,0.41,Matches
171,Andy Diouf,fr FRA,MF,Rennes,19-307,2002,5,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,3.03,3.03,0.00,3.03,Matches
172,Assane Dioussé,sn SEN,MF,Saint-Étienne,24-181,1997,4,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
173,Axel Disasi,fr FRA,DF,Monaco,24-009,1998,24,22,2006,22.3,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,1.5,1.5,0.3,1.8,0.07,0.01,0.08,0.07,0.08,Matches
174,Tiago Djaló,pt POR,DF,Lille,21-345,2000,21,20,1784,19.8,1,1,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,1.0,1.0,0.2,1.2,0.05,0.01,0.06,0.05,0.06,Matches
175,Alexander Djiku,gh GHA,DF,Strasbourg,27-223,1994,22,21,1892,21.0,1,0,1,0,0,8,1,0.05,0.00,0.05,0.05,0.05,1.9,1.9,0.6,2.5,0.09,0.03,0.12,0.09,0.12,Matches
176,Bryan Djile Nokoué,cm CMR,DFMF,Saint-Étienne,19-301,2002,2,0,57,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
177,Ouparine Djoco,sn SEN,GK,Clermont Foot,23-332,1998,16,16,1440,16.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
178,Jeremy Doku,be BEL,MFFW,Rennes,19-297,2002,12,4,438,4.9,1,2,1,0,0,2,0,0.21,0.41,0.62,0.21,0.62,0.8,0.8,1.2,2.0,0.16,0.25,0.41,0.16,0.41,Matches
179,Kasper Dolberg,dk DEN,FW,Nice,24-165,1997,20,15,1145,12.7,6,1,4,2,2,0,0,0.47,0.08,0.55,0.31,0.39,5.8,4.3,0.6,4.9,0.46,0.05,0.51,0.34,0.39,Matches
180,Brandon Domingues,fr FRA,MFFW,Troyes,21-287,2000,11,1,231,2.6,1,0,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39,0.9,0.9,0.3,1.2,0.35,0.12,0.47,0.35,0.47,Matches
181,Anastasios Donis,gr GRE,FWMF,Reims,25-203,1996,13,3,370,4.1,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.1,0.18,0.09,0.27,0.18,0.27,Matches
182,Gianluigi Donnarumma,it ITA,GK,Paris S-G,23-023,1999,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
183,Jodel Dossou,bj BEN,FW,Clermont Foot,30-003,1992,26,16,1453,16.1,1,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,3.5,3.5,2.0,5.5,0.22,0.12,0.34,0.22,0.34,Matches
184,Lucas Douath,fr FRA,MF,Saint-Étienne,18-227,2003,23,13,1240,13.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,1.1,0.07,0.01,0.08,0.07,0.08,Matches
185,Cheick Doucouré,ml MLI,MF,Lens,22-071,2000,26,25,2235,24.8,0,3,0,0,0,5,1,0.00,0.12,0.12,0.00,0.12,1.3,1.3,2.4,3.7,0.05,0.10,0.15,0.05,0.15,Matches
186,Fodé Doucouré,ml MLI,DF,Reims,21-045,2001,3,1,154,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.02,0.02,0.04,0.02,0.04,Matches
187,Kamory Doumbia,fr FRA,MFFW,Reims,19-030,2003,3,0,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.38,0.03,0.42,0.38,0.42,Matches
188,Moussa Doumbia,ml MLI,FWDF,Reims,27-217,1994,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
189,Souleyman Doumbia,ci CIV,DF,Angers,25-177,1996,19,19,1500,16.7,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.7,1.3,0.04,0.04,0.08,0.04,0.08,Matches
190,Julian Draxler,de GER,FWMF,Paris S-G,28-181,1993,17,5,534,5.9,2,1,2,0,0,0,0,0.34,0.17,0.51,0.34,0.51,1.4,1.4,1.5,2.9,0.24,0.25,0.49,0.24,0.49,Matches
191,Matthieu Dreyer,fr FRA,GK,Lorient,33-000,1989,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
192,Leo Dubois,fr FRA,DF,Lyon,27-187,1994,21,19,1607,17.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,1.0,1.7,0.04,0.06,0.10,0.04,0.10,Matches
193,Jean-Kevin Duverne,fr FRA,DF,Brest,24-251,1997,28,24,2227,24.7,0,2,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.9,2.2,0.01,0.08,0.09,0.01,0.09,Matches
194,Enzo Ebosse,cm CMR,DF,Angers,23-009,1999,17,11,1011,11.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.03,0.04,0.01,0.04,Matches
195,Hugo Ekitike,fr FRA,FW,Reims,19-273,2002,21,14,1150,12.8,9,2,8,1,2,1,1,0.70,0.16,0.86,0.63,0.78,6.3,4.6,1.6,6.1,0.49,0.12,0.61,0.36,0.48,Matches
196,Alberth Elis,hn HON,FWMF,Bordeaux,26-036,1996,18,14,1276,14.2,9,1,9,0,0,2,0,0.63,0.07,0.71,0.63,0.71,5.1,5.1,1.5,6.5,0.36,0.10,0.46,0.36,0.46,Matches
197,Sepe Elye Wahi,fr FRA,FWMF,Montpellier,19-077,2003,26,16,1375,15.3,7,1,7,0,0,2,0,0.46,0.07,0.52,0.46,0.52,4.7,4.7,0.9,5.6,0.31,0.06,0.37,0.31,0.37,Matches
198,Renaud Emond,be BEL,MFFW,Nantes,30-105,1991,6,2,190,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
199,Maxime Estève,fr FRA,DF,Montpellier,19-298,2002,15,12,1129,12.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.8,0.06,0.00,0.06,0.06,0.06,Matches
200,Fábio,br BRA,DF,Nantes,31-254,1990,19,17,1260,14.0,0,1,0,0,0,6,1,0.00,0.07,0.07,0.00,0.07,0.6,0.6,0.6,1.2,0.05,0.04,0.09,0.05,0.09,Matches
201,Cesc Fàbregas,es ESP,MF,Monaco,34-320,1987,2,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.30,0.30,0.00,0.30,Matches
202,Wout Faes,be BEL,DF,Reims,23-351,1998,27,27,2430,27.0,4,0,4,0,0,2,0,0.15,0.00,0.15,0.15,0.15,2.3,2.3,0.2,2.5,0.09,0.01,0.09,0.09,0.09,Matches
203,Romain Faivre,fr FRA,MF,Brest,23-249,1998,21,20,1795,19.9,7,5,2,5,5,1,0,0.35,0.25,0.60,0.10,0.35,6.2,2.4,3.4,5.8,0.31,0.17,0.48,0.12,0.29,Matches
204,Romain Faivre,fr FRA,FW,Lyon,23-249,1998,6,5,490,5.4,2,0,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,1.0,1.0,0.7,1.7,0.18,0.13,0.31,0.18,0.31,Matches
205,Wuilker Faríñez,ve VEN,GK,Lens,24-033,1998,7,6,585,6.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
206,Noah Fatar,fr FRA,DFMF,Angers,20-033,2002,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
207,Julien Faussurier,fr FRA,DFFW,Brest,35-065,1987,10,1,205,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.15,0.15,0.00,0.15,Matches
208,Jordan Ferri,fr FRA,MF,Montpellier,30-008,1992,26,26,2282,25.4,0,1,0,0,0,10,1,0.00,0.04,0.04,0.00,0.04,0.3,0.3,1.7,2.0,0.01,0.07,0.08,0.01,0.08,Matches
209,Karol Fila,pl POL,DF,Strasbourg,23-280,1998,11,6,478,5.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.7,0.7,0.00,0.13,0.13,0.00,0.13,Matches
210,Alexis Flips,fr FRA,MFFW,Reims,22-061,2000,21,12,973,10.8,2,4,1,1,1,2,0,0.18,0.37,0.55,0.09,0.46,1.7,1.0,2.2,3.2,0.16,0.20,0.37,0.09,0.30,Matches
211,Mamadou Fofana,ml MLI,DF,Metz,24-058,1998,1,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
212,Seko Fofana,ci CIV,MF,Lens,26-317,1995,29,29,2560,28.4,7,0,7,0,0,1,0,0.25,0.00,0.25,0.25,0.25,5.8,5.8,3.1,9.0,0.20,0.11,0.31,0.20,0.31,Matches
213,Youssouf Fofana,fr FRA,MF,Monaco,23-069,1999,23,13,1290,14.3,0,3,0,0,0,4,0,0.00,0.21,0.21,0.00,0.21,0.6,0.6,0.9,1.5,0.04,0.07,0.11,0.04,0.11,Matches
214,Thomas Foket,be BEL,DF,Reims,27-176,1994,19,17,1431,15.9,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,0.3,0.3,2.0,2.3,0.02,0.13,0.15,0.02,0.15,Matches
215,Thomas Fontaine,mg MAD,DF,Lorient,30-316,1991,2,2,167,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
216,José Fonte,pt POR,DF,Lille,38-088,1983,29,29,2610,29.0,0,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,1.2,1.2,0.8,2.0,0.04,0.03,0.07,0.04,0.07,Matches
217,Steven Fortes,cv CPV,DF,Lens,29-337,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
218,Przemysław Frankowski,pl POL,DF,Lens,26-342,1995,28,20,1848,20.5,4,4,4,0,0,4,0,0.19,0.19,0.39,0.19,0.39,2.1,2.1,2.9,5.1,0.10,0.14,0.25,0.10,0.25,Matches
219,Fransérgio,br BRA,MF,Bordeaux,31-153,1990,21,11,1032,11.5,0,1,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,1.0,1.0,0.2,1.2,0.09,0.02,0.11,0.09,0.11,Matches
220,Angelo Fulgini,fr FRA,MFFW,Angers,25-212,1996,27,27,2273,25.3,5,3,5,0,0,4,0,0.20,0.12,0.32,0.20,0.32,4.9,4.9,2.2,7.1,0.20,0.09,0.28,0.20,0.28,Matches
221,Gauthier Gallon,fr FRA,GK,Troyes,28-331,1993,29,29,2610,29.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
222,Kévin Gameiro,fr FRA,FW,Strasbourg,34-315,1987,25,19,1600,17.8,9,2,8,1,2,0,0,0.51,0.11,0.62,0.45,0.56,8.4,6.9,1.4,8.3,0.48,0.08,0.55,0.39,0.47,Matches
223,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,32-175,1989,18,14,1264,14.0,3,0,3,0,0,2,0,0.21,0.00,0.21,0.21,0.21,1.6,1.6,1.4,3.0,0.12,0.10,0.21,0.12,0.21,Matches
224,Ignatius Ganago,cm CMR,FW,Lens,23-032,1999,19,8,745,8.3,3,0,3,0,0,2,0,0.36,0.00,0.36,0.36,0.36,3.8,3.8,1.1,4.9,0.46,0.14,0.60,0.46,0.60,Matches
225,Johan Gastien,fr FRA,MF,Clermont Foot,34-054,1988,25,25,2125,23.6,0,1,0,0,0,6,2,0.00,0.04,0.04,0.00,0.04,0.6,0.6,1.1,1.8,0.03,0.05,0.08,0.03,0.08,Matches
226,Valère Germain,fr FRA,FW,Montpellier,31-337,1990,24,16,1444,16.0,4,2,4,0,0,2,0,0.25,0.12,0.37,0.25,0.37,3.5,3.5,1.7,5.2,0.22,0.11,0.33,0.22,0.33,Matches
227,Gerson,br BRA,MFFW,Marseille,24-304,1997,25,20,1715,19.1,5,2,5,0,0,2,0,0.26,0.10,0.37,0.26,0.37,3.7,3.7,1.2,5.0,0.20,0.06,0.26,0.20,0.26,Matches
228,Willem Geubbels,fr FRA,FWMF,Nantes,20-216,2001,15,2,342,3.8,2,1,2,0,0,1,0,0.53,0.26,0.79,0.53,0.79,1.1,1.1,0.8,1.8,0.28,0.20,0.48,0.28,0.48,Matches
229,Lamine Ghezali,fr FRA,DF,Saint-Étienne,22-257,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,3.58,3.58,0.00,3.58,Matches
230,Nicholas Gioacchini,us USA,MFFW,Montpellier,21-238,2000,21,3,406,4.5,0,2,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44,1.1,1.1,0.7,1.8,0.25,0.16,0.41,0.25,0.41,Matches
231,Jimmy Giraudon,fr FRA,DF,Troyes,30-063,1992,19,18,1619,18.0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.02,0.02,0.00,0.02,Matches
232,Andrei Girotto,br BRA,DFMF,Nantes,30-031,1992,29,29,2516,28.0,5,1,5,0,0,6,0,0.18,0.04,0.21,0.18,0.21,2.2,2.2,0.9,3.1,0.08,0.03,0.11,0.08,0.11,Matches
