Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
407,Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,23,1997,33,32,2797,31.1,0,2,0,0,0,0,0,0.0,0.06,0.06,0.0,0.06,0.3,0.3,1.7,2.0,0.01,0.05,0.06,0.01,0.06,Matches,31.1,97,60,57,28,12,29,67,43.3,38,461,162,35.1,245,166,50,71,4,0,67,57,154,60,0,,,,,,,,,,,,,,,,1469,1883,78.0,30943,12972,556,633,87.8,632,755,83.7,262,437,60.0,2,1.7,0.3,16,122,34,18,159,514,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,1-yr,30000,20000,24996,16664,33964,22642,Starter,D,LB,24,France,Strasbourg
410,Yannick Cahuzac,fr FRA,MF,Lens,fr Ligue 1,35,1985,30,26,2252,25.0,1,0,1,0,0,9,0,0.04,0.0,0.04,0.04,0.04,1.6,1.6,0.6,2.2,0.07,0.02,0.09,0.07,0.09,Matches,25.0,36,20,19,11,6,13,31,41.9,18,298,101,33.9,110,132,56,31,5,0,26,30,66,65,3,,,,,,,,,,,,,,,,755,896,84.3,13515,2822,323,366,88.3,341,394,86.5,79,109,72.5,0,0.6,-0.6,12,57,16,3,67,245,8653.846153846154,450000,4807.692307692308,250000,7210.5,374946,4005.826923076923,208303,9797.21153846154,509455,5442.903846153846,283031,1-yr,450000,250000,374946,208303,509455,283031,Reserve,M,DM,37,France,Lens
411,Felipe Caicedo,ec ECU,FW,Lazio,it Serie A,31,1988,25,9,929,10.3,8,0,7,1,1,5,0,0.78,0.0,0.78,0.68,0.68,5.3,4.6,0.7,5.2,0.52,0.06,0.58,0.44,0.51,Matches,10.3,13,8,5,5,3,1,10,10.0,9,169,52,30.8,30,80,59,10,2,0,8,2,15,3,0,,,,,,,,,,,,,,,,200,267,74.9,2833,644,121,146,82.9,56,79,70.9,12,18,66.7,0,0.7,-0.7,11,21,4,0,19,240,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,1-yr,1480000,800000,1233155,666570,1675541,905698,Reserve,F,CF,33,Ecuador,Inter Milan
412,Marc-Aurèle Caillard,fr FRA,GK,Metz,fr Ligue 1,26,1994,5,4,361,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,10.0,2.49,20.0,13.0,65.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,65,101,64.4,1948,1317,13,13,100.0,27,29,93.1,23,56,41.1,0,0.0,0.0,0,1,0,0,0,386,3461.538461538461,180000,1923.076923076923,100000,2884.192307692308,149978,1602.326923076923,83321,3918.8846153846152,203782,2177.153846153846,113212,3-yrs,540000,300000,449935,249964,611346,339637,Reserve,K,GK,27,France,Metz
417,Davide Calabria,it ITA,DF,Milan,it Serie A,23,1996,32,30,2647,29.4,2,1,2,0,0,7,0,0.07,0.03,0.1,0.07,0.1,1.2,1.2,1.8,3.0,0.04,0.06,0.1,0.04,0.1,Matches,29.4,93,50,59,26,8,43,91,47.3,48,523,173,33.1,249,215,59,65,7,0,58,27,120,83,1,,,,,,,,,,,,,,,,1396,1785,78.2,26433,10745,583,640,91.1,594,725,81.9,189,353,53.5,1,1.8,-0.8,20,152,37,13,176,84,71153.84615384616,3700000,38461.53846153846,2000000,59286.307692307695,3082888,32046.653846153848,1666426,80554.86538461539,4188853,43543.17307692308,2264245,4-yrs,14800000,8000000,12331552,6665704,16755410,9056978,Starter,D,RB,25,Italy,AC Milan
418,Riccardo Calafiori,it ITA,DF,Roma,it Serie A,18,2002,3,1,66,0.7,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.7,3,2,3,0,0,1,4,25.0,3,21,7,33.3,11,6,4,3,0,0,3,1,4,1,0,,,,,,,,,,,,,,,,35,45,77.8,597,175,16,19,84.2,18,21,85.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0,344,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,1-yr,740000,400000,616578,333285,837771,452849,Reserve,D,LB,19,Italy,Genoa
419,Mattia Caldara,it ITA,DF,Atalanta,it Serie A,26,1994,6,1,111,1.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.2,0.0,0.2,0.2,0.2,Matches,1.2,2,2,0,2,0,1,1,100.0,0,18,6,33.3,7,8,3,5,1,0,4,3,5,5,0,,,,,,,,,,,,,,,,50,54,92.6,1240,286,13,14,92.9,20,20,100.0,17,18,94.4,0,0.0,0.0,0,5,0,0,1,85,71153.84615384616,3700000,38461.53846153846,2000000,59286.307692307695,3082888,32046.653846153848,1666426,80554.86538461539,4188853,43543.17307692308,2264245,1-yr,3700000,2000000,3082888,1666426,4188853,2264245,Starter,D,CB,27,Italy,Venezia
425,Daniel Caligiuri,it ITA,MFDF,Augsburg,de Bundesliga,32,1988,33,31,2665,29.6,6,4,4,2,3,5,0,0.2,0.14,0.34,0.14,0.27,4.8,2.6,3.7,6.3,0.16,0.13,0.29,0.09,0.21,Matches,29.6,81,47,34,35,12,30,96,31.3,66,633,175,27.6,214,307,112,71,5,0,66,42,123,42,0,,,,,,,,,,,,,,,,822,1191,69.0,15925,6675,368,438,84.0,292,398,73.4,137,279,49.1,4,3.7,0.3,48,61,33,9,94,90,40384.61538461538,2100000,21346.153846153848,1110000,33648.980769230766,1749747,17785.884615384617,924866,45720.32692307692,2377457,24166.46153846154,1256656,2-yrs,4200000,2220000,3499494,1849733,4754914,2513312,Reserve,F,RW,34,Italy,Augsburg
426,José Callejón,es ESP,FWMF,Fiorentina,it Serie A,33,1987,20,6,664,7.4,0,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,0.3,0.3,1.3,1.6,0.04,0.18,0.22,0.04,0.22,Matches,7.4,6,2,1,2,3,4,11,36.4,7,73,29,39.7,10,30,33,4,1,0,3,7,13,6,0,,,,,,,,,,,,,,,,211,284,74.3,3671,781,107,124,86.3,79,103,76.7,20,35,57.1,1,1.3,-0.3,5,15,10,4,19,68,78269.23076923077,4070000,42307.69230769231,2200000,65214.94230769231,3391177,35251.32692307692,1833069,88610.34615384616,4607738,47897.480769230766,2490669,1-yr,4070000,2200000,3391177,1833069,4607738,2490669,Reserve,F,RW,34,Spain,Fiorentina
428,Dominic Calvert-Lewin,eng ENG,FW,Everton,eng Premier League,23,1997,33,32,2871,31.9,16,0,16,0,0,3,0,0.5,0.0,0.5,0.5,0.5,15.4,15.4,2.0,17.5,0.48,0.06,0.55,0.48,0.55,Matches,31.9,17,12,0,7,10,2,11,18.2,9,347,97,28.0,23,150,174,31,8,0,23,5,22,31,0,,,,,,,,,,,,,,,,479,669,71.6,7196,1149,284,369,77.0,131,193,67.9,44,53,83.0,0,2.0,-2.0,17,27,11,1,36,370,24003.46153846154,1248180,13155.75,684099,20000.0,1040000,10961.53846153846,570000,27174.865384615383,1413093,14893.923076923076,774484,4-yrs,4992721,2736395,4160000,2280000,5652371,3097934,Reserve,F,CF,24,England,Everton
431,Mahdi Camara,fr FRA,MFDF,Saint-Étienne,fr Ligue 1,22,1998,37,37,3290,36.6,3,2,3,0,0,4,0,0.08,0.05,0.14,0.08,0.14,3.5,3.5,1.6,5.1,0.1,0.04,0.14,0.1,0.14,Matches,36.6,109,71,50,51,8,23,55,41.8,32,690,201,29.1,208,371,111,68,13,0,55,57,166,72,1,,,,,,,,,,,,,,,,1449,1679,86.3,25838,6377,653,726,89.9,588,643,91.4,160,225,71.1,2,1.6,0.4,25,113,27,11,104,308,5769.2307692307695,300000,3269.230769230769,170000,4807.0,249964,2723.9615384615386,141646,6531.4807692307695,339637,3701.173076923077,192461,3-yrs,900000,510000,749892,424939,1018910,577382,Reserve,M,CM,23,France,St-Etienne
432,Eduardo Camavinga,fr FRA,MF,Rennes,fr Ligue 1,17,2002,35,28,2402,26.7,1,2,1,0,0,6,0,0.04,0.07,0.11,0.04,0.11,1.9,1.9,1.3,3.2,0.07,0.05,0.12,0.07,0.12,Matches,26.7,111,70,46,51,14,20,64,31.3,44,628,180,28.7,178,330,120,38,3,0,35,20,131,20,0,,,,,,,,,,,,,,,,1447,1621,89.3,25971,5323,643,705,91.2,631,691,91.3,152,178,85.4,2,1.3,0.7,19,156,15,1,99,36,160192.3076923077,8330000,76923.07692307692,4000000,133474.3076923077,6940664,64093.307692307695,3332852,181357.28846153847,9430579,87086.32692307692,4528489,6-yrs,49980000,24000000,41643984,19997111,56583473,27170935,Reserve,M,CM,19,France,Real Madrid
433,José Campaña,es ESP,MF,Levante,es La Liga,27,1993,9,8,748,8.3,1,2,0,1,1,0,0,0.12,0.24,0.36,0.0,0.24,1.4,0.7,1.4,2.0,0.17,0.16,0.34,0.08,0.25,Matches,8.3,12,8,4,4,4,4,11,36.4,7,114,31,27.2,33,54,27,10,0,0,10,8,20,5,0,,,,,,,,,,,,,,,,387,504,76.8,6912,2652,185,216,85.6,144,173,83.2,48,92,52.2,2,1.4,0.6,12,44,22,4,64,187,30769.23076923077,1600000,14807.692307692309,770000,25637.32692307692,1333141,12337.96153846154,641574,34834.53846153846,1811396,16764.115384615383,871734,2-yrs,3200000,1540000,2666282,1283148,3622791,1743468,Reserve,M,CM,28,Spain,Levante
434,Emre Can,de GER,DFMF,Dortmund,de Bundesliga,26,1994,28,23,2133,23.7,1,4,1,0,0,5,0,0.04,0.17,0.21,0.04,0.21,0.8,0.8,2.4,3.2,0.03,0.1,0.13,0.03,0.13,Matches,23.7,55,42,25,21,9,18,40,45.0,22,303,118,38.9,129,138,36,41,12,0,29,40,95,72,0,,,,,,,,,,,,,,,,1585,1816,87.3,33589,9708,499,553,90.2,803,872,92.1,272,367,74.1,4,2.4,1.6,17,130,19,2,120,12,169230.76923076922,8800000,89615.38461538461,4660000,141005.26923076922,7332274,74668.69230769231,3882772,191589.92307692303,9962676,101455.57692307692,5275690,3-yrs,26400000,13980000,21996822,11648317,29888029,15827070,Reserve,M,DM,28,Germany,Borussia Dortmund
435,Sergio Canales,es ESP,MFFW,Betis,es La Liga,29,1991,31,28,2498,27.8,8,6,6,2,3,4,0,0.29,0.22,0.5,0.22,0.43,5.4,2.9,5.1,8.0,0.19,0.18,0.38,0.11,0.29,Matches,27.8,17,11,5,10,2,3,26,11.5,23,289,94,32.5,83,141,65,26,0,0,26,14,31,12,0,,,,,,,,,,,,,,,,1478,1745,84.7,30106,5804,601,665,90.4,560,632,88.6,274,366,74.9,6,5.1,0.9,61,111,46,11,115,215,26346.153846153848,1370000,12692.307692307691,660000,21951.96153846154,1141502,10575.403846153846,549921,29827.07692307692,1551008,14369.25,747201,5-yrs,6850000,3300000,5707509,2749603,7755038,3736004,Starter,F,AM,30,Spain,Real Betis
436,João Cancelo,pt POR,DF,Manchester City,eng Premier League,26,1994,28,27,2299,25.5,2,3,2,0,0,5,1,0.08,0.12,0.2,0.08,0.2,2.0,2.0,4.9,6.9,0.08,0.19,0.27,0.08,0.27,Matches,25.5,77,44,41,26,10,41,89,46.1,48,338,121,35.8,137,125,76,38,3,0,35,53,130,36,1,,,,,,,,,,,,,,,,1795,2094,85.7,31794,8986,852,923,92.3,731,832,87.9,190,276,68.8,3,4.9,-1.9,44,135,69,9,166,109,96013.8653846154,4992721,52853.78846153846,2748397,80000.0,4160000,44038.46153846154,2290000,108699.44230769233,5652371,59836.94230769231,3111521,6-yrs,29956328,16490383,24960000,13740000,33914225,18669129,Starter,D,RB,27,Portugal,Manchester City
437,Antonio Candreva,it ITA,MF,Sampdoria,it Serie A,33,1987,35,28,2505,27.8,5,8,3,2,2,1,0,0.18,0.29,0.47,0.11,0.4,4.8,3.3,5.8,9.0,0.17,0.21,0.38,0.12,0.32,Matches,27.8,25,14,14,9,2,18,48,37.5,30,283,74,26.1,103,108,72,39,3,0,36,25,50,22,0,,,,,,,,,,,,,,,,1099,1629,67.5,22297,8444,473,546,86.6,399,532,75.0,205,466,44.0,8,5.8,2.2,62,117,65,21,186,145,46346.15384615384,2410000,25000.0,1300000,38616.21153846154,2008043,20830.32692307692,1083177,52469.519230769234,2728415,28303.05769230769,1471759,3-yrs,7230000,3900000,6024130,3249531,8185244,4415277,Starter,M,RM,34,Italy,Sampdoria
439,Ander Capa,es ESP,DF,Athletic Club,es La Liga,28,1992,28,25,2131,23.7,2,1,2,0,0,5,0,0.08,0.04,0.13,0.08,0.13,1.1,1.1,1.6,2.7,0.05,0.07,0.11,0.05,0.11,Matches,23.7,42,23,22,17,3,15,44,34.1,29,304,93,30.6,128,117,59,51,8,0,43,30,72,55,0,,,,,,,,,,,,,,,,915,1201,76.2,15968,6125,415,476,87.2,405,501,80.8,75,160,46.9,1,1.6,-0.6,16,58,19,5,94,157,38461.53846153846,2000000,18461.53846153846,960000,32046.653846153848,1666426,15382.384615384615,799884,43543.17307692308,2264245,20900.71153846154,1086837,1-yr,2000000,960000,1666426,799884,2264245,1086837,Reserve,D,RB,29,Spain,Athletic Club
440,Pierrick Capelle,fr FRA,MFDF,Angers,fr Ligue 1,33,1987,35,24,2053,22.8,3,3,3,0,0,2,0,0.13,0.13,0.26,0.13,0.26,3.6,3.6,1.3,5.0,0.16,0.06,0.22,0.16,0.22,Matches,22.8,57,32,24,22,11,23,80,28.8,57,486,134,27.6,154,232,100,32,1,0,31,39,96,39,0,,,,,,,,,,,,,,,,966,1176,82.1,16297,4862,487,544,89.5,367,425,86.4,94,151,62.3,3,1.3,1.7,18,55,10,4,77,285,6923.076923076923,360000,3846.153846153846,200000,5768.403846153846,299957,3204.673076923077,166643,7837.7692307692305,407564,4354.307692307692,226424,1-yr,360000,200000,299957,166643,407564,226424,Reserve,M,LM,34,France,Angers
441,Étienne Capoue,fr FRA,MF,Villarreal,es La Liga,32,1988,16,15,1185,13.2,1,0,1,0,0,5,1,0.08,0.0,0.08,0.08,0.08,0.5,0.5,0.1,0.6,0.04,0.01,0.05,0.04,0.05,Matches,13.2,20,14,14,4,2,7,24,29.2,17,224,59,26.3,105,104,15,16,2,0,14,21,41,39,0,,,,,,,,,,,,,,,,680,748,90.9,12405,2967,294,314,93.6,305,323,94.4,75,99,75.8,0,0.1,-0.1,3,70,5,0,52,136,46153.84615384616,2400000,22115.384615384617,1150000,38455.980769230766,1999711,18426.82692307692,958195,52251.807692307695,2717094,25037.32692307692,1301941,2-yrs,4800000,2300000,3999422,1916390,5434187,2603881,Starter,M,DM,33,France,Villarreal
443,Gianluca Caprari,it ITA,MFFW,Benevento,it Serie A,27,1993,30,23,1865,20.7,5,6,5,0,1,4,1,0.24,0.29,0.53,0.24,0.53,4.2,3.4,3.2,6.6,0.2,0.16,0.36,0.16,0.32,Matches,20.7,20,16,7,7,6,3,25,12.0,22,251,70,27.9,38,129,84,26,1,0,25,30,50,7,0,,,,,,,,,,,,,,,,501,696,72.0,8670,2337,239,274,87.2,172,230,74.8,65,136,47.8,6,3.2,2.8,32,37,23,6,54,210,32115.384615384617,1670000,17307.69230769231,900000,26758.96153846154,1391466,14421.0,749892,36358.53846153846,1890644,19594.42307692308,1018910,1-yr,1670000,900000,1391466,749892,1890644,1018910,Reserve,F,SS,28,Italy,Hellas Verona
444,Francesco Caputo,it ITA,FW,Sassuolo,it Serie A,32,1987,25,19,1697,18.9,11,5,8,3,3,1,0,0.58,0.27,0.85,0.42,0.69,9.4,7.1,1.7,8.8,0.5,0.09,0.59,0.38,0.47,Matches,18.9,1,1,0,1,0,0,3,0.0,3,128,39,30.5,2,47,79,9,3,0,6,4,5,2,0,,,,,,,,,,,,,,,,327,421,77.7,4189,628,217,252,86.1,79,106,74.5,9,17,52.9,5,1.7,3.3,16,11,7,0,19,232,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,1-yr,1480000,800000,1233155,666570,1675541,905698,Starter,F,CF,34,Italy,Sampdoria
445,Maxence Caqueret,fr FRA,MF,Lyon,fr Ligue 1,20,2000,29,19,1761,19.6,0,1,0,0,0,4,1,0.0,0.05,0.05,0.0,0.05,0.7,0.7,1.9,2.6,0.04,0.1,0.13,0.04,0.13,Matches,19.6,83,59,22,45,16,27,95,28.4,68,558,162,29.0,129,303,126,43,3,0,40,30,113,11,0,,,,,,,,,,,,,,,,940,1085,86.6,16760,5641,433,488,88.7,372,419,88.8,113,137,82.5,1,1.9,-0.9,17,107,32,2,148,197,12115.384615384615,630000,6730.769230769231,350000,10094.692307692309,524924,5608.173076923077,291625,13716.096153846154,713237,7620.057692307692,396243,2-yrs,1260000,700000,1049848,583249,1426474,792486,Starter,M,CM,21,France,Lyon
446,Andrea Carboni,it ITA,DF,Cagliari,it Serie A,19,2001,15,12,1085,12.1,0,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,0.2,0.2,0.7,0.9,0.02,0.06,0.08,0.02,0.08,Matches,12.1,29,10,20,9,0,8,20,40.0,12,225,63,28.0,138,76,11,27,4,0,23,12,41,55,0,,,,,,,,,,,,,,,,466,594,78.5,9450,2977,165,185,89.2,232,274,84.7,67,125,53.6,1,0.7,0.3,3,43,4,2,39,362,11730.76923076923,610000,6346.153846153846,330000,9774.23076923077,508260,5287.692307692308,274960,13280.673076923076,690595,7184.615384615385,373600,4-yrs,2440000,1320000,2033040,1099841,2762378,1494401,Reserve,D,CB,20,Italy,Cagliari
449,Irvin Cardona,fr FRA,FWMF,Brest,fr Ligue 1,22,1997,36,22,2029,22.5,7,1,7,0,0,2,0,0.31,0.04,0.35,0.31,0.35,7.6,7.6,1.9,9.5,0.34,0.08,0.42,0.34,0.42,Matches,22.5,9,4,5,2,2,4,25,16.0,21,315,94,29.8,35,153,127,18,5,0,13,9,18,26,1,,,,,,,,,,,,,,,,340,494,68.8,5564,1161,187,247,75.7,103,144,71.5,32,59,54.2,1,1.9,-0.9,21,21,16,8,31,244,8653.846153846154,450000,4807.692307692308,250000,7210.5,374946,4005.826923076923,208303,9797.21153846154,509455,5442.903846153846,283031,2-yrs,900000,500000,749892,416606,1018910,566061,Reserve,F,CF,24,France,Brest
452,Diego Carlos,br BRA,DF,Sevilla,es La Liga,27,1993,33,32,2788,31.0,1,0,1,0,0,11,1,0.03,0.0,0.03,0.03,0.03,1.0,1.0,0.6,1.6,0.03,0.02,0.05,0.03,0.05,Matches,31.0,28,20,21,7,0,10,20,50.0,10,204,72,35.3,113,82,9,47,27,1,20,26,54,142,1,,,,,,,,,,,,,,,,1742,1919,90.8,40632,11245,417,438,95.2,918,953,96.3,394,507,77.7,0,0.6,-0.6,6,65,1,0,50,103,63846.15384615384,3320000,30576.92307692308,1590000,53197.44230769231,2766267,25477.096153846152,1324809,72281.65384615384,3758646,34616.807692307695,1800074,3-yrs,9960000,4770000,8298801,3974426,11275938,5400223,Starter,D,CB,28,Brazil,Sevilla
455,Yannick Carrasco,be BEL,DFMF,Atlético Madrid,es La Liga,26,1993,30,25,2179,24.2,6,10,6,0,0,6,0,0.25,0.41,0.66,0.25,0.66,6.0,6.0,5.6,11.6,0.25,0.23,0.48,0.25,0.48,Matches,24.2,35,23,17,11,7,17,46,37.0,29,341,98,28.7,117,115,109,45,0,0,45,28,63,15,1,,,,,,,,,,,,,,,,779,1048,74.3,12117,3801,446,516,86.4,266,340,78.2,52,150,34.7,10,5.6,4.4,44,34,42,6,92,39,145384.61538461538,7560000,69807.69230769231,3630000,121136.34615384616,6299090,58164.67307692308,3024563,164593.17307692306,8558845,79030.84615384616,4109604,3-yrs,22680000,10890000,18897270,9073689,25676534,12328812,Starter,F,LW,28,Belgium,Atletico Madrid
457,Guido Carrillo,ar ARG,FW,Elche,es La Liga,29,1991,21,11,1002,11.1,3,2,3,0,0,3,0,0.27,0.18,0.45,0.27,0.45,2.7,2.7,1.3,4.0,0.24,0.11,0.36,0.24,0.36,Matches,11.1,11,9,2,8,1,2,8,25.0,6,173,43,24.9,14,98,61,6,1,0,5,7,18,13,0,,,,,,,,,,,,,,,,226,317,71.3,3320,598,141,172,82.0,57,93,61.3,15,26,57.7,2,1.3,0.7,10,25,3,0,26,231,23653.846153846152,1230000,11346.153846153846,590000,19708.69230769231,1024852,9453.76923076923,491596,26779.03846153846,1392510,12845.23076923077,667952,1-yr,1230000,590000,1024852,491596,1392510,667952,Reserve,F,CF,30,Argentina,Elche
459,Scott Carson,eng ENG,GK,Manchester City,eng Premier League,34,1985,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,1.0,33.3,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,50.0,15,16,93.8,334,200,3,3,100.0,9,9,100.0,3,4,75.0,0,0.0,0.0,0,0,0,0,0,343,30004.32692307692,1560225,16617.78846153846,864125,25000.0,1300000,13846.153846153846,720000,33968.57692307692,1766366,18813.365384615383,978295,1-yr,1560225,864125,1300000,720000,1766366,978295,Reserve,K,GK,36,England,Manchester City
462,William Carvalho,pt POR,MF,Betis,es La Liga,28,1992,27,12,1223,13.6,2,0,2,0,0,6,1,0.15,0.0,0.15,0.15,0.15,1.3,1.3,0.5,1.7,0.09,0.03,0.13,0.09,0.13,Matches,13.6,28,19,10,16,2,5,17,29.4,12,177,51,28.8,51,104,22,13,4,0,9,8,36,24,1,,,,,,,,,,,,,,,,814,954,85.3,15337,3569,345,383,90.1,350,390,89.7,105,156,67.3,0,0.5,-0.5,10,85,11,0,70,98,66923.07692307692,3480000,32115.384615384617,1670000,55761.17307692308,2899581,26758.96153846154,1391466,75765.11538461539,3939786,36358.53846153846,1890644,2-yrs,6960000,3340000,5799162,2782931,7879571,3781288,Reserve,M,CM,29,Portugal,Real Betis
463,Casemiro,br BRA,MF,Real Madrid,es La Liga,28,1992,34,32,2901,32.2,6,4,6,0,0,11,1,0.19,0.12,0.31,0.19,0.31,4.6,4.6,3.6,8.2,0.14,0.11,0.25,0.14,0.25,Matches,32.2,89,56,49,35,5,29,74,39.2,45,510,185,36.3,224,228,58,69,18,0,51,61,150,96,0,,,,,,,,,,,,,,,,1632,1949,83.7,32768,8045,638,708,90.1,697,787,88.6,271,379,71.5,4,3.6,0.4,25,150,24,0,111,24,189423.0769230769,9850000,90961.53846153848,4730000,157829.76923076922,8207148,75790.32692307692,3941097,214450.09615384616,11151405,102979.57692307692,5354938,4-yrs,39400000,18920000,32828591,15764389,44605619,21419754,Reserve,M,DM,29,Brazil,Real Madrid
464,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,22,1997,28,28,2372,26.4,0,2,0,0,0,8,1,0.0,0.08,0.08,0.0,0.08,0.3,0.3,2.2,2.5,0.01,0.08,0.1,0.01,0.1,Matches,26.4,78,44,41,29,8,34,76,44.7,42,446,127,28.5,232,168,46,77,15,0,62,49,127,110,2,,,,,,,,,,,,,,,,959,1298,73.9,18616,6966,394,440,89.5,412,517,79.7,141,307,45.9,2,2.2,-0.2,22,78,24,16,64,159,78011.26923076923,4056586,42929.28846153846,2232323,65000.0,3380000,35769.230769230766,1860000,88318.28846153847,4592551,48601.19230769231,2527262,4-yrs,16226344,8929290,13520000,7440000,18370205,10109048,Starter,D,RB,24,Poland,Aston Villa
465,Kiko Casilla,es ESP,GK,Leeds United,eng Premier League,33,1986,3,3,270,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,3.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.67,12.0,10.0,83.3,2.0,0.0,1.0,1.0,33.3,0.0,0.0,0.0,0.0,,82,94,87.2,2073,1230,27,27,100.0,29,29,100.0,25,37,67.6,0,0.0,0.0,0,0,0,0,0,162,37307.69230769231,1940000,17884.615384615383,930000,31085.25,1616433,14901.692307692309,774888,42236.86538461538,2196317,20247.57692307692,1052874,1-yr,1940000,930000,1616433,774888,2196317,1052874,Reserve,K,GK,35,Spain,Elche
469,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,24,1995,27,27,2345,26.1,2,3,2,0,0,1,0,0.08,0.12,0.19,0.08,0.19,1.3,1.3,2.0,3.3,0.05,0.08,0.13,0.05,0.13,Matches,26.1,59,34,31,22,6,20,44,45.5,24,351,100,28.5,146,130,75,53,5,0,48,23,82,67,1,,,,,,,,,,,,,,,,1267,1512,83.8,20653,7144,634,693,91.5,548,631,86.8,74,141,52.5,3,2.0,1.0,22,87,21,7,99,164,75703.25,3936569,41544.46153846154,2160312,63076.92307692308,3280000,34615.38461538462,1800000,85705.32692307692,4456677,47033.40384615384,2445737,4-yrs,15746275,8641248,13120000,7200000,17826708,9782950,Reserve,D,RB,26,Belgium,Leicester
