name,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
André Anderson,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,2-yrs,1860000,1000000,1549776,833213,2105747,1132122,Reserve,F,AM,22,Italy,Lazio
Ignacio Pussetto,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Reserve,F,CF,26,Argentina,Udinese
Riccardo Marchizza,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Reserve,D,LB,23,Italy,Empoli
Antonin Barak,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Starter,F,AM,27,Czech Republic,Hellas Verona
Raúl Moro,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,4-yrs,3720000,2000000,3099552,1666426,4211495,2264245,Reserve,F,LW,19,Spain,Lazio
Nicolás Domínguez,17307.69230769231,900000,13461.538461538461,700000,14421,749892,11216.326923076924,583249,19594.423076923078,1018910,15240.115384615385,792486,3-yrs,2700000,2100000,2249675,1749747,3056730,2377457,Reserve,M,CM,23,Argentina,Bologna
Jeremy Toljan,17307.69230769231,900000,13461.538461538461,700000,14421,749892,11216.326923076924,583249,19594.423076923078,1018910,15240.115384615385,792486,4-yrs,3600000,2800000,2999567,2332996,4075640,3169942,Reserve,D,RB,27,Germany,Sassuolo
Mërgim Vojvoda,17307.69230769231,900000,13461.538461538461,700000,14421,749892,11216.326923076924,583249,19594.423076923078,1018910,15240.115384615385,792486,3-yrs,2700000,2100000,2249675,1749747,3056730,2377457,Starter,D,RB,27,Kosovo,Torino
Dimitrije Kamenovic,17307.69230769231,900000,13461.538461538461,700000,14421,749892,11216.326923076924,583249,19594.423076923078,1018910,15240.115384615385,792486,5-yrs,4500000,3500000,3749458,2916245,5094550,3962428,Reserve,D,LB,21,Serbia,Lazio
Igor,17307.69230769231,900000,13461.538461538461,700000,14421,749892,11216.326923076924,583249,19594.423076923078,1018910,15240.115384615385,792486,3-yrs,2700000,2100000,2249675,1749747,3056730,2377457,Starter,D,CB,23,Brazil,Fiorentina
Nehuén Pérez,16538.46153846154,860000,12884.615384615385,670000,13780.057692307691,716563,10735.634615384615,558253,18723.55769230769,973625,14586.961538461539,758522,1-yr,860000,670000,716563,558253,973625,758522,Reserve,D,CB,21,Argentina,Udinese
Vid Belec,15961.538461538461,830000,8653.846153846154,450000,13299.365384615385,691567,7210.5,374946,18070.423076923078,939662,9797.211538461539,509455,2-yrs,1660000,900000,1383134,749892,1879323,1018910,Reserve,K,GK,31,Slovenia,Salernitana
Ebrima Darboe,15961.538461538461,830000,8653.846153846154,450000,13299.365384615385,691567,7210.5,374946,18070.423076923078,939662,9797.211538461539,509455,5-yrs,4150000,2250000,3457834,1874729,4698308,2547275,Reserve,M,DM,20,The Gambia,Roma
Martin Hongla,15961.538461538461,830000,8653.846153846154,450000,13299.365384615385,691567,7210.5,374946,18070.423076923078,939662,9797.211538461539,509455,1-yr,830000,450000,691567,374946,939662,509455,Reserve,M,DM,23,Cameroon,Hellas Verona
Daniel Bessa,15961.538461538461,830000,8653.846153846154,450000,13299.365384615385,691567,7210.5,374946,18070.423076923078,939662,9797.211538461539,509455,1-yr,830000,450000,691567,374946,939662,509455,Reserve,M,CM,29,Italy,Hellas Verona
Bartosz Bereszynski,15961.538461538461,830000,8653.846153846154,450000,13299.365384615385,691567,7210.5,374946,18070.423076923078,939662,9797.211538461539,509455,2-yrs,1660000,900000,1383134,749892,1879323,1018910,Starter,D,RB,29,Poland,Sampdoria
Mamadou Coulibaly,15000,780000,8076.923076923077,420000,12498.192307692309,649906,6729.788461538462,349949,16981.826923076922,883055,9144.057692307691,475491,1-yr,780000,420000,649906,349949,883055,475491,Reserve,M,CM,22,Senegal,Salernitana
Pierre Kalulu,14807.692307692309,770000,11538.461538461539,600000,12337.961538461539,641574,9614,499928,16764.115384615383,871734,13062.942307692309,679273,4-yrs,3080000,2400000,2566296,1999711,3486937,2717094,Reserve,D,RB,21,France,AC Milan
Kaan Ayhan,14807.692307692309,770000,11538.461538461539,600000,12337.961538461539,641574,9614,499928,16764.115384615383,871734,13062.942307692309,679273,3-yrs,2310000,1800000,1924722,1499783,2615203,2037820,Reserve,D,CB,27,Turkey,Sassuolo
Rodrigo Becão,14807.692307692309,770000,11538.461538461539,600000,12337.961538461539,641574,9614,499928,16764.115384615383,871734,13062.942307692309,679273,3-yrs,2310000,1800000,1924722,1499783,2615203,2037820,Starter,D,CB,26,Brazil,Udinese
Tolgay Arslan,14807.692307692309,770000,11538.461538461539,600000,12337.961538461539,641574,9614,499928,16764.115384615383,871734,13062.942307692309,679273,1-yr,770000,600000,641574,499928,871734,679273,Starter,M,CM,31,Germany,Udinese
Maxime López,14807.692307692309,770000,11538.461538461539,600000,12337.961538461539,641574,9614,499928,16764.115384615383,871734,13062.942307692309,679273,4-yrs,3080000,2400000,2566296,1999711,3486937,2717094,Starter,M,DM,24,France,Sassuolo
Matteo Pessina,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,4-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Reserve,F,AM,24,Italy,Atalanta
Alex Ferrari,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,4-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Starter,D,CB,27,Italy,Sampdoria
Gianluca Scamacca,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,4-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Starter,F,CF,23,Italy,Sassuolo
Federico Marchetti,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,1-yr,740000,400000,616578,333285,837771,452849,Reserve,K,GK,38,Italy,Genoa
Jacopo Sala,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,1-yr,740000,400000,616578,333285,837771,452849,Starter,D,RB,30,Italy,Spezia
M&#39;Bala Nzola,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,2-yrs,1480000,800000,1233155,666570,1675541,905698,Reserve,F,CF,25,Angola,Spezia
Filippo Romagna,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,3-yrs,2220000,1200000,1849733,999856,2513312,1358547,Reserve,D,CB,24,Italy,Sassuolo
Riccardo Calafiori,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,1-yr,740000,400000,616578,333285,837771,452849,Reserve,D,LB,19,Italy,Genoa
Simone Edera,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,2-yrs,1480000,800000,1233155,666570,1675541,905698,Reserve,F,RW,25,Italy,Torino
Lorenzo Venuti,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,3-yrs,2220000,1200000,1849733,999856,2513312,1358547,Reserve,D,RB,26,Italy,Fiorentina
Lennart Czyborra,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,3-yrs,2220000,1200000,1849733,999856,2513312,1358547,Reserve,D,LB,22,Germany,Genoa
Kevin Agudelo,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,1-yr,740000,400000,616578,333285,837771,452849,Reserve,F,RW,23,Colombia,Spezia
Daniele Verde,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,4-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Starter,F,RW,25,Italy,Spezia
Vanja Milinković-Savić,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,3-yrs,2220000,1200000,1849733,999856,2513312,1358547,Starter,K,GK,24,Serbia,Torino
Andrea Schiavone,13846.153846153846,720000,7500,390000,11536.788461538461,599913,6249.096153846154,324953,15675.538461538461,815128,8490.923076923076,441528,1-yr,720000,390000,599913,324953,815128,441528,Reserve,M,DM,28,Italy,Salernitana
Tyronne Ebuehi,13269.23076923077,690000,10384.615384615385,540000,11056.096153846154,574917,8652.596153846154,449935,15022.384615384615,781164,11756.653846153846,611346,1-yr,690000,540000,574917,449935,781164,611346,Starter,D,RB,26,Nigeria,Venezia
Giuseppe Pezzella,12500,650000,6730.7692307692305,350000,10415.153846153846,541588,5608.173076923077,291625,14151.51923076923,735879,7620.057692307692,396243,1-yr,650000,350000,541588,291625,735879,396243,Reserve,D,LB,24,Italy,Atalanta
Fabio Depaoli,12500,650000,6730.7692307692305,350000,10415.153846153846,541588,5608.173076923077,291625,14151.51923076923,735879,7620.057692307692,396243,1-yr,650000,350000,541588,291625,735879,396243,Starter,D,RB,24,Italy,Hellas Verona
Jerdy Schouten,12307.692307692309,640000,9615.384615384615,500000,10254.923076923076,533256,8011.653846153846,416606,13933.807692307691,724558,10885.788461538461,566061,3-yrs,1920000,1500000,1599769,1249819,2173675,1698183,Starter,M,CM,25,Netherlands,Bologna
Morten Thorsby,12307.692307692309,640000,9615.384615384615,500000,10254.923076923076,533256,8011.653846153846,416606,13933.807692307691,724558,10885.788461538461,566061,2-yrs,1280000,1000000,1066513,833213,1449117,1132122,Starter,M,CM,25,Norway,Sampdoria
Adrien Tamèze,12307.692307692309,640000,9615.384615384615,500000,10254.923076923076,533256,8011.653846153846,416606,13933.807692307691,724558,10885.788461538461,566061,3-yrs,1920000,1500000,1599769,1249819,2173675,1698183,Starter,M,DM,27,Cameroon,Hellas Verona
Marvin Zeegelaar,12307.692307692309,640000,9615.384615384615,500000,10254.923076923076,533256,8011.653846153846,416606,13933.807692307691,724558,10885.788461538461,566061,1-yr,640000,500000,533256,416606,724558,566061,Starter,D,LB,31,Netherlands,Udinese
Sebastian Giovinco,12307.692307692309,640000,9615.384615384615,500000,10254.923076923076,533256,8011.653846153846,416606,13933.807692307691,724558,10885.788461538461,566061,1-yr,640000,500000,533256,416606,724558,566061,Starter,F,SS,35,Italy,Sampdoria
Petar Stojanovic,12307.692307692309,640000,9615.384615384615,500000,10254.923076923076,533256,8011.653846153846,416606,13933.807692307691,724558,10885.788461538461,566061,1-yr,640000,500000,533256,416606,724558,566061,Starter,D,RB,26,Slovenia,Empoli
Walace,12307.692307692309,640000,9615.384615384615,500000,10254.923076923076,533256,8011.653846153846,416606,13933.807692307691,724558,10885.788461538461,566061,3-yrs,1920000,1500000,1599769,1249819,2173675,1698183,Reserve,M,DM,26,Brazil,Udinese
Andrea Carboni,11730.76923076923,610000,6346.153846153846,330000,9774.23076923077,508260,5287.692307692308,274960,13280.673076923076,690595,7184.615384615385,373600,4-yrs,2440000,1320000,2033040,1099841,2762378,1494401,Reserve,D,CB,20,Italy,Cagliari
Francesco Di Tacchio,11346.153846153846,590000,6153.846153846154,320000,9453.76923076923,491596,5127.461538461538,266628,12845.23076923077,667952,6966.903846153846,362279,2-yrs,1180000,640000,983191,533256,1335904,724558,Reserve,M,DM,31,Italy,Salernitana
Aaron Hickey,11153.846153846154,580000,8653.846153846154,450000,9293.538461538461,483264,7210.5,374946,12627.51923076923,656631,9797.211538461539,509455,3-yrs,1740000,1350000,1449791,1124838,1969893,1528365,Reserve,D,LB,19,Scotland,Bologna
Valentin Mihaila,11153.846153846154,580000,8653.846153846154,450000,9293.538461538461,483264,7210.5,374946,12627.51923076923,656631,9797.211538461539,509455,1-yr,580000,450000,483264,374946,656631,509455,Reserve,F,LW,22,Romania,Atalanta
Matheus Henrique,10961.538461538461,570000,5961.538461538462,310000,9133.288461538461,474931,4967.2307692307695,258296,12409.807692307691,645310,6749.192307692308,350958,1-yr,570000,310000,474931,258296,645310,350958,Reserve,M,CM,24,Brazil,Sassuolo
Ivan Provedel,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,1-yr,560000,300000,466599,249964,633988,339637,Starter,K,GK,27,Italy,Spezia
Alessandro Deiola,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,3-yrs,1680000,900000,1399798,749892,1901965,1018910,Starter,M,CM,26,Italy,Cagliari
Tommaso Pobega,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,1-yr,560000,300000,466599,249964,633988,339637,Reserve,M,CM,22,Italy,Torino
Gabriele Zappa,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,4-yrs,2240000,1200000,1866397,999856,2535954,1358547,Reserve,D,RB,22,Italy,Cagliari
Emanuel Vignato,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,3-yrs,1680000,900000,1399798,749892,1901965,1018910,Starter,F,RW,21,Italy,Bologna
Roberto Piccoli,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,1-yr,560000,300000,466599,249964,633988,339637,Reserve,F,CF,21,Italy,Genoa
Pietro Terracciano,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,2-yrs,1120000,600000,933199,499928,1267977,679273,Starter,K,GK,31,Italy,Fiorentina
Pietro Ceccaroni,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,5-yrs,2800000,1500000,2332996,1249819,3169942,1698183,Starter,D,CB,26,Italy,Venezia
Carlo Pinsoglio,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,2-yrs,1120000,600000,933199,499928,1267977,679273,Reserve,K,GK,31,Italy,Juventus
Marco Modolo,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,2-yrs,1120000,600000,933199,499928,1267977,679273,Reserve,D,CB,32,Italy,Venezia
Luca Lezzerini,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,3-yrs,1680000,900000,1399798,749892,1901965,1018910,Starter,K,GK,26,Italy,Venezia
Daniel Maldini,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,3-yrs,1680000,900000,1399798,749892,1901965,1018910,Reserve,F,AM,20,Italy,AC Milan
Rey Manaj,10384.615384615385,540000,8076.923076923077,420000,8652.596153846154,449935,6729.788461538462,349949,11756.653846153846,611346,9144.057692307691,475491,1-yr,540000,420000,449935,349949,611346,475491,Starter,F,CF,24,Albania,Spezia
Norbert Gyomber,10384.615384615385,540000,5576.923076923077,290000,8652.596153846154,449935,4646.7692307692305,241632,11756.653846153846,611346,6313.75,328315,2-yrs,1080000,580000,899870,483264,1222692,656631,Reserve,D,CB,29,Slovakia,Salernitana
Pawel Jaroszynski,10384.615384615385,540000,5576.923076923077,290000,8652.596153846154,449935,4646.7692307692305,241632,11756.653846153846,611346,6313.75,328315,1-yr,540000,290000,449935,241632,611346,328315,Reserve,D,LB,27,Poland,Salernitana
Riccardo Bocalon,10000,520000,5384.615384615385,280000,8332.134615384615,433271,4486.538461538462,233300,11321.23076923077,588704,6096.038461538462,316994,1-yr,520000,280000,433271,233300,588704,316994,Reserve,F,CF,32,Italy,Venezia
Mert Müldür,9807.692307692309,510000,7692.307692307692,400000,8171.903846153846,424939,6409.326923076923,333285,11103.5,577382,8708.634615384615,452849,3-yrs,1530000,1200000,1274816,999856,1732147,1358547,Starter,D,RB,22,Turkey,Sassuolo
Georgios Kyriakopoulos,9807.692307692309,510000,7692.307692307692,400000,8171.903846153846,424939,6409.326923076923,333285,11103.5,577382,8708.634615384615,452849,3-yrs,1530000,1200000,1274816,999856,1732147,1358547,Starter,D,LB,25,Greece,Sassuolo
Luka Romero,9807.692307692309,510000,7692.307692307692,400000,8171.903846153846,424939,6409.326923076923,333285,11103.5,577382,8708.634615384615,452849,3-yrs,1530000,1200000,1274816,999856,1732147,1358547,Reserve,F,AM,17,Argentina,Lazio
Lorenzo Montipò,9615.384615384615,500000,5192.307692307692,270000,8011.653846153846,416606,4326.307692307692,224968,10885.788461538461,566061,5878.326923076923,305673,1-yr,500000,270000,416606,224968,566061,305673,Starter,K,GK,25,Italy,Hellas Verona
Cristian Molinaro,9615.384615384615,500000,5192.307692307692,270000,8011.653846153846,416606,4326.307692307692,224968,10885.788461538461,566061,5878.326923076923,305673,3-yrs,1500000,810000,1249819,674903,1698183,917019,Reserve,D,LB,38,Italy,Venezia
David Okereke,9038.461538461539,470000,7115.384615384615,370000,7530.961538461538,391610,5928.634615384615,308289,10232.634615384615,532097,8055.4807692307695,418885,1-yr,470000,370000,391610,308289,532097,418885,Starter,F,CF,24,Nigeria,Venezia
Koffi Djidji,9038.461538461539,470000,7115.384615384615,370000,7530.961538461538,391610,5928.634615384615,308289,10232.634615384615,532097,8055.4807692307695,418885,2-yrs,940000,740000,783220,616578,1064195,837771,Reserve,D,CB,29,Cote d&#39;Ivoire,Torino
Tommaso Augello,8846.153846153846,460000,4807.692307692308,250000,7370.7307692307695,383278,4005.826923076923,208303,10014.923076923076,520776,5442.903846153846,283031,4-yrs,1840000,1000000,1533112,833213,2083105,1132122,Reserve,D,LB,27,Italy,Sampdoria
Bosko Sutalo,8846.153846153846,460000,4807.692307692308,250000,7370.7307692307695,383278,4005.826923076923,208303,10014.923076923076,520776,5442.903846153846,283031,1-yr,460000,250000,383278,208303,520776,283031,Reserve,D,CB,22,Croatia,Hellas Verona
Damir Ceter,8846.153846153846,460000,4807.692307692308,250000,7370.7307692307695,383278,4005.826923076923,208303,10014.923076923076,520776,5442.903846153846,283031,1-yr,460000,250000,383278,208303,520776,283031,Reserve,F,CF,24,Colombia,Cagliari
Jovane Cabral,8653.846153846154,450000,6730.7692307692305,350000,7210.5,374946,5608.173076923077,291625,9797.211538461539,509455,7620.057692307692,396243,1-yr,450000,350000,374946,291625,509455,396243,Reserve,F,LW,23,Cape Verde,Lazio
Ethan Ampadu,8653.846153846154,450000,6730.7692307692305,350000,7210.5,374946,5608.173076923077,291625,9797.211538461539,509455,7620.057692307692,396243,1-yr,450000,350000,374946,291625,509455,396243,Starter,D,CB,21,Wales,Venezia
Léo Sena,8653.846153846154,450000,6730.7692307692305,350000,7210.5,374946,5608.173076923077,291625,9797.211538461539,509455,7620.057692307692,396243,3-yrs,1350000,1050000,1124838,874874,1528365,1188728,Reserve,M,DM,26,Brazil,Spezia
Dennis Johnsen,8076.923076923077,420000,6346.153846153846,330000,6729.788461538462,349949,5287.692307692308,274960,9144.057692307691,475491,7184.615384615385,373600,4-yrs,1680000,1320000,1399798,1099841,1901965,1494401,Starter,F,LW,23,Norway,Venezia
Alessandro Buongiorno,7884.615384615385,410000,4230.7692307692305,220000,6569.557692307692,341617,3525.1346153846152,183307,8926.346153846154,464170,4789.75,249067,4-yrs,1640000,880000,1366469,733227,1856681,996268,Reserve,D,CB,22,Italy,Torino
Milan Djuric,7307.692307692308,380000,5769.2307692307695,300000,6088.865384615385,316621,4807,249964,8273.192307692309,430206,6531.4807692307695,339637,1-yr,380000,300000,316621,249964,430206,339637,Reserve,F,CF,31,Bosnia-Herzegovina,Salernitana
Nahuel Molina,7307.692307692308,380000,5769.2307692307695,300000,6088.865384615385,316621,4807,249964,8273.192307692309,430206,6531.4807692307695,339637,5-yrs,1900000,1500000,1583105,1249819,2151032,1698183,Reserve,D,RB,23,Argentina,Udinese
Aleksa Terzic,7307.692307692308,380000,5769.2307692307695,300000,6088.865384615385,316621,4807,249964,8273.192307692309,430206,6531.4807692307695,339637,3-yrs,1140000,900000,949863,749892,1290619,1018910,Reserve,D,LB,22,Serbia,Fiorentina
Kevin Rüegg,7307.692307692308,380000,5769.2307692307695,300000,6088.865384615385,316621,4807,249964,8273.192307692309,430206,6531.4807692307695,339637,4-yrs,1520000,1200000,1266484,999856,1720826,1358547,Reserve,M,RM,23,Switzerland,Hellas Verona
Sebastian Walukiewicz,7307.692307692308,380000,5769.2307692307695,300000,6088.865384615385,316621,4807,249964,8273.192307692309,430206,6531.4807692307695,339637,3-yrs,1140000,900000,949863,749892,1290619,1018910,Reserve,D,CB,21,Poland,Cagliari
Pawel Dawidowicz,7307.692307692308,380000,5769.2307692307695,300000,6088.865384615385,316621,4807,249964,8273.192307692309,430206,6531.4807692307695,339637,4-yrs,1520000,1200000,1266484,999856,1720826,1358547,Reserve,D,CB,26,Poland,Hellas Verona
Jean-Victor Makengo,7307.692307692308,380000,5769.2307692307695,300000,6088.865384615385,316621,4807,249964,8273.192307692309,430206,6531.4807692307695,339637,4-yrs,1520000,1200000,1266484,999856,1720826,1358547,Starter,M,CM,23,France,Udinese
Giulio Maggiore,7115.384615384615,370000,3846.153846153846,200000,5928.634615384615,308289,3204.673076923077,166643,8055.4807692307695,418885,4354.307692307692,226424,2-yrs,740000,400000,616578,333285,837771,452849,Starter,M,CM,23,Italy,Spezia
Riccardo Fiamozzi,7115.384615384615,370000,3846.153846153846,200000,5928.634615384615,308289,3204.673076923077,166643,8055.4807692307695,418885,4354.307692307692,226424,1-yr,370000,200000,308289,166643,418885,226424,Reserve,D,RB,28,Italy,Empoli
Pietro Boer,7115.384615384615,370000,3846.153846153846,200000,5928.634615384615,308289,3204.673076923077,166643,8055.4807692307695,418885,4354.307692307692,226424,3-yrs,1110000,600000,924866,499928,1256656,679273,Reserve,K,GK,19,Italy,Roma
Ebrima Colley,7115.384615384615,370000,3846.153846153846,200000,5928.634615384615,308289,3204.673076923077,166643,8055.4807692307695,418885,4354.307692307692,226424,1-yr,370000,200000,308289,166643,418885,226424,Reserve,F,LW,22,The Gambia,Spezia
Daniele Padelli,7115.384615384615,370000,3846.153846153846,200000,5928.634615384615,308289,3204.673076923077,166643,8055.4807692307695,418885,4354.307692307692,226424,2-yrs,740000,400000,616578,333285,837771,452849,Reserve,K,GK,36,Italy,Udinese
Salva Ferrer,6153.846153846154,320000,4807.692307692308,250000,5127.461538461538,266628,4005.826923076923,208303,6966.903846153846,362279,5442.903846153846,283031,2-yrs,640000,500000,533256,416606,724558,566061,Reserve,D,RB,24,Spain,Spezia
Niki Mäenpää,5961.538461538462,310000,4615.384615384615,240000,4967.2307692307695,258296,3845.596153846154,199971,6749.192307692308,350958,5225.173076923077,271709,2-yrs,620000,480000,516592,399942,701916,543419,Reserve,K,GK,37,Finland,Venezia
Liberato Cacace,5576.923076923077,290000,4423.076923076923,230000,4646.7692307692305,241632,3685.3653846153848,191639,6313.75,328315,5007.461538461538,260388,1-yr,290000,230000,241632,191639,328315,260388,Reserve,D,LB,21,New Zealand,Empoli
Simone Aresti,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,1-yr,280000,150000,233300,124982,316994,169818,Reserve,K,GK,35,Italy,Cagliari
Martin Erlic,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,1-yr,280000,150000,233300,124982,316994,169818,Starter,D,CB,24,Croatia,Spezia
Alex Cordaz,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,1-yr,280000,150000,233300,124982,316994,169818,Reserve,K,GK,39,Italy,Inter Milan
Kingsley Michael,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,3-yrs,840000,450000,699899,374946,950983,509455,Reserve,M,CM,22,Nigeria,Bologna
Antonio Junior Vacca,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,2-yrs,560000,300000,466599,249964,633988,339637,Reserve,M,DM,31,Italy,Venezia
Antonio Rosati,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,1-yr,280000,150000,233300,124982,316994,169818,Reserve,K,GK,38,Italy,Fiorentina
Alessandro Berardi,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,2-yrs,560000,300000,466599,249964,633988,339637,Reserve,K,GK,31,Italy,Hellas Verona
Domen Crnigoj,5192.307692307692,270000,4038.4615384615386,210000,4326.307692307692,224968,3364.903846153846,174975,5878.326923076923,305673,4572.038461538462,237746,4-yrs,1080000,840000,899870,699899,1222692,950983,Starter,M,CM,26,Slovenia,Venezia
Ivan Ilic,5000,260000,3846.153846153846,200000,4166.057692307692,216635,3204.673076923077,166643,5660.615384615385,294352,4354.307692307692,226424,5-yrs,1300000,1000000,1083177,833213,1471759,1132122,Starter,M,CM,20,Serbia,Hellas Verona
Luis Rojas,5000,260000,3846.153846153846,200000,4166.057692307692,216635,3204.673076923077,166643,5660.615384615385,294352,4354.307692307692,226424,1-yr,260000,200000,216635,166643,294352,226424,Reserve,F,AM,19,Chile,Bologna
Wilfried Stephane Singo,5000,260000,3846.153846153846,200000,4166.057692307692,216635,3204.673076923077,166643,5660.615384615385,294352,4354.307692307692,226424,2-yrs,520000,400000,433271,333285,588704,452849,Starter,D,RB,21,Cote d&#39;Ivoire,Torino
Andrea Cambiaso,4230.7692307692305,220000,2307.6923076923076,120000,3525.1346153846152,183307,1922.8076923076924,99986,4789.75,249067,2612.596153846154,135855,2-yrs,440000,240000,366614,199971,498134,271709,Reserve,D,LB,21,Italy,Genoa
Luca Fiordilino,4230.7692307692305,220000,2307.6923076923076,120000,3525.1346153846152,183307,1922.8076923076924,99986,4789.75,249067,2612.596153846154,135855,4-yrs,880000,480000,733227,399942,996268,543419,Reserve,M,DM,25,Italy,Venezia
Jacopo Furlan,4230.7692307692305,220000,2307.6923076923076,120000,3525.1346153846152,183307,1922.8076923076924,99986,4789.75,249067,2612.596153846154,135855,1-yr,220000,120000,183307,99986,249067,135855,Reserve,K,GK,28,Italy,Empoli
