Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
1632,Brais Méndez,es ESP,MFFW,Celta Vigo,es La Liga,22,1997,31,15,1477,16.4,0,2,0,0,0,4,0,0.0,0.12,0.12,0.0,0.12,1.5,1.5,1.1,2.6,0.09,0.06,0.16,0.09,0.16,Matches,16.4,22,13,9,9,4,12,36,33.3,24,314,68,21.7,106,126,82,19,0,0,19,5,27,28,0,,,,,,,,,,,,,,,,519,686,75.7,8588,2679,278,321,86.6,172,216,79.6,51,102,50.0,2,1.1,0.9,16,52,17,3,65,218,25961.53846153846,1350000,12500.0,650000,21631.5,1124838,10415.153846153846,541588,29391.634615384617,1528365,14151.51923076923,735879,3-yrs,4050000,1950000,3374513,1624765,4585095,2207638,Starter,F,RW,25,Spain,Celta Vigo
1636,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,19,18,1492,16.6,0,2,0,0,0,3,0,0.0,0.12,0.12,0.0,0.12,0.3,0.3,1.3,1.7,0.02,0.08,0.1,0.02,0.1,Matches,16.6,22,17,9,8,5,10,29,34.5,19,142,41,28.9,59,52,31,21,2,0,19,7,29,43,3,,,,,,,,,,,,,,,,1108,1285,86.2,19848,5802,485,524,92.6,518,581,89.2,93,143,65.0,2,1.3,0.7,20,55,38,20,115,99,108015.6153846154,5616812,59316.269230769234,3084446,90000.0,4680000,49423.07692307692,2570000,122286.8653846154,6358917,67153.26923076923,3491970,2-yrs,11233623,6168891,9360000,5140000,12717834,6983939,Reserve,D,LB,27,France,Manchester City
1637,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24,24,2160,24.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,24.0,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,1,2,19.0,0.79,74.0,59.0,78.4,13.0,5.0,6.0,9.0,37.5,4.0,3.0,1.0,0.0,25.0,585,792,73.9,20228,13018,55,55,100.0,253,256,98.8,277,479,57.8,0,0.0,0.0,0,10,0,0,0,196,62316.69230769231,3240468,34389.57692307692,1788258,51923.07692307692,2700000,28653.846153846152,1490000,70550.11538461539,3668606,38933.21153846154,2024527,4-yrs,12961873,7153033,10800000,5960000,14674424,8098108,Reserve,K,GK,29,Senegal,Chelsea
1638,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,25,19,1809,20.1,1,3,1,0,0,8,1,0.05,0.15,0.2,0.05,0.2,0.5,0.5,2.1,2.6,0.02,0.1,0.13,0.02,0.13,Matches,20.1,31,16,19,8,4,10,19,52.6,9,169,54,32.0,68,64,37,38,5,0,33,17,48,30,1,,,,,,,,,,,,,,,,1075,1262,85.2,17930,5061,598,647,92.4,367,423,86.8,99,150,66.0,3,2.1,0.9,20,39,24,8,69,27,180384.61538461532,9380000,86538.46153846153,4500000,150298.8076923077,7815538,72104.96153846153,3749458,204217.4423076923,10619307,97972.1153846154,5094550,4-yrs,37520000,18000000,31262151,14997833,42477229,20378201,Reserve,D,LB,26,France,Real Madrid
1639,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,27,1992,7,4,291,3.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.04,0.0,0.04,Matches,3.2,7,4,4,2,1,1,2,50.0,1,42,14,33.3,22,18,2,5,1,0,4,4,11,7,0,,,,,,,,,,,,,,,,194,212,91.5,3423,769,78,87,89.7,96,98,98.0,16,21,76.2,0,0.1,-0.1,3,22,1,0,10,187,66009.53846153847,3432496,36236.0,1884272,55000.0,2860000,30192.30769230769,1570000,74730.86538461539,3886005,41023.59615384616,2133227,2-yrs,6864992,3768544,5720000,3140000,7772010,4266453,Reserve,M,DM,29,Senegal,Leicester
1644,Alex Meret,it ITA,GK,Napoli,it Serie A,22,1997,22,21,1951,21.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,21.7,0,0,0,0,0,0,2,0.0,2,3,0,0.0,3,0,0,1,0,0,1,0,0,1,0,33.0,1.52,76.0,46.0,63.2,9.0,5.0,7.0,3.0,14.3,6.0,5.0,1.0,0.0,16.7,508,601,84.5,11296,5694,172,173,99.4,216,216,100.0,119,211,56.4,0,0.0,0.0,0,1,0,0,0,180,35576.92307692308,1850000,19230.76923076923,1000000,29643.153846153848,1541444,16023.326923076924,833213,40277.42307692308,2094426,21771.57692307692,1132122,2-yrs,3700000,2000000,3082888,1666426,4188853,2264245,Reserve,K,GK,24,Italy,Napoli
1645,Fran Mérida,es ESP,MF,Osasuna,es La Liga,29,1990,23,12,1161,12.9,0,1,0,0,0,9,1,0.0,0.08,0.08,0.0,0.08,0.3,0.3,0.3,0.6,0.02,0.02,0.05,0.02,0.05,Matches,12.9,26,14,9,12,5,10,29,34.5,19,264,77,29.2,56,169,39,20,4,0,16,15,41,17,0,,,,,,,,,,,,,,,,581,770,75.5,13527,4091,184,218,84.4,231,299,77.3,158,232,68.1,1,0.3,0.7,8,83,10,2,80,298,15192.307692307691,790000,7307.692307692308,380000,12658.423076923076,658238,6088.865384615385,316621,17199.55769230769,894377,8273.192307692309,430206,1-yr,790000,380000,658238,316621,894377,430206,Reserve,M,CM,31,Spain,Espanyol
1646,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,23,1996,36,35,3139,34.9,5,1,5,0,0,9,0,0.14,0.03,0.17,0.14,0.17,2.8,2.8,2.1,4.9,0.08,0.06,0.14,0.08,0.14,Matches,34.9,82,63,20,52,10,22,81,27.2,59,668,202,30.2,152,405,111,58,6,0,52,34,116,68,0,,,,,,,,,,,,,,,,1519,1974,77.0,27549,8989,660,801,82.4,637,787,80.9,185,309,59.9,1,2.1,-1.1,33,204,35,7,226,90,75192.30769230769,3910000,36153.84615384616,1880000,62651.21153846154,3257863,30123.846153846152,1566440,85126.88461538461,4426598,40930.57692307692,2128390,4-yrs,15640000,7520000,13031451,6265762,17706393,8513560,Starter,M,CM,25,Spain,Real Sociedad
1649,Dries Mertens,be BEL,FW,Napoli,it Serie A,32,1987,31,18,1689,18.8,9,7,9,0,0,5,0,0.48,0.37,0.85,0.48,0.85,5.2,5.2,6.3,11.5,0.28,0.34,0.61,0.28,0.61,Matches,18.8,23,20,4,10,9,4,31,12.9,27,501,146,29.1,41,206,254,17,3,0,14,3,26,3,0,,,,,,,,,,,,,,,,536,713,75.2,9113,2218,295,339,87.0,158,211,74.9,69,126,54.8,7,6.3,0.7,55,39,33,5,63,19,160192.3076923077,8330000,86538.46153846153,4500000,133474.3076923077,6940664,72104.96153846153,3749458,181357.28846153847,9430579,97972.1153846154,5094550,1-yr,8330000,4500000,6940664,3749458,9430579,5094550,Reserve,F,CF,34,Belgium,Napoli
1651,Lionel Messi,ar ARG,FWMF,Barcelona,es La Liga,32,1987,33,32,2880,32.0,25,21,20,5,5,4,0,0.78,0.66,1.44,0.62,1.28,19.2,15.4,15.3,30.7,0.6,0.48,1.08,0.48,0.96,Matches,32.0,14,10,2,3,9,0,18,0.0,18,287,87,30.3,16,124,147,7,0,0,7,4,18,1,0,,,,,,,,,,,,,,,,1700,2142,79.4,28039,9544,936,1068,87.6,567,688,82.4,159,287,55.4,21,15.3,5.7,86,208,126,6,319,0,1223846.1538461538,63640000,673076.9230769231,35000000,1019724.4807692308,53025673,560816.4230769231,29162454,1385543.5192307692,72048263,762005.3846153846,39624280,2-yrs,127280000,70000000,106051347,58324908,144096526,79248561,Starter,F,RW,34,Argentina,PSG
1652,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,27,1991,16,14,1242,13.8,0,1,0,0,0,3,0,0.0,0.07,0.07,0.0,0.07,0.4,0.4,1.9,2.3,0.03,0.14,0.17,0.03,0.17,Matches,13.8,28,16,8,14,6,15,32,46.9,17,186,58,31.2,76,68,42,30,5,0,25,11,39,25,0,,,,,,,,,,,,,,,,772,925,83.5,14310,3483,335,381,87.9,331,380,87.1,95,129,73.6,1,1.9,-0.9,18,42,18,9,55,67,50000.0,2600000,26538.46153846154,1380000,41660.65384615384,2166354,22112.19230769231,1149834,56606.11538461538,2943518,30044.78846153846,1562329,3-yrs,7800000,4140000,6499061,3449502,8830554,4686986,Starter,D,RB,30,Belgium,Borussia Dortmund
1653,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,19,16,1488,16.5,0,2,0,0,0,5,0,0.0,0.12,0.12,0.0,0.12,0.5,0.5,0.3,0.8,0.03,0.02,0.05,0.03,0.05,Matches,16.5,22,15,17,3,2,9,33,27.3,24,87,34,39.1,63,21,3,25,12,0,13,12,34,68,0,,,,,,,,,,,,,,,,893,1091,81.9,18872,6327,248,277,89.5,503,572,87.9,139,223,62.3,2,0.3,1.7,5,36,2,1,36,99,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.07692307692,1630256,17199.55769230769,894377,2-yrs,2880000,1580000,2399653,1316476,3260512,1788753,Reserve,D,CB,33,Mozambique,Bordeaux
1655,Kingsley Michael,ng NGA,MF,Bologna,it Serie A,19,1999,1,1,76,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.13,0.13,0.0,0.13,Matches,0.8,1,0,0,1,0,0,0,,0,15,4,26.7,3,8,4,1,0,0,1,0,1,3,0,,,,,,,,,,,,,,,,51,58,87.9,876,176,26,29,89.7,22,24,91.7,3,4,75.0,0,0.1,-0.1,1,6,0,0,4,416,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,3-yrs,840000,450000,699899,374946,950983,509455,Reserve,M,CM,22,Nigeria,Bologna
1657,Sven Michel,de GER,FW,Paderborn 07,de Bundesliga,29,1990,29,13,1376,15.3,5,1,5,0,0,7,0,0.33,0.07,0.39,0.33,0.39,5.9,5.9,1.4,7.3,0.38,0.09,0.48,0.38,0.48,Matches,15.3,17,7,3,5,9,5,19,26.3,14,349,88,25.2,31,146,172,18,3,0,15,2,19,7,0,,,,,,,,,,,,,,,,235,371,63.3,3650,796,136,182,74.7,77,122,63.1,16,30,53.3,1,1.4,-0.4,21,15,7,1,27,324,7692.307692307692,400000,4038.4615384615386,210000,6409.326923076923,333285,3364.903846153846,174975,8708.634615384615,452849,4572.038461538462,237746,3-yrs,1200000,630000,999856,524924,1358547,713237,Reserve,F,CF,31,Germany,Union Berlin
1662,Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,25,1994,26,19,1747,19.4,11,0,11,0,0,5,0,0.57,0.0,0.57,0.57,0.57,10.2,10.2,2.1,12.3,0.53,0.11,0.64,0.53,0.64,Matches,19.4,16,9,2,6,8,4,10,40.0,6,286,73,25.5,18,87,181,13,2,0,11,1,17,13,0,,,,,,,,,,,,,,,,388,468,82.9,5754,687,223,258,86.4,132,145,91.0,20,31,64.5,0,2.1,-2.1,23,21,10,1,21,30,92307.69230769233,4800000,50769.230769230766,2640000,76911.96153846153,3999422,42301.57692307692,2199682,104503.59615384616,5434187,57476.980769230766,2988803,1-yr,4800000,2640000,3999422,2199682,5434187,2988803,Starter,F,CF,27,Poland,Marseille
1663,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,24,1995,37,35,3029,33.7,7,4,7,0,0,9,0,0.21,0.12,0.33,0.21,0.33,6.8,6.8,4.7,11.5,0.2,0.14,0.34,0.2,0.34,Matches,33.7,82,59,31,38,13,19,85,22.4,66,712,194,27.2,231,333,148,82,15,1,67,25,107,60,0,,,,,,,,,,,,,,,,1360,1757,77.4,26539,7350,562,662,84.9,553,690,80.1,213,310,68.7,4,4.7,-0.7,45,131,51,9,173,31,114038.46153846152,5930000,61538.46153846154,3200000,95018.32692307692,4940953,51274.65384615384,2666282,129105.48076923077,6713485,69669.05769230769,3622791,3-yrs,17790000,9600000,14822859,7998845,20140456,10868374,Starter,M,CM,26,Serbia,Lazio
1664,Éder Militão,br BRA,DF,Real Madrid,es La Liga,21,1998,15,10,1022,11.4,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches,11.4,23,14,14,9,0,5,10,50.0,5,101,34,33.7,57,42,2,14,7,0,7,14,37,56,1,,,,,,,,,,,,,,,,599,683,87.7,13131,3401,162,176,92.0,321,348,92.2,111,146,76.0,0,0.0,0.0,1,20,3,1,19,29,180384.61538461532,9380000,86538.46153846153,4500000,150298.8076923077,7815538,72104.96153846153,3749458,204217.4423076923,10619307,97972.1153846154,5094550,4-yrs,37520000,18000000,31262151,14997833,42477229,20378201,Starter,D,CB,24,Brazil,Real Madrid
1667,James Milner,eng ENG,MFDF,Liverpool,eng Premier League,33,1986,22,9,937,10.4,2,2,0,2,2,4,0,0.19,0.19,0.38,0.0,0.19,2.1,0.6,0.7,1.3,0.2,0.07,0.27,0.06,0.12,Matches,10.4,17,10,3,13,1,4,22,18.2,18,169,41,24.3,50,93,26,15,3,1,12,7,24,25,0,,,,,,,,,,,,,,,,664,773,85.9,13508,3314,237,260,91.2,318,345,92.2,105,147,71.4,2,0.7,1.3,9,68,11,1,64,42,168024.26923076922,8737262,92321.03846153848,4800694,140000.0,7280000,76923.07692307692,4000000,190224.0192307692,9891649,104518.69230769233,5434972,1-yr,8737262,4800694,7280000,4000000,9891649,5434972,Reserve,M,CM,36,England,Liverpool
1668,Santi Mina,es ESP,FWMF,Celta Vigo,es La Liga,23,1995,34,21,1944,21.6,6,3,6,0,0,4,0,0.28,0.14,0.42,0.28,0.42,5.6,5.6,2.4,8.0,0.26,0.11,0.37,0.26,0.37,Matches,21.6,14,8,6,6,2,4,38,10.5,34,405,101,24.9,66,198,141,24,3,0,21,11,25,27,0,,,,,,,,,,,,,,,,500,706,70.8,7391,1929,289,369,78.3,148,223,66.4,34,51,66.7,3,2.4,0.6,19,38,18,1,54,178,32884.61538461538,1710000,15769.23076923077,820000,27399.884615384617,1424794,13139.134615384615,683235,37229.40384615384,1935929,17852.69230769231,928340,3-yrs,5130000,2460000,4274383,2049704,5807787,2785021,Starter,F,CF,26,Spain,Celta Vigo
1669,Yerry Mina,co COL,DF,Everton,eng Premier League,24,1994,29,25,2284,25.4,2,1,2,0,0,3,0,0.08,0.04,0.12,0.08,0.12,2.5,2.5,0.2,2.7,0.1,0.01,0.11,0.1,0.11,Matches,25.4,43,20,30,11,2,15,27,55.6,12,229,66,28.8,155,60,14,37,18,0,19,15,58,178,1,,,,,,,,,,,,,,,,1070,1251,85.5,25551,7204,239,269,88.8,555,619,89.7,269,346,77.7,1,0.2,0.8,4,50,1,0,61,60,144020.8076923077,7489082,79165.28846153847,4116595,120000.0,6240000,65961.53846153847,3430000,163049.15384615384,8478556,89624.76923076923,4660488,2-yrs,14978164,8233190,12480000,6860000,16957113,9320977,Starter,D,CB,27,Colombia,Everton
1670,Takumi Minamino,jp JPN,FWMF,Liverpool,eng Premier League,24,1995,10,2,249,2.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,1.5,0.52,0.01,0.53,0.52,0.53,Matches,2.8,4,3,1,3,0,1,7,14.3,6,63,20,31.7,11,27,25,3,0,0,3,0,4,2,0,,,,,,,,,,,,,,,,98,111,88.3,1465,186,54,60,90.0,35,39,89.7,5,7,71.4,0,0.0,0.0,1,3,4,1,5,128,90013.0,4680676,49622.557692307695,2580373,75000.0,3900000,41346.15384615384,2150000,101905.73076923077,5299098,56178.78846153846,2921297,3-yrs,14042029,7741118,11700000,6450000,15897293,8763892,Reserve,F,LW,27,Japan,Liverpool
1671,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,26,1993,33,33,2902,32.2,2,2,2,0,0,7,0,0.06,0.06,0.12,0.06,0.12,1.1,1.1,0.7,1.7,0.03,0.02,0.05,0.03,0.05,Matches,32.2,25,17,18,6,1,10,18,55.6,8,160,66,41.3,106,43,11,72,55,2,17,20,45,223,7,,,,,,,,,,,,,,,,1055,1333,79.1,26161,8291,221,247,89.5,546,590,92.5,281,467,60.2,2,0.7,1.3,7,65,4,1,50,115,96013.8653846154,4992721,52853.78846153846,2748397,80000.0,4160000,44038.46153846154,2290000,108699.44230769233,5652371,59836.94230769231,3111521,3-yrs,14978164,8245191,12480000,6870000,16957113,9334564,Starter,D,CB,28,England,Aston Villa
1672,Jorge Miramón,es ESP,DF,Levante,es La Liga,30,1989,32,27,2432,27.0,0,3,0,0,0,4,1,0.0,0.11,0.11,0.0,0.11,0.2,0.2,2.2,2.5,0.01,0.08,0.09,0.01,0.09,Matches,27.0,63,32,42,17,4,26,49,53.1,23,303,90,29.7,165,105,33,65,9,0,56,40,103,72,0,,,,,,,,,,,,,,,,994,1263,78.7,17916,7768,466,502,92.8,403,488,82.6,108,224,48.2,3,2.2,0.8,24,57,20,13,83,435,6153.846153846154,320000,2884.6153846153848,150000,5127.461538461538,266628,2403.5,124982,6966.903846153846,362279,3265.730769230769,169818,1-yr,320000,150000,266628,124982,362279,169818,Reserve,D,RB,32,Spain,Levante
1673,Juan Miranda,es ESP,DF,Schalke 04,de Bundesliga,19,2000,11,8,781,8.7,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,1.0,0.02,0.1,0.11,0.02,0.11,Matches,8.7,15,7,8,7,0,7,19,36.8,12,155,45,29.0,80,56,19,28,6,0,22,4,19,32,0,,,,,,,,,,,,,,,,298,400,74.5,5606,2849,127,149,85.2,121,156,77.6,44,83,53.0,0,0.8,-0.8,12,23,13,7,44,417,6923.076923076923,360000,3269.230769230769,170000,5768.403846153846,299957,2723.9615384615386,141646,7837.7692307692305,407564,3701.173076923077,192461,3-yrs,1080000,510000,899870,424939,1222692,577382,Starter,D,LB,22,Spain,Real Betis
1674,Antonio Mirante,it ITA,GK,Roma,it Serie A,36,1983,5,5,450,5.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1,5.0,1.0,22.0,17.0,81.8,2.0,1.0,2.0,2.0,40.0,1.0,1.0,0.0,0.0,0.0,140,172,81.4,3899,2474,18,18,100.0,72,73,98.6,50,81,61.7,0,0.0,0.0,0,0,0,0,0,252,25000.0,1300000,13461.53846153846,700000,20830.32692307692,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Reserve,K,GK,38,Italy,AC Milan
1676,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,19,1999,4,2,195,2.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.09,0.09,0.0,0.09,Matches,2.2,6,2,4,0,2,1,9,11.1,8,48,13,27.1,24,15,9,6,0,0,6,1,7,1,0,,,,,,,,,,,,,,,,96,119,80.7,1639,850,48,56,85.7,45,50,90.0,3,10,30.0,0,0.2,-0.2,4,8,3,3,10,316,34620.38461538462,1800260,19156.615384615383,996144,28846.153846153848,1500000,15961.53846153846,830000,39194.5,2038114,21687.634615384617,1127757,4-yrs,7201040,3984576,6000000,3320000,8152458,4511027,Starter,D,LB,22,England,Crystal Palace
1678,Maximilian Mittelstädt,de GER,DFFW,Hertha BSC,de Bundesliga,22,1997,26,19,1887,21.0,1,3,1,0,0,4,0,0.05,0.14,0.19,0.05,0.19,0.9,0.9,1.6,2.5,0.04,0.08,0.12,0.04,0.12,Matches,21.0,66,35,35,19,12,24,64,37.5,40,380,102,26.8,175,140,65,67,6,0,61,32,98,82,0,,,,,,,,,,,,,,,,814,1124,72.4,16493,6147,339,388,87.4,318,403,78.9,138,279,49.5,3,1.6,1.4,23,68,22,11,88,195,19038.46153846154,990000,10000.0,520000,15863.096153846154,824881,8332.134615384615,433271,21553.865384615383,1120801,11321.23076923077,588704,2-yrs,1980000,1040000,1649762,866541,2241602,1177407,Starter,D,LB,24,Germany,Hertha Berlin
1679,Henrikh Mkhitaryan,am ARM,FW,Arsenal,eng Premier League,30,1989,3,1,112,1.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,0.2,0.18,0.38,0.2,0.38,Matches,1.2,0,0,0,0,0,0,3,0.0,3,32,8,25.0,4,16,12,2,0,0,2,1,1,1,0,,,,,,,,,,,,,,,,58,77,75.3,938,221,30,32,93.8,20,27,74.1,6,11,54.5,0,0.2,-0.2,2,3,2,0,6,57,86346.15384615384,4490000,67307.69230769231,3500000,71944.73076923077,3741126,56081.63461538462,2916245,97754.40384615384,5083229,76200.53846153847,3962428,1-yr,4490000,3500000,3741126,2916245,5083229,3962428,Starter,F,AM,33,Armenia,Roma
1680,Henrikh Mkhitaryan,am ARM,FWMF,Roma,it Serie A,30,1989,22,16,1530,17.0,9,5,9,0,0,5,0,0.53,0.29,0.82,0.53,0.82,6.6,6.6,3.2,9.8,0.39,0.19,0.58,0.39,0.58,Matches,1.2,0,0,0,0,0,0,3,0.0,3,32,8,25.0,4,16,12,2,0,0,2,1,1,1,0,,,,,,,,,,,,,,,,58,77,75.3,938,221,30,32,93.8,20,27,74.1,6,11,54.5,0,0.2,-0.2,2,3,2,0,6,57,86346.15384615384,4490000,67307.69230769231,3500000,71944.73076923077,3741126,56081.63461538462,2916245,97754.40384615384,5083229,76200.53846153847,3962428,1-yr,4490000,3500000,3741126,2916245,5083229,3962428,Starter,F,AM,33,Armenia,Roma
1681,Anthony Modeste,fr FRA,FWMF,Köln,de Bundesliga,31,1988,27,11,1138,12.6,4,1,4,0,0,1,0,0.32,0.08,0.4,0.32,0.4,3.6,3.6,1.0,4.6,0.28,0.08,0.36,0.28,0.36,Matches,12.6,10,6,3,4,3,1,10,10.0,9,231,52,22.5,17,105,109,6,1,0,5,2,12,17,0,,,,,,,,,,,,,,,,132,238,55.5,2273,431,60,93,64.5,56,106,52.8,12,26,46.2,1,1.0,0.0,3,8,5,1,19,46,61538.46153846154,3200000,32692.30769230769,1700000,51274.65384615384,2666282,27239.653846153848,1416462,69669.05769230769,3622791,37011.69230769231,1924608,2-yrs,6400000,3400000,5332563,2832924,7245583,3849216,Starter,F,CF,33,France,Koln
1683,Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,26,1993,1,0,74,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.16,0.0,0.16,0.16,0.16,Matches,0.8,2,1,1,1,0,1,2,50.0,1,18,6,33.3,3,14,1,0,0,0,0,0,2,1,0,,,,,,,,,,,,,,,,35,41,85.4,651,151,12,12,100.0,14,17,82.4,7,9,77.8,0,0.0,0.0,0,4,0,0,2,202,17692.30769230769,920000,9423.076923076924,490000,14741.46153846154,766556,7851.423076923077,408274,20029.865384615383,1041553,10668.076923076924,554740,1-yr,920000,490000,766556,408274,1041553,554740,Reserve,M,CM,28,Germany,Union Berlin
1685,Jorge Molina,es ESP,FW,Getafe,es La Liga,37,1982,34,23,1886,21.0,5,3,3,2,2,6,1,0.24,0.14,0.38,0.14,0.29,5.5,4.0,3.3,7.3,0.26,0.16,0.42,0.19,0.35,Matches,21.0,9,6,1,4,4,2,14,14.3,12,213,56,26.3,10,100,103,13,2,0,11,4,13,18,0,,,,,,,,,,,,,,,,401,600,66.8,5876,1622,239,333,71.8,122,169,72.2,25,42,59.5,3,3.3,-0.3,23,27,19,4,54,191,29615.384615384617,1540000,14230.76923076923,740000,24675.92307692308,1283148,11857.26923076923,616578,33528.230769230766,1743468,16110.98076923077,837771,1-yr,1540000,740000,1283148,616578,1743468,837771,Reserve,F,CF,39,Spain,Granada
1686,Florent Mollet,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,25,19,1684,18.7,6,3,6,0,0,5,0,0.32,0.16,0.48,0.32,0.48,2.7,2.7,4.0,6.7,0.14,0.21,0.36,0.14,0.36,Matches,18.7,10,5,2,6,2,3,26,11.5,23,300,74,24.7,54,147,99,19,1,0,18,8,18,4,0,,,,,,,,,,,,,,,,695,893,77.8,13440,3510,309,353,87.5,251,285,88.1,116,211,55.0,3,4.0,-1.0,39,68,13,3,64,88,29423.07692307692,1530000,16153.846153846154,840000,24515.69230769231,1274816,13459.596153846154,699899,33310.519230769234,1732147,18288.134615384617,950983,2-yrs,3060000,1680000,2549632,1399798,3464294,1901965,Starter,M,CM,30,France,Montpellier
1687,Jon Moncayola,es ESP,MFDF,Osasuna,es La Liga,21,1998,27,15,1496,16.6,1,0,1,0,0,4,0,0.06,0.0,0.06,0.06,0.06,0.7,0.7,0.3,1.0,0.04,0.02,0.06,0.04,0.06,Matches,16.6,55,31,24,25,6,25,59,42.4,34,365,101,27.7,109,219,37,40,5,0,35,7,62,33,1,,,,,,,,,,,,,,,,504,656,76.8,10702,2567,175,204,85.8,217,269,80.7,100,155,64.5,0,0.3,-0.3,7,37,6,1,40,371,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.78846153846,566061,5225.173076923077,271709,10-yrs,5000000,2400000,4166065,1999711,5660612,2717094,Starter,M,CM,23,Spain,Osasuna
