Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
1840,Reece Oxford,eng ENG,DF,Augsburg,de Bundesliga,19,1998,8,6,505,5.6,0,1,0,0,0,0,1,0.0,0.18,0.18,0.0,0.18,0.5,0.5,0.0,0.5,0.08,0.0,0.08,0.08,0.08,Matches,5.6,9,4,6,3,0,3,7,42.9,4,58,16,27.6,42,16,0,15,9,0,6,4,13,55,0,,,,,,,,,,,,,,,,233,287,81.2,5830,2303,42,49,85.7,128,144,88.9,63,91,69.2,1,0.0,1.0,1,14,1,0,15,233,14807.692307692309,770000,7884.615384615385,410000,12337.96153846154,641574,6569.557692307692,341617,16764.115384615383,871734,8926.346153846154,464170,4-yrs,3080000,1640000,2566296,1366469,3486937,1856681,Starter,D,CB,23,England,Augsburg
1841,Alex Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,eng Premier League,24,1993,2,0,21,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.29,0.1,1.38,1.29,1.38,Matches,0.2,1,0,0,1,0,1,1,100.0,0,3,0,0.0,0,2,1,2,0,0,2,0,1,0,0,,,,,,,,,,,,,,,,12,14,85.7,213,105,5,6,83.3,7,7,100.0,0,0,,0,0.0,0.0,1,3,0,0,6,53,144020.8076923077,7489082,79165.28846153847,4116595,120000.0,6240000,65961.53846153847,3430000,163049.15384615384,8478556,89624.76923076923,4660488,2-yrs,14978164,8233190,12480000,6860000,16957113,9320977,Reserve,M,CM,28,England,Liverpool
1842,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,es La Liga,21,1997,37,36,3153,35.0,13,2,10,3,3,2,0,0.37,0.06,0.43,0.29,0.34,10.0,7.7,4.9,12.7,0.29,0.14,0.43,0.22,0.36,Matches,35.0,31,22,13,14,4,11,58,19.0,47,764,181,23.7,120,394,250,75,7,0,68,12,43,19,0,,,,,,,,,,,,,,,,733,1010,72.6,11723,3051,406,488,83.2,247,335,73.7,64,120,53.3,2,4.9,-2.9,42,45,28,8,74,94,67884.61538461539,3530000,32500.0,1690000,56562.34615384616,2941242,27079.42307692308,1408130,76853.69230769231,3996392,36793.980769230766,1913287,3-yrs,10590000,5070000,8823725,4224390,11989175,5739860,Starter,F,LW,24,Spain,Real Sociedad
1843,Ambroise Oyongo,cm CMR,DFMF,Montpellier,fr Ligue 1,27,1991,26,25,2136,23.7,2,0,2,0,0,5,0,0.08,0.0,0.08,0.08,0.08,1.2,1.2,1.6,2.8,0.05,0.07,0.12,0.05,0.12,Matches,23.7,36,20,21,11,4,18,37,48.6,19,485,129,26.6,248,183,54,68,5,0,63,21,57,41,0,,,,,,,,,,,,,,,,772,1108,69.7,13730,6691,369,441,83.7,307,423,72.6,89,204,43.6,0,1.6,-1.6,26,44,33,14,89,246,8653.846153846154,450000,4807.692307692308,250000,7210.5,374946,4005.826923076923,208303,9797.21153846154,509455,5442.903846153846,283031,1-yr,450000,250000,374946,208303,509455,283031,Reserve,D,LB,30,Cameroon,Montpellier
1849,Fernando Pacheco,es ESP,GK,Alavés,es La Liga,26,1992,35,35,3150,35.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,35.0,0,0,0,0,0,0,2,0.0,2,3,1,33.3,3,0,0,0,0,0,0,0,0,2,0,46.0,1.31,145.0,105.0,72.4,11.0,11.0,13.0,8.0,22.9,6.0,6.0,0.0,0.0,0.0,580,1041,55.7,24678,18979,43,45,95.6,153,155,98.7,381,838,45.5,0,0.1,-0.1,3,16,0,0,0,206,28269.23076923077,1470000,13653.846153846154,710000,23554.28846153846,1224823,11376.557692307691,591581,32004.23076923077,1664220,15457.826923076924,803807,2-yrs,2940000,1420000,2449646,1183162,3328440,1607614,Starter,K,GK,29,Spain,Alaves
1850,Gonçalo Paciência,pt POR,FW,Eint Frankfurt,de Bundesliga,23,1994,11,4,390,4.3,3,1,3,0,0,1,0,0.69,0.23,0.92,0.69,0.92,2.2,2.2,0.7,2.9,0.5,0.16,0.66,0.5,0.66,Matches,4.3,1,1,0,0,1,0,0,,0,80,22,27.5,5,42,33,9,1,0,8,0,1,2,0,,,,,,,,,,,,,,,,62,103,60.2,1031,223,35,49,71.4,19,35,54.3,6,13,46.2,1,0.7,0.3,4,4,3,0,6,175,21923.07692307692,1140000,11538.46153846154,600000,18266.596153846152,949863,9614.0,499928,24819.596153846152,1290619,13062.942307692309,679273,2-yrs,2280000,1200000,1899726,999856,2581239,1358547,Reserve,F,CF,27,Portugal,Eintracht Frankfurt
1855,Vincent Pajot,fr FRA,MF,Angers,fr Ligue 1,27,1990,13,10,713,7.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,1.0,0.1,0.03,0.13,0.1,0.13,Matches,7.9,20,14,6,10,4,5,11,45.5,6,234,52,22.2,45,162,27,7,1,0,6,10,30,11,0,,,,,,,,,,,,,,,,266,309,86.1,4435,1079,136,147,92.5,102,124,82.3,24,31,77.4,0,0.3,-0.3,4,18,4,0,23,152,16153.846153846154,840000,8846.153846153846,460000,13459.596153846154,699899,7370.7307692307695,383278,18288.134615384617,950983,10014.923076923076,520776,1-yr,840000,460000,699899,383278,950983,520776,Starter,M,DM,31,France,Metz
1859,Nicolas Pallois,fr FRA,DF,Nantes,fr Ligue 1,30,1987,24,24,2160,24.0,2,0,2,0,0,8,0,0.08,0.0,0.08,0.08,0.08,1.5,1.5,0.1,1.6,0.06,0.0,0.07,0.06,0.07,Matches,24.0,80,42,61,18,1,39,77,50.6,38,326,104,31.9,221,96,9,45,19,0,26,31,111,154,0,,,,,,,,,,,,,,,,796,1014,78.5,18751,6810,180,210,85.7,429,472,90.9,183,316,57.9,0,0.1,-0.1,4,80,2,1,74,103,25384.615384615383,1320000,14038.46153846154,730000,21150.78846153846,1099841,11697.01923076923,608245,28738.48076923077,1494401,15893.25,826449,3-yrs,3960000,2190000,3299523,1824736,4483204,2479348,Starter,D,CB,34,France,Nantes
1866,Lucas Paquetá,br BRA,MF,Milan,it Serie A,20,1997,13,12,842,9.4,1,1,1,0,0,5,1,0.11,0.11,0.21,0.11,0.21,1.2,1.2,0.7,1.9,0.13,0.07,0.2,0.13,0.2,Matches,9.4,18,11,10,5,3,1,22,4.5,21,252,50,19.8,81,132,39,13,1,0,12,4,22,11,0,,,,,,,,,,,,,,,,278,371,74.9,4410,1441,154,179,86.0,106,133,79.7,15,37,40.5,1,0.7,0.3,10,30,11,1,40,44,62500.0,3250000,34423.07692307692,1790000,52075.807692307695,2707942,28681.75,1491451,70757.63461538461,3679397,38971.13461538462,2026499,4-yrs,13000000,7160000,10831769,5965805,14717590,8105996,Starter,F,AM,24,Brazil,Lyon
1869,Leandro Paredes,ar ARG,MF,Paris S-G,fr Ligue 1,24,1994,16,14,1249,13.9,0,2,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,0.4,0.4,2.6,3.0,0.03,0.19,0.21,0.03,0.21,Matches,13.9,28,17,13,13,2,16,37,43.2,21,192,60,31.3,71,99,22,24,5,0,19,11,39,19,2,,,,,,,,,,,,,,,,1168,1303,89.6,22340,6694,492,517,95.2,522,554,94.2,144,210,68.6,2,2.6,-0.6,19,113,9,0,114,14,173076.92307692306,9000000,95192.30769230767,4950000,144209.9423076923,7498917,79315.46153846153,4124404,195944.25,10189101,107769.32692307692,5604005,2-yrs,18000000,9900000,14997833,8248808,20378201,11208011,Starter,M,DM,27,Argentina,PSG
1873,Thomas Partey,gh GHA,MF,Atlético Madrid,es La Liga,25,1993,32,22,2070,23.0,3,4,3,0,0,9,1,0.13,0.17,0.3,0.13,0.3,1.5,1.5,1.2,2.7,0.07,0.05,0.12,0.07,0.12,Matches,23.0,62,41,30,27,5,14,51,27.5,37,498,147,29.5,142,268,88,47,8,0,39,37,99,27,1,,,,,,,,,,,,,,,,1170,1406,83.2,21496,6716,550,618,89.0,450,514,87.5,155,242,64.0,4,1.2,2.8,18,127,24,2,131,17,240034.67307692303,12481803,132019.07692307694,6864992,200000.0,10400000,110000.0,5720000,271748.5961538461,14130927,149461.73076923078,7772010,4-yrs,49927213,27459967,41600000,22880000,56523709,31088040,Starter,M,DM,28,Ghana,Arsenal
1876,Javier Pastore,ar ARG,MF,Roma,it Serie A,29,1989,14,7,597,6.6,3,0,3,0,0,0,0,0.45,0.0,0.45,0.45,0.45,2.1,2.1,1.2,3.3,0.32,0.19,0.5,0.32,0.5,Matches,6.6,6,3,3,2,1,2,15,13.3,13,116,36,31.0,22,52,42,6,1,0,5,6,12,5,0,,,,,,,,,,,,,,,,327,390,83.8,5595,1663,168,191,88.0,119,137,86.9,37,52,71.2,0,1.2,-1.2,17,36,13,2,50,202,28846.153846153848,1500000,13846.153846153846,720000,24034.98076923077,1249819,11536.78846153846,599913,32657.365384615383,1698183,15675.53846153846,815128,1-yr,1500000,720000,1249819,599913,1698183,815128,Reserve,F,AM,32,Argentina,Elche
1878,Patric,es ESP,DFMF,Lazio,it Serie A,25,1993,15,12,1085,12.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,1.4,0.06,0.05,0.12,0.06,0.12,Matches,12.1,16,8,9,4,3,8,20,40.0,12,180,55,30.6,66,78,36,26,7,0,19,12,28,34,1,,,,,,,,,,,,,,,,580,711,81.6,12200,3646,178,205,86.8,287,332,86.4,109,159,68.6,0,0.6,-0.6,6,41,13,1,66,197,35576.92307692308,1850000,19230.76923076923,1000000,29643.153846153848,1541444,16023.326923076924,833213,40277.42307692308,2094426,21771.57692307692,1132122,1-yr,1850000,1000000,1541444,833213,2094426,1132122,Starter,D,CB,28,Spain,Lazio
1879,Rui Patrício,pt POR,GK,Wolves,eng Premier League,30,1988,37,37,3329,37.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,37.0,0,0,0,0,0,0,1,0.0,1,4,2,50.0,4,0,0,0,0,0,0,0,0,2,1,46.0,1.24,136.0,95.0,68.4,15.0,9.0,13.0,8.0,21.6,4.0,3.0,0.0,1.0,0.0,514,863,59.6,20564,14181,40,40,100.0,147,153,96.1,327,670,48.8,0,0.0,0.0,0,4,0,0,0,88,66538.46153846153,3460000,51923.07692307692,2700000,55440.71153846154,2882917,43262.980769230766,2249675,75329.67307692308,3917143,58783.269230769234,3056730,3-yrs,10380000,8100000,8648751,6749025,11751429,9170191,Starter,K,GK,33,Portugal,Roma
1880,Paulinho,br BRA,FWMF,Leverkusen,de Bundesliga,18,2000,15,0,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.13,0.06,0.19,0.13,0.19,Matches,2.0,7,5,5,1,1,1,1,100.0,0,46,12,26.1,18,20,8,4,1,0,3,1,8,2,0,,,,,,,,,,,,,,,,78,92,84.8,1126,265,51,57,89.5,23,27,85.2,4,5,80.0,0,0.1,-0.1,2,3,2,0,7,153,25000.0,1300000,13269.23076923077,690000,20830.32692307692,1083177,11056.096153846154,574917,28303.05769230769,1471759,15022.384615384615,781164,2-yrs,2600000,1380000,2166354,1149834,2943518,1562329,Reserve,F,LW,21,Brazil,Bayer Leverkusen
1881,Gabriel Paulista,br BRA,DF,Valencia,es La Liga,27,1990,30,30,2623,29.1,0,1,0,0,0,6,0,0.0,0.03,0.03,0.0,0.03,0.9,0.9,0.4,1.3,0.03,0.01,0.04,0.03,0.04,Matches,29.1,29,17,18,9,2,10,28,35.7,18,122,48,39.3,81,38,3,51,20,0,31,53,82,183,0,,,,,,,,,,,,,,,,1142,1289,88.6,25506,9114,301,325,92.6,599,641,93.4,236,309,76.4,1,0.4,0.6,4,60,3,0,58,66,102500.0,5330000,49230.769230769234,2560000,85404.32692307692,4441025,41019.71153846154,2133025,116042.53846153848,6034212,55735.25,2898233,3-yrs,15990000,7680000,13323075,6399076,18102636,8694699,Reserve,D,CB,31,Brazil,Valencia
1882,Benjamin Pavard,fr FRA,DF,Stuttgart,de Bundesliga,22,1996,29,29,2610,29.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.9,1.7,0.03,0.03,0.06,0.03,0.06,Matches,29.0,28,18,23,5,0,11,19,57.9,8,179,58,32.4,125,42,12,40,20,0,20,34,62,183,1,,,,,,,,,,,,,,,,1279,1527,83.8,27740,9254,371,420,88.3,661,754,87.7,240,332,72.3,0,0.9,-0.9,14,82,14,5,80,20,96153.84615384616,5000000,50961.53846153846,2650000,80116.63461538461,4166065,42461.807692307695,2208014,108857.92307692308,5660612,57694.69230769231,3000124,3-yrs,15000000,7950000,12498195,6624043,16981834,9000372,Starter,D,RB,25,France,Bayern Munich
1885,Leonardo Pavoletti,it ITA,FW,Cagliari,it Serie A,29,1988,32,31,2734,30.4,16,1,16,0,0,6,0,0.53,0.03,0.56,0.53,0.56,10.2,10.2,1.1,11.3,0.34,0.04,0.37,0.34,0.37,Matches,30.4,30,19,7,11,12,11,22,50.0,11,591,141,23.9,47,247,297,17,3,0,14,14,44,19,0,,,,,,,,,,,,,,,,623,876,71.1,8322,1147,401,510,78.6,158,247,64.0,33,60,55.0,1,1.1,-0.1,20,35,10,0,34,133,49807.69230769231,2590000,26923.07692307692,1400000,41500.42307692308,2158022,22432.653846153848,1166498,56388.40384615384,2932197,30480.21153846154,1584971,3-yrs,7770000,4200000,6474065,3499494,8796590,4754914,Reserve,F,CF,33,Italy,Cagliari
1886,Dimitri Payet,fr FRA,MFFW,Marseille,fr Ligue 1,31,1987,31,23,1904,21.2,4,6,2,2,3,3,0,0.19,0.28,0.47,0.09,0.38,4.8,2.6,6.6,9.2,0.23,0.31,0.54,0.12,0.43,Matches,21.2,14,7,3,10,1,3,21,14.3,18,338,90,26.6,34,186,118,20,0,0,20,2,16,5,0,,,,,,,,,,,,,,,,840,1214,69.2,15875,5540,390,468,83.3,298,385,77.4,137,324,42.3,6,6.6,-0.6,85,74,47,18,100,21,115384.6153846154,6000000,63461.53846153846,3300000,96139.96153846152,4999278,52876.980769230766,2749603,130629.5,6792734,71846.23076923077,3736004,3-yrs,18000000,9900000,14997833,8248808,20378201,11208011,Starter,F,AM,34,France,Marseille
1888,Alfonso Pedraza,es ESP,DFFW,Villarreal,es La Liga,22,1996,34,22,2095,23.3,3,3,3,0,0,3,0,0.13,0.13,0.26,0.13,0.26,2.4,2.4,3.9,6.3,0.1,0.17,0.27,0.1,0.27,Matches,23.3,65,41,40,18,7,31,86,36.0,55,528,129,24.4,238,201,89,57,8,0,49,20,85,51,0,,,,,,,,,,,,,,,,726,992,73.2,12130,4730,351,421,83.4,317,399,79.4,44,111,39.6,3,3.9,-0.9,25,34,31,12,79,241,22307.69230769231,1160000,10769.23076923077,560000,18587.05769230769,966527,8973.057692307691,466599,25255.03846153846,1313262,12192.076923076924,633988,4-yrs,4640000,2240000,3866108,1866397,5253047,2535954,Starter,D,LB,25,Spain,Villarreal
1889,Pedro,es ESP,FW,Chelsea,eng Premier League,31,1987,31,21,1778,19.8,8,2,8,0,0,2,0,0.4,0.1,0.51,0.4,0.51,6.6,6.6,3.0,9.6,0.34,0.15,0.49,0.34,0.49,Matches,19.8,24,16,12,8,4,3,25,12.0,22,267,74,27.7,58,129,80,21,2,1,19,19,43,7,0,,,,,,,,,,,,,,,,954,1144,83.4,14884,3035,563,623,90.4,294,355,82.8,77,120,64.2,2,3.0,-1.0,27,49,30,8,65,100,61730.769230769234,3210000,48076.92307692308,2500000,51434.88461538462,2674614,40058.307692307695,2083032,69886.78846153847,3634113,54428.96153846154,2830306,2-yrs,6420000,5000000,5349227,4166065,7268225,5660612,Starter,F,RW,34,Spain,Lazio
1890,João Pedro,br BRA,FWMF,Cagliari,it Serie A,26,1992,34,30,2555,28.4,7,2,5,2,2,5,1,0.25,0.07,0.32,0.18,0.25,7.9,6.4,3.3,9.7,0.28,0.12,0.4,0.23,0.34,Matches,28.4,19,13,2,10,7,3,18,16.7,15,356,77,21.6,47,144,165,30,8,0,22,5,24,14,0,,,,,,,,,,,,,,,,589,817,72.1,9695,1979,317,380,83.4,198,263,75.3,63,116,54.3,2,3.3,-1.3,33,24,20,5,43,425,15002.173076923076,780113,8308.884615384615,432062,12500.0,650000,6923.076923076923,360000,16984.28846153846,883183,9406.673076923076,489147,4-yrs,3120451,1728250,2600000,1440000,3532732,1956590,Reserve,F,CF,20,Brazil,Watford
1894,Gianluca Pegolo,it ITA,GK,Sassuolo,it Serie A,37,1981,3,2,203,2.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,4.0,1.78,12.0,8.0,66.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,46,73,63.0,1635,1069,4,4,100.0,19,19,100.0,23,50,46.0,0,0.0,0.0,0,1,0,0,0,312,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.57692307692,1052874,10885.78846153846,566061,1-yr,930000,500000,774888,416606,1052874,566061,Reserve,K,GK,40,Italy,Sassuolo
1896,Pelé,gw GNB,MF,Monaco,fr Ligue 1,26,1991,8,4,469,5.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.03,0.02,0.05,0.03,0.05,Matches,5.2,9,4,3,6,0,1,7,14.3,6,121,20,16.5,39,71,11,8,2,1,6,4,13,9,0,,,,,,,,,,,,,,,,171,205,83.4,3284,1063,61,76,80.3,85,96,88.5,21,27,77.8,0,0.1,-0.1,3,18,3,0,17,399,2884.6153846153848,150000,2500.0,130000,2403.5,124982,2083.038461538461,108318,3265.730769230769,169818,2830.3076923076924,147176,2-yrs,300000,260000,249964,216635,339637,294352,Reserve,M,DM,30,Guinea-Bissau,Monaco
1899,Pietro Pellegri,it ITA,FWMF,Monaco,fr Ligue 1,17,2001,3,0,82,0.9,1,0,1,0,0,1,0,1.1,0.0,1.1,1.1,1.1,0.1,0.1,0.0,0.2,0.15,0.05,0.2,0.15,0.2,Matches,0.9,1,1,0,0,1,0,0,,0,9,2,22.2,0,5,4,1,0,0,1,1,2,0,0,,,,,,,,,,,,,,,,9,14,64.3,111,16,7,10,70.0,2,4,50.0,0,0,,0,0.0,0.0,1,0,1,0,2,270,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.57692307692,1132122,1-yr,1280000,1000000,1066513,833213,1449117,1132122,Reserve,F,CF,20,Italy,Torino
1900,Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,22,1996,25,21,1821,20.2,3,3,3,0,0,6,0,0.15,0.15,0.3,0.15,0.3,5.1,5.1,5.0,10.1,0.25,0.25,0.5,0.25,0.5,Matches,20.2,37,28,15,17,5,18,48,37.5,30,511,125,24.5,108,283,120,25,3,0,22,14,51,24,0,,,,,,,,,,,,,,,,735,988,74.4,13206,4072,352,405,86.9,268,335,80.0,101,202,50.0,3,5.0,-2.0,57,63,29,7,85,23,142500.0,7410000,76923.07692307692,4000000,118732.84615384616,6174108,64093.307692307695,3332852,161327.42307692306,8389026,87086.32692307692,4528489,5-yrs,37050000,20000000,30870541,16664259,41945131,22642446,Starter,M,CM,25,Italy,Roma
1901,Luca Pellegrini,it ITA,DF,Cagliari,it Serie A,19,1999,12,11,940,10.4,0,1,0,0,0,3,1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.9,0.9,0.0,0.09,0.09,0.0,0.09,Matches,10.4,21,16,13,6,2,14,26,53.8,12,185,54,29.2,100,53,32,20,2,0,18,15,36,23,0,,,,,,,,,,,,,,,,339,506,67.0,6328,2791,150,174,86.2,129,169,76.3,49,123,39.8,1,0.9,0.1,10,20,11,7,28,143,46346.15384615384,2410000,25000.0,1300000,38616.21153846154,2008043,20830.32692307692,1083177,52469.519230769234,2728415,28303.05769230769,1471759,4-yrs,9640000,5200000,8032173,4332707,10913659,5887036,Reserve,D,LB,22,Italy,Juventus
1902,Luca Pellegrini,it ITA,DFFW,Roma,it Serie A,19,1999,4,2,161,1.8,0,1,0,0,0,2,0,0.0,0.56,0.56,0.0,0.56,0.0,0.0,0.2,0.2,0.0,0.13,0.13,0.0,0.13,Matches,10.4,21,16,13,6,2,14,26,53.8,12,185,54,29.2,100,53,32,20,2,0,18,15,36,23,0,,,,,,,,,,,,,,,,339,506,67.0,6328,2791,150,174,86.2,129,169,76.3,49,123,39.8,1,0.9,0.1,10,20,11,7,28,143,46346.15384615384,2410000,25000.0,1300000,38616.21153846154,2008043,20830.32692307692,1083177,52469.519230769234,2728415,28303.05769230769,1471759,4-yrs,9640000,5200000,8032173,4332707,10913659,5887036,Reserve,D,LB,22,Italy,Juventus
1907,Federico Peluso,it ITA,DF,Sassuolo,it Serie A,34,1984,16,14,1356,15.1,1,0,1,0,0,5,0,0.07,0.0,0.07,0.07,0.07,0.4,0.4,0.0,0.4,0.02,0.0,0.02,0.02,0.02,Matches,15.1,24,14,17,5,2,9,13,69.2,4,119,40,33.6,87,30,2,17,3,0,14,18,42,66,1,,,,,,,,,,,,,,,,716,842,85.0,14755,5044,208,221,94.1,398,437,91.1,107,171,62.6,0,0.0,0.0,0,41,3,1,36,281,21346.153846153848,1110000,11538.46153846154,600000,17785.884615384617,924866,9614.0,499928,24166.46153846154,1256656,13062.942307692309,679273,1-yr,1110000,600000,924866,499928,1256656,679273,Reserve,D,CB,38,Italy,Sassuolo
1908,Rubén Peña,es ESP,DF,Eibar,es La Liga,27,1991,31,30,2674,29.7,1,2,1,0,0,4,0,0.03,0.07,0.1,0.03,0.1,0.7,0.7,4.1,4.8,0.02,0.14,0.16,0.02,0.16,Matches,29.7,73,46,30,31,12,27,69,39.1,42,484,174,36.0,197,180,107,61,8,0,53,32,105,57,0,,,,,,,,,,,,,,,,1312,1930,68.0,26700,14205,472,573,82.4,603,806,74.8,224,478,46.9,2,4.1,-2.1,44,157,71,42,204,242,22307.69230769231,1160000,10769.23076923077,560000,18587.05769230769,966527,8973.057692307691,466599,25255.03846153846,1313262,12192.076923076924,633988,3-yrs,3480000,1680000,2899581,1399798,3939786,1901965,Reserve,D,RB,30,Spain,Villarreal
1909,Nicolas Pépé,ci CIV,FWMF,Lille,fr Ligue 1,23,1995,38,37,3324,36.9,22,11,13,9,10,1,0,0.6,0.3,0.89,0.35,0.65,20.9,13.3,8.3,21.6,0.57,0.22,0.79,0.36,0.59,Matches,36.9,27,17,5,12,10,4,38,10.5,34,585,141,24.1,99,318,168,37,1,0,36,10,37,6,1,,,,,,,,,,,,,,,,997,1300,76.7,15379,4322,581,688,84.4,319,411,77.6,77,143,53.8,11,8.3,2.7,67,87,46,4,115,47,168024.26923076922,8737262,92321.03846153848,4800694,140000.0,7280000,76923.07692307692,4000000,190224.0192307692,9891649,104518.69230769233,5434972,3-yrs,26211787,14402081,21840000,12000000,29674947,16304916,Reserve,F,RW,26,Cote d&#39;Ivoire,Arsenal
1914,Ricardo Pereira,pt POR,DFFW,Leicester City,eng Premier League,24,1993,35,35,3123,34.7,2,6,2,0,0,7,0,0.06,0.17,0.23,0.06,0.23,1.3,1.3,4.7,6.0,0.04,0.14,0.17,0.04,0.17,Matches,34.7,125,68,76,35,14,42,101,41.6,59,678,236,34.8,329,247,102,95,6,0,89,69,194,104,2,,,,,,,,,,,,,,,,1503,1956,76.8,25225,9740,716,829,86.4,657,841,78.1,107,205,52.2,6,4.7,1.3,34,107,31,6,154,146,84012.13461538461,4368631,46160.519230769234,2400347,70000.0,3640000,38461.53846153846,2000000,95112.01923076923,4945825,52259.34615384616,2717486,2-yrs,8737262,4800694,7280000,4000000,9891649,5434972,Reserve,D,RB,28,Portugal,Leicester
1915,Roberto Pereyra,ar ARG,MF,Watford,eng Premier League,27,1991,33,33,2815,31.3,6,1,6,0,0,3,0,0.19,0.03,0.22,0.19,0.22,5.5,5.5,3.5,9.0,0.17,0.11,0.29,0.17,0.29,Matches,31.3,21,16,9,8,4,5,31,16.1,26,400,126,31.5,118,153,129,46,0,0,46,36,57,21,0,,,,,,,,,,,,,,,,969,1192,81.3,15713,4218,540,621,87.0,307,359,85.5,90,136,66.2,1,3.5,-2.5,37,66,37,4,109,262,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.57692307692,1132122,2-yrs,2560000,2000000,2133025,1666426,2898233,2264245,Reserve,F,AM,31,Argentina,Udinese
1916,Ayoze Pérez,es ESP,MFFW,Newcastle Utd,eng Premier League,25,1993,37,34,2917,32.4,12,2,12,0,0,2,0,0.37,0.06,0.43,0.37,0.43,7.9,7.9,3.9,11.7,0.24,0.12,0.36,0.24,0.36,Matches,32.4,52,35,24,23,5,14,61,23.0,47,840,184,21.9,218,422,200,77,10,0,67,40,92,33,1,,,,,,,,,,,,,,,,602,808,74.5,8719,2272,352,415,84.8,173,241,71.8,45,79,57.0,2,3.9,-1.9,41,50,21,3,65,231,54007.807692307695,2808406,29773.53846153846,1548224,45000.0,2340000,24807.69230769231,1290000,61143.44230769231,3179459,33707.269230769234,1752778,2-yrs,5616812,3096447,4680000,2580000,6358917,3505557,Reserve,F,SS,28,Spain,Leicester
