Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches
451,Abdón Prats,es ESP,FW,Mallorca,29-103,1992,18,4,434,4.8,1,0,1,0,0,3,0,0.21,0.00,0.21,0.21,0.21,1.6,1.6,0.2,1.7,0.32,0.04,0.36,0.32,0.36,Matches
452,Javi Puado,es ESP,MFFW,Espanyol,23-299,1998,21,17,1475,16.4,4,1,4,0,0,5,0,0.24,0.06,0.31,0.24,0.31,3.2,3.2,1.0,4.2,0.20,0.06,0.26,0.20,0.26,Matches
453,Pubill,es ESP,DF,Levante,18-273,2003,7,5,427,4.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.2,1.2,0.20,0.04,0.24,0.20,0.24,Matches
454,Antonio Puertas,es ESP,MFFW,Granada,30-027,1992,25,17,1608,17.9,5,1,5,0,0,3,0,0.28,0.06,0.34,0.28,0.34,2.8,2.8,0.7,3.5,0.16,0.04,0.20,0.16,0.20,Matches
455,Riqui Puig,es ESP,MF,Barcelona,22-219,1999,11,1,320,3.6,1,0,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,0.7,0.7,0.2,0.9,0.18,0.06,0.25,0.18,0.25,Matches
456,Yacine Qasmi,ma MAR,MF,Rayo Vallecano,31-076,1991,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
457,Quini,es ESP,DF,Granada,32-177,1989,24,20,1685,18.7,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.1,1.5,0.02,0.06,0.08,0.02,0.08,Matches
458,Dani Raba,es ESP,MF,Granada,26-142,1995,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
459,Dani Raba,es ESP,MFFW,Villarreal,26-142,1995,7,0,89,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.27,0.27,0.00,0.27,Matches
460,Uroš Račić,rs SRB,MF,Valencia,24-003,1998,20,8,781,8.7,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,1.1,0.04,0.08,0.12,0.04,0.12,Matches
461,Nemanja Radoja,rs SRB,MF,Levante,29-042,1993,11,9,649,7.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
462,Rafinha,br BRA,MFFW,Real Sociedad,29-036,1993,7,4,397,4.4,1,0,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,0.8,0.8,0.2,1.0,0.18,0.05,0.23,0.18,0.23,Matches
463,Antonio Raillo,es ESP,DF,Mallorca,30-163,1991,8,8,720,8.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.03,0.00,0.03,0.03,0.03,Matches
464,Ivan Rakitić,hr CRO,MF,Sevilla,34-010,1988,25,19,1609,17.9,3,3,2,1,2,5,0,0.17,0.17,0.34,0.11,0.28,3.3,1.8,1.6,3.3,0.18,0.09,0.27,0.10,0.19,Matches
465,Jonás Ramalho,es ESP,DF,Osasuna,28-283,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
466,Sandro Ramírez,es ESP,FW,Getafe,26-254,1995,21,17,1236,13.7,3,0,3,0,0,6,0,0.22,0.00,0.22,0.22,0.22,2.6,2.6,0.8,3.4,0.19,0.06,0.25,0.19,0.25,Matches
467,Lluís Recasens,es ESP,DF,Espanyol,20-110,2001,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
468,Manolo Reina,es ESP,GK,Mallorca,36-353,1985,18,18,1620,18.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.02,0.02,0.00,0.02,Matches
469,Karim Rekik,nl NED,DF,Sevilla,27-108,1994,15,10,956,10.6,0,2,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,0.4,0.4,0.3,0.7,0.04,0.03,0.07,0.04,0.07,Matches
470,Álex Remiro,es ESP,GK,Real Sociedad,26-361,1995,25,25,2250,25.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
471,Nico Ribaudo,es ESP,MFFW,Espanyol,20-343,2001,25,5,863,9.6,1,0,1,0,0,5,1,0.10,0.00,0.10,0.10,0.10,0.7,0.7,1.3,2.0,0.08,0.13,0.21,0.08,0.21,Matches
472,Diego Rico,es ESP,DF,Real Sociedad,29-025,1993,11,9,764,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.03,0.04,0.00,0.04,Matches
473,Sergio Rico,es ESP,GK,Mallorca,28-200,1993,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
474,Luis Rioja,es ESP,MFFW,Alavés,28-155,1993,29,28,2431,27.0,1,3,1,0,0,3,0,0.04,0.11,0.15,0.04,0.15,2.8,2.8,2.8,5.6,0.11,0.11,0.22,0.11,0.22,Matches
475,Rober,es ESP,DF,Levante,27-032,1995,19,13,1304,14.5,1,0,1,0,0,4,1,0.07,0.00,0.07,0.07,0.07,0.9,0.9,0.2,1.1,0.06,0.01,0.07,0.06,0.07,Matches
476,Sergi Roberto,es ESP,MFDF,Barcelona,30-041,1992,9,4,400,4.4,2,1,2,0,0,1,0,0.45,0.23,0.68,0.45,0.68,1.6,1.6,0.3,2.0,0.36,0.08,0.44,0.36,0.44,Matches
477,Rubén Rochina,es ESP,MFFW,Granada,30-362,1991,15,8,743,8.3,1,3,1,0,0,3,0,0.12,0.36,0.48,0.12,0.48,0.6,0.6,0.7,1.3,0.07,0.08,0.16,0.07,0.16,Matches
478,Enzo Roco,cl CHI,DF,Elche,29-216,1992,23,22,1944,21.6,1,0,1,0,0,9,0,0.05,0.00,0.05,0.05,0.05,1.0,1.0,0.1,1.1,0.05,0.00,0.05,0.05,0.05,Matches
479,Rodrigo,es ESP,FW,Betis,21-308,2000,16,9,755,8.4,1,1,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,1.2,1.2,1.2,2.4,0.15,0.14,0.28,0.15,0.28,Matches
480,Kévin Rodrigues,pt POR,DFFW,Rayo Vallecano,28-015,1994,9,3,268,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
481,Óscar Rodríguez Arnaiz,es ESP,FWMF,Sevilla,23-265,1998,11,4,417,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,1.2,2.1,0.18,0.26,0.44,0.18,0.44,Matches
482,Óscar Rodríguez Arnaiz,es ESP,MFFW,Getafe,23-265,1998,9,5,504,5.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.3,1.0,0.12,0.05,0.17,0.12,0.17,Matches
483,Ángel Rodríguez,es ESP,FWMF,Mallorca,34-328,1987,21,14,1109,12.3,2,2,2,0,0,4,0,0.16,0.16,0.32,0.16,0.32,3.8,3.8,1.1,4.9,0.31,0.09,0.40,0.31,0.40,Matches
484,Dani Rodríguez,es ESP,FWMF,Mallorca,33-287,1988,26,26,2236,24.8,3,2,3,0,0,5,0,0.12,0.08,0.20,0.12,0.20,2.5,2.5,2.0,4.5,0.10,0.08,0.18,0.10,0.18,Matches
485,Guido Rodríguez,ar ARG,MF,Betis,27-342,1994,23,20,1719,19.1,1,2,1,0,0,8,1,0.05,0.10,0.16,0.05,0.16,0.8,0.8,0.3,1.1,0.04,0.02,0.06,0.04,0.06,Matches
486,Rodrygo,br BRA,FW,Real Madrid,21-070,2001,22,8,786,8.7,0,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,1.6,1.6,0.6,2.2,0.17,0.06,0.23,0.17,0.23,Matches
487,Leonardo Román,es ESP,GK,Mallorca,21-257,2000,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
488,Iván Romero,es ESP,FW,Sevilla,20-344,2001,4,2,170,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.28,0.00,0.28,0.28,0.28,Matches
489,Rubén,es ESP,DF,Espanyol,21-044,2001,2,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
490,Aitor Ruibal,es ESP,FWDF,Betis,25-363,1996,16,7,678,7.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.3,1.3,0.13,0.04,0.17,0.13,0.17,Matches
491,Isma Ruiz,es ESP,MF,Granada,21-034,2001,7,3,272,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.03,0.06,0.02,0.06,Matches
492,Víctor Ruiz,es ESP,DF,Betis,33-054,1989,16,15,1244,13.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.6,0.03,0.01,0.04,0.03,0.04,Matches
493,Gerónimo Rulli,ar ARG,GK,Villarreal,29-304,1992,25,25,2250,25.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
494,Franco Russo,ar ARG,DF,Mallorca,27-146,1994,15,15,1300,14.4,1,0,1,0,0,5,1,0.07,0.00,0.07,0.07,0.07,0.2,0.2,0.0,0.2,0.01,0.00,0.01,0.01,0.01,Matches
495,Mathew Ryan,au AUS,GK,Real Sociedad,29-346,1992,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
496,Youssouf Sabaly,sn SEN,DF,Betis,29-015,1993,3,3,270,3.0,0,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.0,0.0,0.1,0.1,0.01,0.04,0.04,0.01,0.04,Matches
497,Salvi,es ESP,MF,Cádiz,30-355,1991,20,16,1317,14.6,2,1,2,0,1,3,1,0.14,0.07,0.21,0.14,0.21,3.0,2.2,1.4,3.6,0.20,0.09,0.30,0.15,0.24,Matches
498,Fede San Emeterio,es ESP,MF,Cádiz,25-004,1997,6,6,496,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.08,0.08,0.00,0.08,Matches
499,Oihan Sancet,es ESP,FW,Athletic Club,21-329,2000,24,14,1288,14.3,6,4,6,0,0,1,0,0.42,0.28,0.70,0.42,0.70,2.3,2.3,2.0,4.3,0.16,0.14,0.30,0.16,0.30,Matches
500,Antonio Sánchez,es ESP,MFFW,Mallorca,25-078,1997,19,12,1056,11.7,1,0,1,0,0,1,1,0.09,0.00,0.09,0.09,0.09,1.0,1.0,0.2,1.2,0.09,0.02,0.11,0.09,0.11,Matches
501,Germán Sánchez,es ESP,DF,Granada,35-140,1986,23,21,1835,20.4,2,0,2,0,0,8,0,0.10,0.00,0.10,0.10,0.10,1.1,1.1,0.0,1.1,0.05,0.00,0.05,0.05,0.05,Matches
502,Juan Sánchez,es ESP,MF,Sevilla,18-217,2003,1,0,5,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
503,Manuel Sánchez,es ESP,DF,Osasuna,21-208,2000,26,20,1788,19.9,1,2,1,0,0,5,0,0.05,0.10,0.15,0.05,0.15,0.3,0.3,1.1,1.5,0.02,0.06,0.07,0.02,0.07,Matches
504,Oier Sanjurjo,es ESP,MF,Osasuna,35-299,1986,19,5,495,5.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.08,0.04,0.11,0.08,0.11,Matches
505,Sergio Santos,es ESP,DF,Real Madrid,21-076,2001,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.32,0.32,0.00,0.32,Matches
506,Alvaro Sanz,es ESP,MF,Barcelona,21-034,2001,2,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05,Matches
507,Joan Sastre Vanrell,es ESP,DF,Mallorca,24-324,1997,7,2,258,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
508,Esteban Saveljich,me MNE,DF,Rayo Vallecano,30-304,1991,21,21,1700,18.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.3,1.1,0.04,0.01,0.06,0.04,0.06,Matches
509,Stefan Savić,me MNE,DF,Atlético Madrid,31-071,1991,20,20,1720,19.1,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,0.1,1.4,0.07,0.00,0.08,0.07,0.08,Matches
510,Valentino Scotta,es ESP,DF,Sevilla,20-222,2001,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
511,Aleksandar Sedlar,rs SRB,DFMF,Mallorca,30-097,1991,10,3,404,4.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
512,Javier Serrano,es ESP,MF,Atlético Madrid,19-063,2003,4,0,23,0.3,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
513,Nicolás Serrano,es ESP,MF,Athletic Club,19-015,2003,12,3,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.4,0.4,0.1,0.5,0.13,0.02,0.15,0.13,0.15,Matches
514,Salva Sevilla,es ESP,MF,Mallorca,38-002,1984,19,11,967,10.7,4,2,0,4,4,0,0,0.37,0.19,0.56,0.00,0.19,3.7,0.7,2.1,2.8,0.34,0.20,0.54,0.06,0.26,Matches
515,David Silva,es ESP,MF,Real Sociedad,36-071,1986,18,16,1168,13.0,1,1,1,0,0,2,0,0.08,0.08,0.15,0.08,0.15,1.5,1.5,2.0,3.5,0.12,0.15,0.27,0.12,0.27,Matches
516,Jonathan Silva,ar ARG,DFMF,Getafe,27-264,1994,9,1,226,2.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.04,0.05,0.01,0.05,Matches
517,Rui Silva,pt POR,GK,Betis,28-041,1994,17,17,1530,17.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
518,Unai Simón,es ESP,GK,Athletic Club,24-282,1997,25,25,2250,25.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
519,Antonio Sivera,es ESP,GK,Alavés,25-221,1996,3,2,187,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
520,Rubén Sobrino,es ESP,FWMF,Cádiz,29-292,1992,23,14,1326,14.7,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,2.6,2.5,1.1,3.7,0.17,0.08,0.25,0.17,0.25,Matches
521,Rubén Sobrino,es ESP,MF,Valencia,29-292,1992,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
522,Alex Sola,es ESP,DFFW,Real Sociedad,22-284,1999,2,0,41,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.20,0.18,0.38,0.20,0.38,Matches
523,Augusto Solari,ar ARG,MFDF,Celta Vigo,30-076,1992,19,2,516,5.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.06,0.04,0.10,0.06,0.10,Matches
524,Roberto Soldado,es ESP,FW,Levante,36-297,1985,14,7,594,6.6,1,2,1,0,0,6,2,0.15,0.30,0.45,0.15,0.45,1.4,1.4,0.7,2.1,0.21,0.11,0.32,0.21,0.32,Matches
525,Carlos Soler,es ESP,MF,Valencia,25-077,1997,23,20,1785,19.8,9,5,3,6,6,4,0,0.45,0.25,0.71,0.15,0.40,7.1,2.5,3.0,5.5,0.36,0.15,0.51,0.13,0.28,Matches
526,Son,es ESP,DF,Levante,27-355,1994,18,15,1331,14.8,1,0,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,0.7,0.7,0.8,1.5,0.05,0.05,0.10,0.05,0.10,Matches
527,David Soria,es ESP,GK,Getafe,28-350,1993,29,29,2604,28.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
528,Alberto Soro,es ESP,MFFW,Granada,23-011,1999,13,7,564,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.1,0.09,0.10,0.18,0.09,0.18,Matches
529,Hugo Sotelo,es ESP,MF,Celta Vigo,18-091,2003,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
530,Damián Suárez,uy URU,DFMF,Getafe,33-327,1988,26,24,2136,23.7,0,3,0,0,0,11,0,0.00,0.13,0.13,0.00,0.13,0.5,0.5,2.7,3.1,0.02,0.11,0.13,0.02,0.13,Matches
531,Denis Suárez,es ESP,MF,Celta Vigo,28-073,1994,28,24,2017,22.4,3,2,3,0,0,4,0,0.13,0.09,0.22,0.13,0.22,1.6,1.6,2.8,4.4,0.07,0.12,0.20,0.07,0.20,Matches
532,Luis Suárez,uy URU,FW,Atlético Madrid,35-055,1987,28,17,1550,17.2,9,2,8,1,2,7,0,0.52,0.12,0.64,0.46,0.58,7.6,6.1,1.3,7.3,0.45,0.08,0.52,0.36,0.43,Matches
533,Mario Suárez,es ESP,DF,Rayo Vallecano,35-024,1987,8,5,464,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.06,0.01,0.07,0.06,0.07,Matches
534,Suso,es ESP,FW,Sevilla,28-121,1993,8,6,384,4.3,0,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,0.2,0.2,0.4,0.6,0.05,0.09,0.14,0.05,0.14,Matches
535,Mamadou Sylla,sn SEN,FW,Alavés,28-000,1994,13,4,394,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.05,0.02,0.07,0.05,0.07,Matches
536,Mamadou Sylla,sn SEN,FWMF,Rayo Vallecano,28-000,1994,7,1,179,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.25,0.00,0.25,0.25,0.25,Matches
537,Alexander Sørloth,no NOR,FW,Real Sociedad,26-105,1995,23,10,916,10.2,1,0,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,3.2,3.2,1.3,4.6,0.32,0.13,0.45,0.32,0.45,Matches
538,Tachi,es ESP,DF,Alavés,24-191,1997,5,2,239,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03,Matches
539,Renato Tapia,pe PER,MF,Celta Vigo,26-235,1995,22,12,1178,13.1,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.04,0.01,0.05,0.04,0.05,Matches
540,Cristian Tello,es ESP,FWMF,Betis,30-221,1991,19,4,724,8.0,1,2,1,0,0,2,0,0.12,0.25,0.37,0.12,0.37,1.6,1.6,2.0,3.6,0.20,0.24,0.45,0.20,0.45,Matches
541,Nahuel Tenaglia,ar ARG,DF,Alavés,26-027,1996,7,6,577,6.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.03,0.02,0.05,0.03,0.05,Matches
542,Marc-André ter Stegen,de GER,GK,Barcelona,29-324,1992,25,25,2250,25.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
543,David Timor,es ESP,MF,Getafe,32-154,1989,7,3,341,3.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06,Matches
544,Raúl de Tomás,es ESP,FW,Espanyol,27-154,1994,26,26,2286,25.4,13,3,9,4,4,6,2,0.51,0.12,0.63,0.35,0.47,11.5,8.5,1.5,10.0,0.45,0.06,0.51,0.33,0.39,Matches
545,Raúl Torrente,es ESP,DF,Granada,21-019,2001,17,14,1267,14.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.8,1.2,0.02,0.06,0.08,0.02,0.08,Matches
546,Ferrán Torres,es ESP,FW,Barcelona,22-019,2000,7,6,550,6.1,3,2,2,1,1,0,0,0.49,0.33,0.82,0.33,0.65,4.1,3.4,0.8,4.2,0.67,0.13,0.81,0.55,0.68,Matches
547,Óliver Torres,es ESP,MFFW,Sevilla,27-130,1994,18,9,740,8.2,2,1,2,0,0,1,0,0.24,0.12,0.36,0.24,0.36,0.8,0.8,0.8,1.5,0.09,0.09,0.19,0.09,0.19,Matches
548,Pau Torres,es ESP,DF,Villarreal,25-063,1997,25,25,2205,24.5,4,0,4,0,0,3,0,0.16,0.00,0.16,0.16,0.16,2.6,2.6,0.9,3.5,0.11,0.04,0.14,0.11,0.14,Matches
549,Roberto Torres,es ESP,MFFW,Osasuna,33-013,1989,21,5,656,7.3,2,2,0,2,2,3,0,0.27,0.27,0.55,0.00,0.27,1.9,0.4,2.1,2.5,0.26,0.28,0.55,0.05,0.34,Matches
550,Lucas Torró,es ESP,MF,Osasuna,27-244,1994,26,26,2168,24.1,1,0,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,1.2,1.2,0.2,1.4,0.05,0.01,0.06,0.05,0.06,Matches
551,Adama Traoré,es ESP,FW,Barcelona,26-054,1996,5,3,257,2.9,0,2,0,0,0,0,0,0.00,0.70,0.70,0.00,0.70,0.3,0.3,0.6,0.9,0.09,0.21,0.30,0.09,0.30,Matches
552,Óscar Trejo,ar ARG,MF,Rayo Vallecano,33-328,1988,26,21,1723,19.1,3,9,0,3,3,10,0,0.16,0.47,0.63,0.00,0.47,3.2,1.0,4.0,4.9,0.18,0.22,0.40,0.05,0.27,Matches
553,Manu Trigueros,es ESP,MFFW,Villarreal,30-154,1991,26,20,1609,17.9,5,4,5,0,0,2,0,0.28,0.22,0.50,0.28,0.50,3.4,3.4,2.5,5.8,0.19,0.14,0.33,0.19,0.33,Matches
554,Kieran Trippier,eng ENG,DF,Atlético Madrid,31-182,1990,15,12,976,10.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.4,0.01,0.02,0.03,0.01,0.03,Matches
555,Beñat Turrientes,es ESP,MF,Real Sociedad,20-048,2002,8,1,207,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.19,0.08,0.27,0.19,0.27,Matches
556,Samuel Umtiti,fr FRA,DF,Barcelona,28-126,1993,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
557,Enes Ünal,tr TUR,FW,Getafe,24-314,1997,28,24,1999,22.2,14,0,12,2,3,7,0,0.63,0.00,0.63,0.54,0.54,7.3,5.0,0.9,5.9,0.33,0.04,0.37,0.22,0.27,Matches
558,Myrto Uzuni,al ALB,MFFW,Granada,26-293,1995,7,6,475,5.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.0,1.0,0.21,0.01,0.22,0.21,0.22,Matches
559,Álvaro Vadillo,es ESP,MFDF,Espanyol,27-189,1994,3,0,7,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
560,Óscar Valentín,es ESP,MF,Rayo Vallecano,27-212,1994,25,20,1793,19.9,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.4,1.5,0.05,0.02,0.08,0.05,0.08,Matches
561,Germán Valera,es ESP,FWMF,Real Sociedad,20-004,2002,3,0,51,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05,Matches
562,Martin Valjent,sk SVK,DF,Mallorca,26-099,1995,27,27,2371,26.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.8,0.01,0.02,0.03,0.01,0.03,Matches
563,Jesús Vallejo,es ESP,DF,Real Madrid,25-074,1997,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
564,Manu Vallejo,es ESP,FWMF,Valencia,25-034,1997,9,0,98,1.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.20,0.09,0.29,0.20,0.29,Matches
565,Manu Vallejo,es ESP,FWMF,Alavés,25-034,1997,6,1,162,1.8,1,1,1,0,0,0,0,0.56,0.56,1.11,0.56,1.11,0.2,0.2,0.0,0.2,0.22,0.00,0.22,0.22,0.22,Matches
566,Federico Valverde,uy URU,MF,Real Madrid,23-241,1998,22,13,1244,13.8,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.5,0.5,1.7,2.2,0.04,0.12,0.16,0.04,0.16,Matches
567,José Luis García Vayá,es ESP,MF,Levante,23-221,1998,20,16,1312,14.6,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.0,1.2,0.01,0.07,0.08,0.01,0.08,Matches
