name,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
Álex Petxa,6153.846153846154,320000,2884.6153846153848,150000,5127.461538461538,266628,2403.5,124982,6966.903846153846,362279,3265.730769230769,169818,3-yrs,960000,450000,799884,374946,1086837,509455,Reserve,D,RB,24,Spain,Athletic Club
Lucas Boyé,6153.846153846154,320000,2884.6153846153848,150000,5127.461538461538,266628,2403.5,124982,6966.903846153846,362279,3265.730769230769,169818,3-yrs,960000,450000,799884,374946,1086837,509455,Starter,F,CF,25,Argentina,Elche
Jorge Miramón,6153.846153846154,320000,2884.6153846153848,150000,5127.461538461538,266628,2403.5,124982,6966.903846153846,362279,3265.730769230769,169818,1-yr,320000,150000,266628,124982,362279,169818,Reserve,D,RB,32,Spain,Levante
Varazdat Haroyan,6153.846153846154,320000,2884.6153846153848,150000,5127.461538461538,266628,2403.5,124982,6966.903846153846,362279,3265.730769230769,169818,2-yrs,640000,300000,533256,249964,724558,339637,Starter,D,CB,29,Armenia,Cadiz
Alejandro Cantero,6153.846153846154,320000,2884.6153846153848,150000,5127.461538461538,266628,2403.5,124982,6966.903846153846,362279,3265.730769230769,169818,2-yrs,640000,300000,533256,249964,724558,339637,Reserve,F,LW,21,Spain,Levante
Beñat Turrientes,5961.538461538462,310000,2884.6153846153848,150000,4967.2307692307695,258296,2403.5,124982,6749.192307692308,350958,3265.730769230769,169818,4-yrs,1240000,600000,1033184,499928,1403832,679273,Reserve,M,CM,20,Spain,Real Sociedad
Ander Barrenetxea,5961.538461538462,310000,2884.6153846153848,150000,4967.2307692307695,258296,2403.5,124982,6749.192307692308,350958,3265.730769230769,169818,6-yrs,1860000,900000,1549776,749892,2105747,1018910,Reserve,F,LW,20,Spain,Real Sociedad
Iván Romero,5961.538461538462,310000,2884.6153846153848,150000,4967.2307692307695,258296,2403.5,124982,6749.192307692308,350958,3265.730769230769,169818,3-yrs,930000,450000,774888,374946,1052874,509455,Reserve,F,CF,20,Spain,Sevilla
Salvi Sánchez,5961.538461538462,310000,2884.6153846153848,150000,4967.2307692307695,258296,2403.5,124982,6749.192307692308,350958,3265.730769230769,169818,1-yr,310000,150000,258296,124982,350958,169818,Starter,F,RW,30,Spain,Cadiz
Nico Serrano,5961.538461538462,310000,2884.6153846153848,150000,4967.2307692307695,258296,2403.5,124982,6749.192307692308,350958,3265.730769230769,169818,3-yrs,930000,450000,774888,374946,1052874,509455,Reserve,F,LW,18,Spain,Athletic Club
Nahuel Tenaglia,5961.538461538462,310000,2884.6153846153848,150000,4967.2307692307695,258296,2403.5,124982,6749.192307692308,350958,3265.730769230769,169818,2-yrs,620000,300000,516592,249964,701916,339637,Reserve,D,RB,25,Argentina,Alaves
Iñigo Pérez,5961.538461538462,310000,2884.6153846153848,150000,4967.2307692307695,258296,2403.5,124982,6749.192307692308,350958,3265.730769230769,169818,1-yr,310000,150000,258296,124982,350958,169818,Reserve,M,CM,34,Spain,Osasuna
Carlos Domínguez,5769.2307692307695,300000,2692.3076923076924,140000,4807,249964,2243.269230769231,116650,6531.4807692307695,339637,3048.019230769231,158497,5-yrs,1500000,700000,1249819,583249,1698183,792486,Starter,D,CB,20,Spain,Celta Vigo
Nikola Maras,5769.2307692307695,300000,2692.3076923076924,140000,4807,249964,2243.269230769231,116650,6531.4807692307695,339637,3048.019230769231,158497,1-yr,300000,140000,249964,116650,339637,158497,Reserve,D,CB,26,Serbia,Rayo Vallecano
Dominik Greif,5769.2307692307695,300000,2692.3076923076924,140000,4807,249964,2243.269230769231,116650,6531.4807692307695,339637,3048.019230769231,158497,5-yrs,1500000,700000,1249819,583249,1698183,792486,Reserve,K,GK,24,Slovakia,Mallorca
Rober Pier,5769.2307692307695,300000,2692.3076923076924,140000,4807,249964,2243.269230769231,116650,6531.4807692307695,339637,3048.019230769231,158497,2-yrs,600000,280000,499928,233300,679273,316994,Reserve,D,CB,26,Spain,Levante
Alberto Perea,5576.923076923077,290000,2692.3076923076924,140000,4646.7692307692305,241632,2243.269230769231,116650,6313.75,328315,3048.019230769231,158497,2-yrs,580000,280000,483264,233300,656631,316994,Reserve,F,LW,31,Spain,Cadiz
Tete Morente,5576.923076923077,290000,2692.3076923076924,140000,4646.7692307692305,241632,2243.269230769231,116650,6313.75,328315,3048.019230769231,158497,3-yrs,870000,420000,724895,349949,984946,475491,Starter,F,LW,25,Spain,Elche
Raúl Torrente,5576.923076923077,290000,2692.3076923076924,140000,4646.7692307692305,241632,2243.269230769231,116650,6313.75,328315,3048.019230769231,158497,3-yrs,870000,420000,724895,349949,984946,475491,Starter,D,CB,20,Spain,Granada
Bebé,5384.615384615385,280000,2500,130000,4486.538461538462,233300,2083.0384615384614,108318,6096.038461538462,316994,2830.3076923076924,147176,1-yr,280000,130000,233300,108318,316994,147176,Reserve,F,LW,31,Portugal,Rayo Vallecano
Renato Tapia,5000,260000,2307.6923076923076,120000,4166.057692307692,216635,1922.8076923076924,99986,5660.615384615385,294352,2612.596153846154,135855,3-yrs,780000,360000,649906,299957,883055,407564,Reserve,M,DM,26,Peru,Celta Vigo
Kang-in Lee,4807.692307692308,250000,2307.6923076923076,120000,4005.826923076923,208303,1922.8076923076924,99986,5442.903846153846,283031,2612.596153846154,135855,4-yrs,1000000,480000,833213,399942,1132122,543419,Reserve,F,AM,20,South Korea,Mallorca
Stefan Mitrovic,4807.692307692308,250000,2307.6923076923076,120000,4005.826923076923,208303,1922.8076923076924,99986,5442.903846153846,283031,2612.596153846154,135855,3-yrs,750000,360000,624910,299957,849092,407564,Starter,D,CB,31,Serbia,Getafe
Edgar González,4807.692307692308,250000,2307.6923076923076,120000,4005.826923076923,208303,1922.8076923076924,99986,5442.903846153846,283031,2612.596153846154,135855,2-yrs,500000,240000,416606,199971,566061,271709,Reserve,D,CB,24,Spain,Real Betis
Njegos Petrovic,4615.384615384615,240000,2307.6923076923076,120000,3845.596153846154,199971,1922.8076923076924,99986,5225.173076923077,271709,2612.596153846154,135855,4-yrs,960000,480000,799884,399942,1086837,543419,Reserve,M,DM,22,Serbia,Granada
Thiago Galhardo,4615.384615384615,240000,2307.6923076923076,120000,3845.596153846154,199971,1922.8076923076924,99986,5225.173076923077,271709,2612.596153846154,135855,1-yr,240000,120000,199971,99986,271709,135855,Reserve,F,CF,32,Brazil,Celta Vigo
Unai Vencedor,4615.384615384615,240000,2307.6923076923076,120000,3845.596153846154,199971,1922.8076923076924,99986,5225.173076923077,271709,2612.596153846154,135855,4-yrs,960000,480000,799884,399942,1086837,543419,Reserve,M,CM,21,Spain,Athletic Club
Abdón Prats,4423.076923076923,230000,2115.3846153846152,110000,3685.3653846153848,191639,1762.5576923076924,91653,5007.461538461538,260388,2394.8653846153848,124533,3-yrs,690000,330000,574917,274960,781164,373600,Reserve,F,CF,29,Spain,Mallorca
Randy Nteka,4423.076923076923,230000,2115.3846153846152,110000,3685.3653846153848,191639,1762.5576923076924,91653,5007.461538461538,260388,2394.8653846153848,124533,5-yrs,1150000,550000,958195,458267,1301941,622667,Starter,F,AM,24,France,Rayo Vallecano
Óscar Valentín,4423.076923076923,230000,2115.3846153846152,110000,3685.3653846153848,191639,1762.5576923076924,91653,5007.461538461538,260388,2394.8653846153848,124533,4-yrs,920000,440000,766556,366614,1041553,498134,Reserve,M,CM,27,Spain,Rayo Vallecano
Fer Niño,4230.7692307692305,220000,2115.3846153846152,110000,3525.1346153846152,183307,1762.5576923076924,91653,4789.75,249067,2394.8653846153848,124533,1-yr,220000,110000,183307,91653,249067,124533,Reserve,F,CF,21,Spain,Mallorca
Aleix Vidal,4230.7692307692305,220000,2115.3846153846152,110000,3525.1346153846152,183307,1762.5576923076924,91653,4789.75,249067,2394.8653846153848,124533,2-yrs,440000,220000,366614,183307,498134,249067,Reserve,D,RB,32,Spain,Espanyol
Ronald Araújo,4230.7692307692305,220000,2115.3846153846152,110000,3525.1346153846152,183307,1762.5576923076924,91653,4789.75,249067,2394.8653846153848,124533,2-yrs,440000,220000,366614,183307,498134,249067,Starter,D,CB,22,Uruguay,Barcelona
Óscar Mingueza,4230.7692307692305,220000,2115.3846153846152,110000,3525.1346153846152,183307,1762.5576923076924,91653,4789.75,249067,2394.8653846153848,124533,2-yrs,440000,220000,366614,183307,498134,249067,Reserve,D,CB,22,Spain,Barcelona
Gerard Gumbau,4038.4615384615386,210000,1923.076923076923,100000,3364.903846153846,174975,1602.326923076923,83321,4572.038461538462,237746,2177.153846153846,113212,2-yrs,420000,200000,349949,166643,475491,226424,Starter,M,DM,27,Spain,Elche
Gavi,4038.4615384615386,210000,1923.076923076923,100000,3364.903846153846,174975,1602.326923076923,83321,4572.038461538462,237746,2177.153846153846,113212,2-yrs,420000,200000,349949,166643,475491,226424,Starter,M,CM,17,Spain,Barcelona
Pedro Bigas,4038.4615384615386,210000,1923.076923076923,100000,3364.903846153846,174975,1602.326923076923,83321,4572.038461538462,237746,2177.153846153846,113212,2-yrs,420000,200000,349949,166643,475491,226424,Starter,D,CB,31,Spain,Elche
Joan García,3846.153846153846,200000,1923.076923076923,100000,3204.673076923077,166643,1602.326923076923,83321,4354.307692307692,226424,2177.153846153846,113212,4-yrs,800000,400000,666570,333285,905698,452849,Reserve,K,GK,20,Spain,Espanyol
Julen Lobete,3846.153846153846,200000,1923.076923076923,100000,3204.673076923077,166643,1602.326923076923,83321,4354.307692307692,226424,2177.153846153846,113212,2-yrs,400000,200000,333285,166643,452849,226424,Reserve,F,CF,21,Spain,Real Sociedad
Antonio Barragán,3846.153846153846,200000,1923.076923076923,100000,3204.673076923077,166643,1602.326923076923,83321,4354.307692307692,226424,2177.153846153846,113212,1-yr,200000,100000,166643,83321,226424,113212,Reserve,D,RB,34,Spain,Elche
Santiago Arzamendia,3846.153846153846,200000,1923.076923076923,100000,3204.673076923077,166643,1602.326923076923,83321,4354.307692307692,226424,2177.153846153846,113212,4-yrs,800000,400000,666570,333285,905698,452849,Reserve,D,LB,23,Paraguay,Cadiz
Antonio Sivera,3846.153846153846,200000,1923.076923076923,100000,3204.673076923077,166643,1602.326923076923,83321,4354.307692307692,226424,2177.153846153846,113212,1-yr,200000,100000,166643,83321,226424,113212,Reserve,K,GK,25,Spain,Alaves
Jonathan Silva,3846.153846153846,200000,1923.076923076923,100000,3204.673076923077,166643,1602.326923076923,83321,4354.307692307692,226424,2177.153846153846,113212,4-yrs,800000,400000,666570,333285,905698,452849,Reserve,D,LB,27,Argentina,Getafe
Dani Cárdenas,3846.153846153846,200000,1923.076923076923,100000,3204.673076923077,166643,1602.326923076923,83321,4354.307692307692,226424,2177.153846153846,113212,1-yr,200000,100000,166643,83321,226424,113212,Reserve,K,GK,24,Spain,Levante
Matías Arezo,3846.153846153846,200000,1923.076923076923,100000,3204.673076923077,166643,1602.326923076923,83321,4354.307692307692,226424,2177.153846153846,113212,5-yrs,1000000,500000,833213,416606,1132122,566061,Reserve,F,CF,19,Uruguay,Granada
Víctor Chust,3653.846153846154,190000,1730.7692307692307,90000,3044.423076923077,158310,1442.0961538461538,74989,4136.596153846154,215103,1959.4423076923076,101891,1-yr,190000,90000,158310,74989,215103,101891,Starter,D,CB,21,Spain,Cadiz
Rubén Yáñez,3461.5384615384614,180000,1730.7692307692307,90000,2884.1923076923076,149978,1442.0961538461538,74989,3918.8846153846152,203782,1959.4423076923076,101891,2-yrs,360000,180000,299957,149978,407564,203782,Reserve,K,GK,28,Spain,Getafe
Ez Abde,3461.5384615384614,180000,1730.7692307692307,90000,2884.1923076923076,149978,1442.0961538461538,74989,3918.8846153846152,203782,1959.4423076923076,101891,3-yrs,540000,270000,449935,224968,611346,305673,Reserve,F,LW,20,Morocco,Barcelona
Fran García,3269.230769230769,170000,1538.4615384615386,80000,2723.9615384615386,141646,1281.8653846153845,66657,3701.173076923077,192461,1741.7307692307693,90570,4-yrs,680000,320000,566585,266628,769843,362279,Reserve,D,LB,22,Spain,Rayo Vallecano
Isi Palazón,3269.230769230769,170000,1538.4615384615386,80000,2723.9615384615386,141646,1281.8653846153845,66657,3701.173076923077,192461,1741.7307692307693,90570,4-yrs,680000,320000,566585,266628,769843,362279,Reserve,F,RW,27,Spain,Rayo Vallecano
Pepelu,3269.230769230769,170000,1538.4615384615386,80000,2723.9615384615386,141646,1281.8653846153845,66657,3701.173076923077,192461,1741.7307692307693,90570,1-yr,170000,80000,141646,66657,192461,90570,Starter,M,DM,23,Spain,Levante
Aarón Escandell,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153845,66657,3483.4615384615386,181140,1741.7307692307693,90570,2-yrs,320000,160000,266628,133314,362279,181140,Reserve,K,GK,26,Spain,Granada
Mario Hernández,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153845,66657,3483.4615384615386,181140,1741.7307692307693,90570,2-yrs,320000,160000,266628,133314,362279,181140,Reserve,D,RB,23,Spain,Rayo Vallecano
Álex Balde,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153845,66657,3483.4615384615386,181140,1741.7307692307693,90570,3-yrs,480000,240000,399942,199971,543419,271709,Reserve,D,LB,18,Spain,Barcelona
João Costa,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153845,66657,3483.4615384615386,181140,1741.7307692307693,90570,1-yr,160000,80000,133314,66657,181140,90570,Reserve,K,GK,26,Portugal,Granada
Javi Martínez,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153845,66657,3483.4615384615386,181140,1741.7307692307693,90570,5-yrs,800000,400000,666570,333285,905698,452849,Starter,F,AM,22,Spain,Osasuna
Manolo Reina,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153845,66657,3483.4615384615386,181140,1741.7307692307693,90570,1-yr,160000,80000,133314,66657,181140,90570,Reserve,K,GK,36,Spain,Mallorca
Javi López,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153845,66657,3483.4615384615386,181140,1741.7307692307693,90570,2-yrs,320000,160000,266628,133314,362279,181140,Reserve,D,LB,19,Spain,Alaves
Enzo Roco,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,2-yrs,310000,140000,258296,116650,350958,158497,Reserve,D,CB,29,Chile,Elche
Barbero,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,2-yrs,310000,140000,258296,116650,350958,158497,Reserve,F,CF,23,Spain,Osasuna
Josan,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,1-yr,155000,70000,129148,58325,175479,79249,Reserve,F,RW,32,Spain,Elche
Diego Conde,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,3-yrs,465000,210000,387444,174975,526437,237746,Reserve,K,GK,23,Spain,Getafe
Dani Alves,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,1-yr,155000,70000,129148,58325,175479,79249,Starter,D,RB,38,Brazil,Barcelona
Helibelton Palacios,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,1-yr,155000,70000,129148,58325,175479,79249,Starter,D,RB,28,Colombia,Elche
Gonzalo Verdú,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,2-yrs,310000,140000,258296,116650,350958,158497,Starter,D,CB,33,Spain,Elche
Juan Iglesias,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,5-yrs,775000,350000,645740,291625,877395,396243,Reserve,D,RB,23,Spain,Getafe
Matthew Hoppe,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,4-yrs,620000,280000,516592,233300,701916,316994,Reserve,F,CF,20,United States,Mallorca
Diego González,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,1-yr,155000,70000,129148,58325,175479,79249,Reserve,D,CB,27,Spain,Elche
Leo Román,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,3-yrs,465000,210000,387444,174975,526437,237746,Reserve,K,GK,21,Spain,Mallorca
Luca Zidane,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,1-yr,155000,70000,129148,58325,175479,79249,Reserve,K,GK,23,France,Rayo Vallecano
Rui Silva,2980.769230769231,155000,1346.1538461538462,70000,2483.6153846153848,129148,1121.6346153846155,58325,3374.596153846154,175479,1524.0192307692307,79249,5-yrs,775000,350000,645740,291625,877395,396243,Starter,K,GK,27,Portugal,Real Betis
Daniel Raba,2884.6153846153848,150000,1346.1538461538462,70000,2403.5,124982,1121.6346153846155,58325,3265.730769230769,169818,1524.0192307692307,79249,1-yr,150000,70000,124982,58325,169818,79249,Reserve,F,RW,26,Spain,Granada
Marc Pubill,2884.6153846153848,150000,1346.1538461538462,70000,2403.5,124982,1121.6346153846155,58325,3265.730769230769,169818,1524.0192307692307,79249,5-yrs,750000,350000,624910,291625,849092,396243,Starter,D,RB,18,Spain,Levante
Luis Hernández,2692.3076923076924,140000,1346.1538461538462,70000,2243.269230769231,116650,1121.6346153846155,58325,3048.019230769231,158497,1524.0192307692307,79249,2-yrs,280000,140000,233300,116650,316994,158497,Reserve,D,CB,32,Spain,Cadiz
Ferran Jutglà,2500,130000,1153.8461538461538,60000,2083.0384615384614,108318,961.4038461538462,49993,2830.3076923076924,147176,1306.2884615384614,67927,1-yr,130000,60000,108318,49993,147176,67927,Reserve,F,LW,23,Spain,Barcelona
Isma Ruiz,1538.4615384615386,80000,769.2307692307693,40000,1281.8653846153845,66657,640.9423076923077,33329,1741.7307692307693,90570,870.8653846153846,45285,2-yrs,160000,80000,133314,66657,181140,90570,Reserve,M,CM,20,Spain,Granada
Álvaro Bastida,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,5-yrs,300000,150000,249964,124982,339637,169818,Reserve,M,CM,17,Spain,Cadiz
Ivan Chapela,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,1-yr,40000,20000,33329,16664,45285,22642,Reserve,F,LW,22,Spain,Cadiz
