Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches
1,Tammy Abraham,eng ENG,FW,Roma,24-169,1997,28,28,2357,26.2,13,3,11,2,2,8,0,0.50,0.11,0.61,0.42,0.53,16.3,14.7,3.1,17.8,0.62,0.12,0.74,0.56,0.68,Matches
2,Francesco Acerbi,it ITA,DF,Lazio,34-038,1988,21,20,1726,19.2,3,0,3,0,0,1,1,0.16,0.00,0.16,0.16,0.16,1.3,1.3,0.2,1.5,0.07,0.01,0.08,0.07,0.08,Matches
3,Michel Aebischer,ch SUI,MF,Bologna,25-073,1997,4,0,53,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.11,0.11,0.00,0.11,Matches
4,Felix Afena-Gyan,gh GHA,FW,Roma,19-060,2003,14,4,538,6.0,2,0,2,0,0,5,1,0.33,0.00,0.33,0.33,0.33,1.6,1.6,0.2,1.8,0.27,0.03,0.30,0.27,0.30,Matches
5,Kevin Agudelo,co COL,FWMF,Spezia,23-126,1998,15,5,685,7.6,2,0,2,0,0,2,1,0.26,0.00,0.26,0.26,0.26,1.4,1.4,0.6,2.0,0.19,0.08,0.27,0.19,0.27,Matches
6,Ola Aina,ng NGA,DF,Torino,25-163,1996,16,13,1066,11.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.3,1.5,0.02,0.11,0.13,0.02,0.13,Matches
7,Marley Aké,fr FRA,FW,Juventus,21-074,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
8,Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,29-160,1992,8,4,302,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.12,0.01,0.13,0.12,0.13,Matches
9,Luis Alberto,es ESP,MF,Lazio,29-173,1992,26,20,1793,19.9,4,7,4,0,0,5,0,0.20,0.35,0.55,0.20,0.55,2.6,2.6,5.3,7.9,0.13,0.27,0.40,0.13,0.40,Matches
10,Giorgio Altare,it ITA,DF,Cagliari,23-223,1998,11,9,795,8.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.0,1.0,0.11,0.00,0.11,0.11,0.11,Matches
11,Kelvin Amian,fr FRA,DF,Spezia,24-040,1998,24,23,1926,21.4,0,1,0,0,0,7,2,0.00,0.05,0.05,0.00,0.05,1.1,1.1,1.0,2.1,0.05,0.05,0.10,0.05,0.10,Matches
12,Nadiem Amiri,de GER,MFFW,Genoa,25-144,1996,5,2,169,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.09,0.04,0.13,0.09,0.13,Matches
13,Ethan Ampadu,wls WAL,MFDF,Venezia,21-187,2000,21,18,1564,17.4,0,2,0,0,0,9,1,0.00,0.12,0.12,0.00,0.12,0.1,0.1,1.4,1.5,0.01,0.08,0.08,0.01,0.08,Matches
14,Sofyan Amrabat,ma MAR,MF,Fiorentina,25-211,1996,16,3,460,5.1,1,0,1,0,0,4,0,0.20,0.00,0.20,0.20,0.20,0.0,0.0,0.1,0.1,0.01,0.02,0.02,0.01,0.02,Matches
15,Felipe Anderson,br BRA,FW,Lazio,28-339,1993,29,24,2111,23.5,5,5,5,0,0,1,0,0.21,0.21,0.43,0.21,0.43,4.2,4.2,5.6,9.8,0.18,0.24,0.42,0.18,0.42,Matches
16,Ebenezer Annan,gh GHA,DF,Bologna,19-211,2002,1,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
17,Cristian Ansaldi,ar ARG,DF,Torino,35-181,1986,14,4,532,5.9,0,3,0,0,0,1,0,0.00,0.51,0.51,0.00,0.51,0.2,0.2,1.0,1.3,0.03,0.18,0.21,0.03,0.21,Matches
18,Janis Antiste,fr FRA,FWMF,Spezia,19-214,2002,12,8,619,6.9,1,0,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,1.4,1.4,0.2,1.7,0.21,0.03,0.24,0.21,0.24,Matches
19,Mattia Aramu,it ITA,MFFW,Venezia,26-310,1995,23,19,1494,16.6,5,4,3,2,3,5,0,0.30,0.24,0.54,0.18,0.42,4.7,2.4,3.4,5.8,0.28,0.21,0.49,0.14,0.35,Matches
20,Marko Arnautović,at AUT,FW,Bologna,32-335,1989,25,24,2003,22.3,9,1,7,2,3,4,0,0.40,0.04,0.45,0.31,0.36,9.4,7.2,2.7,9.8,0.42,0.12,0.54,0.32,0.44,Matches
21,Tolgay Arslan,de GER,MF,Udinese,31-216,1990,24,18,1423,15.8,1,0,1,0,0,7,0,0.06,0.00,0.06,0.06,0.06,1.2,1.2,1.3,2.5,0.08,0.09,0.17,0.08,0.17,Matches
22,Arthur,br BRA,FW,Fiorentina,23-329,1998,5,1,150,1.7,1,1,1,0,0,0,0,0.60,0.60,1.20,0.60,1.20,0.9,0.9,0.0,1.0,0.56,0.02,0.59,0.56,0.59,Matches
23,Kristoffer Askildsen,no NOR,MF,Sampdoria,21-070,2001,17,7,727,8.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.4,0.03,0.02,0.05,0.03,0.05,Matches
24,Kristjan Asllani,al ALB,MF,Empoli,20-011,2002,14,6,624,6.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.02,0.09,0.11,0.02,0.11,Matches
25,Emil Audero,it ITA,GK,Sampdoria,25-061,1997,20,20,1755,19.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
26,Tommaso Augello,it ITA,DF,Sampdoria,27-202,1994,27,20,1867,20.7,1,0,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,0.2,0.2,1.2,1.4,0.01,0.06,0.07,0.01,0.07,Matches
27,Ramzi Aya,it ITA,DF,Salernitana,31-230,1990,2,2,135,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
28,Kaan Ayhan,tr TUR,DF,Sassuolo,27-130,1994,17,9,858,9.5,1,0,1,0,0,1,1,0.10,0.00,0.10,0.10,0.10,0.2,0.2,0.0,0.2,0.02,0.00,0.02,0.02,0.02,Matches
29,Milan Badelj,hr CRO,MF,Genoa,33-023,1989,27,27,2298,25.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,2.1,2.7,0.02,0.08,0.11,0.02,0.11,Matches
30,Nedim Bajrami,al ALB,MFFW,Empoli,23-020,1999,27,19,1672,18.6,6,3,3,3,3,2,0,0.32,0.16,0.48,0.16,0.32,5.8,3.6,4.5,8.0,0.31,0.24,0.56,0.19,0.43,Matches
31,Tiemoué Bakayoko,fr FRA,MF,Milan,27-215,1994,13,5,490,5.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.8,0.05,0.09,0.15,0.05,0.15,Matches
32,Keita Baldé,sn SEN,FWMF,Cagliari,27-012,1995,18,11,927,10.3,3,1,3,0,0,2,0,0.29,0.10,0.39,0.29,0.39,2.0,2.0,0.8,2.8,0.19,0.08,0.27,0.19,0.27,Matches
33,Fodé Ballo-Touré,sn SEN,DF,Milan,25-076,1997,9,5,441,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.7,0.11,0.04,0.15,0.11,0.15,Matches
34,Filippo Bandinelli,it ITA,MF,Empoli,26-356,1995,27,16,1344,14.9,2,1,2,0,0,8,0,0.13,0.07,0.20,0.13,0.20,2.1,2.1,1.7,3.7,0.14,0.11,0.25,0.14,0.25,Matches
35,Mattia Bani,it ITA,DF,Genoa,28-100,1993,12,8,762,8.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.07,0.00,0.07,0.07,0.07,Matches
36,Antonín Barák,cz CZE,MFFW,Hellas Verona,27-107,1994,24,22,1947,21.6,10,3,6,4,4,3,0,0.46,0.14,0.60,0.28,0.42,9.0,5.9,2.5,8.4,0.41,0.12,0.53,0.27,0.39,Matches
37,Nicolò Barella,it ITA,MF,Inter,25-041,1997,27,27,2225,24.7,2,9,2,0,0,7,0,0.08,0.36,0.44,0.08,0.44,3.8,3.8,5.8,9.6,0.15,0.24,0.39,0.15,0.39,Matches
38,Musa Barrow,gm GAM,FWMF,Bologna,23-126,1998,24,19,1587,17.6,5,4,5,0,0,0,0,0.28,0.23,0.51,0.28,0.51,3.8,3.8,2.8,6.6,0.22,0.16,0.37,0.22,0.37,Matches
39,Daniele Baselli,it ITA,MFFW,Torino,30-008,1992,6,0,150,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.17,0.01,0.18,0.17,0.18,Matches
40,Daniele Baselli,it ITA,MF,Cagliari,30-008,1992,5,2,212,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,0.9,0.20,0.20,0.40,0.20,0.40,Matches
41,Toma Bašić,hr CRO,MF,Lazio,25-115,1996,21,7,739,8.2,0,2,0,0,0,3,0,0.00,0.24,0.24,0.00,0.24,1.4,1.4,0.7,2.0,0.16,0.08,0.25,0.16,0.25,Matches
42,Alessandro Bastoni,it ITA,DF,Inter,22-341,1999,25,25,1958,21.8,1,1,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,0.3,0.3,1.2,1.5,0.01,0.06,0.07,0.01,0.07,Matches
43,Simone Bastoni,it ITA,DFMF,Spezia,25-135,1996,26,22,1985,22.1,3,2,3,0,0,3,1,0.14,0.09,0.23,0.14,0.23,1.2,1.2,3.1,4.3,0.06,0.14,0.20,0.06,0.20,Matches
44,Rodrigo Becão,br BRA,DF,Udinese,26-060,1996,27,27,2414,26.8,0,1,0,0,0,9,0,0.00,0.04,0.04,0.00,0.04,0.6,0.6,0.6,1.2,0.02,0.02,0.05,0.02,0.05,Matches
45,Valon Behrami,ch SUI,MF,Genoa,36-335,1985,10,2,311,3.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.04,0.06,0.02,0.06,Matches
46,Vid Belec,si SVN,GK,Salernitana,31-287,1990,20,20,1800,20.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
47,Raoul Bellanova,it ITA,DF,Cagliari,21-276,2000,23,19,1805,20.1,1,2,1,0,0,3,0,0.05,0.10,0.15,0.05,0.15,1.5,1.5,3.1,4.5,0.07,0.15,0.23,0.07,0.23,Matches
48,Andrea Belotti,it ITA,FW,Torino,28-090,1993,15,10,909,10.1,4,1,4,0,0,0,0,0.40,0.10,0.50,0.40,0.50,3.1,3.1,0.9,4.0,0.30,0.09,0.39,0.30,0.39,Matches
49,Marco Benassi,it ITA,DFMF,Fiorentina,27-193,1994,6,1,158,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.06,0.03,0.08,0.06,0.08,Matches
50,Marco Benassi,it ITA,MF,Empoli,27-193,1994,7,2,220,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.03,0.05,0.08,0.03,0.08,Matches
51,Ismaël Bennacer,dz ALG,MF,Milan,24-109,1997,25,13,1263,14.0,2,1,2,0,0,5,0,0.14,0.07,0.21,0.14,0.21,0.6,0.6,1.9,2.5,0.04,0.13,0.18,0.04,0.18,Matches
52,Rodrigo Bentancur,uy URU,MF,Juventus,24-288,1997,19,13,1155,12.8,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.3,0.8,0.03,0.02,0.06,0.03,0.06,Matches
53,Domenico Berardi,it ITA,FW,Sassuolo,27-231,1994,27,27,2343,26.0,14,7,8,6,6,8,0,0.54,0.27,0.81,0.31,0.58,10.9,6.3,7.0,13.3,0.42,0.27,0.69,0.24,0.51,Matches
54,Bartosz Bereszyński,pl POL,DF,Sampdoria,29-251,1992,26,26,2136,23.7,0,3,0,0,0,10,0,0.00,0.13,0.13,0.00,0.13,0.7,0.7,0.9,1.5,0.03,0.04,0.06,0.03,0.06,Matches
55,Etrit Berisha,al ALB,GK,Torino,33-010,1989,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
56,Federico Bernardeschi,it ITA,FWMF,Juventus,28-032,1994,19,12,1083,12.0,1,3,1,0,0,4,0,0.08,0.25,0.33,0.08,0.33,1.3,1.3,1.5,2.9,0.11,0.13,0.24,0.11,0.24,Matches
57,Daniel Bessa,it ITA,MFFW,Hellas Verona,29-065,1993,19,2,535,5.9,1,0,1,0,0,4,1,0.17,0.00,0.17,0.17,0.17,0.3,0.3,0.4,0.7,0.05,0.07,0.12,0.05,0.12,Matches
58,Beto,gw GNB,FW,Udinese,24-048,1998,27,23,2100,23.3,8,0,8,0,0,1,0,0.34,0.00,0.34,0.34,0.34,7.6,7.6,1.4,9.0,0.34,0.06,0.40,0.34,0.40,Matches
59,Luis Binks,eng ENG,DF,Bologna,20-199,2001,13,5,544,6.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
60,Cristiano Biraghi,it ITA,DF,Fiorentina,29-200,1992,28,28,2373,26.4,4,0,3,1,2,5,1,0.15,0.00,0.15,0.11,0.11,3.1,1.6,3.2,4.8,0.12,0.12,0.24,0.06,0.18,Matches
61,Davide Biraschi,it ITA,DF,Genoa,27-261,1994,14,11,930,10.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.04,0.01,0.04,Matches
62,Bjarki Bjarkason,is ISL,FW,Venezia,21-313,2000,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
63,Jeremie Boga,ci CIV,FWMF,Sassuolo,25-076,1997,12,8,670,7.4,0,2,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,1.0,1.0,0.8,1.8,0.13,0.10,0.24,0.13,0.24,Matches
64,Jeremie Boga,ci CIV,FWMF,Atalanta,25-076,1997,6,3,337,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.11,0.04,0.14,0.11,0.14,Matches
65,Luka Bogdan,hr CRO,DF,Salernitana,25-359,1996,7,5,489,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.01,0.01,Matches
66,Emil Bohinen,no NOR,MF,Salernitana,23-008,1999,2,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
67,Giacomo Bonaventura,it ITA,MF,Fiorentina,32-210,1989,26,24,1936,21.5,3,2,3,0,0,7,1,0.14,0.09,0.23,0.14,0.23,4.3,4.3,2.3,6.6,0.20,0.11,0.31,0.20,0.31,Matches
68,Federico Bonazzoli,it ITA,FWMF,Salernitana,24-303,1997,22,13,1321,14.7,7,0,6,1,1,4,0,0.48,0.00,0.48,0.41,0.41,4.5,3.8,0.6,4.4,0.31,0.04,0.35,0.26,0.30,Matches
69,Kevin Bonifazi,it ITA,DF,Bologna,25-305,1996,16,11,920,10.2,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.8,1.5,0.07,0.08,0.15,0.07,0.15,Matches
70,Leonardo Bonucci,it ITA,DF,Juventus,34-323,1987,17,17,1518,16.9,3,0,0,3,3,1,0,0.18,0.00,0.18,0.00,0.00,3.8,1.6,0.4,1.9,0.23,0.02,0.25,0.09,0.11,Matches
71,Mehdi Bourabia,ma MAR,MF,Spezia,30-225,1991,8,2,282,3.1,1,0,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,0.0,0.0,0.0,0.1,0.01,0.01,0.03,0.01,0.03,Matches
72,Edoardo Bove,it ITA,MF,Roma,19-308,2002,8,0,52,0.6,1,0,1,0,0,0,0,1.73,0.00,1.73,1.73,1.73,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
73,Josip Brekalo,hr CRO,MFFW,Torino,23-270,1998,23,20,1687,18.7,6,1,6,0,0,1,0,0.32,0.05,0.37,0.32,0.37,4.3,4.3,3.7,8.0,0.23,0.20,0.43,0.23,0.43,Matches
74,Gleison Bremer,br BRA,DF,Torino,25-002,1997,27,27,2366,26.3,3,1,3,0,0,6,0,0.11,0.04,0.15,0.11,0.15,3.9,3.9,0.2,4.1,0.15,0.01,0.15,0.15,0.15,Matches
75,Marcelo Brozović,hr CRO,MF,Inter,29-124,1992,26,26,2160,24.0,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,1.0,1.0,1.5,2.4,0.04,0.06,0.10,0.04,0.10,Matches
76,Aleksander Buksa,pl POL,FW,Genoa,19-064,2003,4,0,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
77,Alessandro Buongiorno,it ITA,DF,Torino,22-287,1999,17,10,902,10.0,0,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,0.7,0.7,0.7,1.4,0.07,0.07,0.14,0.07,0.14,Matches
78,Gianluca Busio,us USA,MF,Venezia,19-296,2002,24,20,1690,18.8,1,1,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,1.0,1.0,1.6,2.6,0.05,0.09,0.14,0.05,0.14,Matches
79,Jovane Cabral,cv CPV,FW,Lazio,23-279,1998,1,0,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.89,0.00,0.89,0.89,0.89,Matches
80,Liberato Cacace,nz NZL,DF,Empoli,21-174,2000,4,2,165,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
81,Martín Cáceres,uy URU,DF,Cagliari,34-347,1987,14,9,832,9.2,1,1,1,0,0,3,1,0.11,0.11,0.22,0.11,0.22,0.3,0.3,0.4,0.7,0.03,0.04,0.07,0.03,0.07,Matches
82,Felipe Caicedo,ec ECU,FW,Genoa,33-196,1988,9,1,284,3.2,1,2,1,0,0,1,0,0.32,0.63,0.95,0.32,0.95,1.2,1.2,0.9,2.2,0.39,0.29,0.68,0.39,0.68,Matches
83,Felipe Caicedo,ec ECU,FWMF,Inter,33-196,1988,2,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,2.74,2.74,0.00,2.74,Matches
84,Davide Calabria,it ITA,DF,Milan,25-104,1996,19,17,1523,16.9,2,3,2,0,0,2,0,0.12,0.18,0.30,0.12,0.30,2.4,2.4,1.2,3.6,0.14,0.07,0.21,0.14,0.21,Matches
85,Riccardo Calafiori,it ITA,DF,Roma,19-305,2002,6,2,174,1.9,0,1,0,0,0,2,0,0.00,0.52,0.52,0.00,0.52,0.0,0.0,0.8,0.8,0.00,0.41,0.41,0.00,0.41,Matches
86,Riccardo Calafiori,it ITA,DF,Genoa,19-305,2002,3,1,82,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05,Matches
87,Mattia Caldara,it ITA,DF,Venezia,27-319,1994,23,22,1984,22.0,1,0,1,0,0,9,0,0.05,0.00,0.05,0.05,0.05,1.2,1.2,0.0,1.2,0.05,0.00,0.05,0.05,0.05,Matches
88,Hakan Çalhanoğlu,tr TUR,MF,Inter,28-040,1994,26,25,1830,20.3,6,8,4,2,2,7,0,0.30,0.39,0.69,0.20,0.59,5.1,3.3,5.7,9.0,0.25,0.28,0.53,0.16,0.44,Matches
89,José Callejón,es ESP,FW,Fiorentina,35-037,1987,24,16,1216,13.5,1,2,1,0,0,0,0,0.07,0.15,0.22,0.07,0.22,1.6,1.6,3.0,4.6,0.12,0.22,0.34,0.12,0.34,Matches
90,Andrea Cambiaso,it ITA,DF,Genoa,22-028,2000,25,21,1755,19.5,1,4,1,0,0,5,1,0.05,0.21,0.26,0.05,0.26,0.7,0.7,1.8,2.5,0.04,0.09,0.13,0.04,0.13,Matches
91,Matteo Cancellieri,it ITA,MFDF,Hellas Verona,20-036,2002,9,1,168,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.3,0.07,0.07,0.14,0.07,0.14,Matches
92,Antonio Candreva,it ITA,MFFW,Sampdoria,35-020,1987,27,27,2387,26.5,7,8,6,1,2,5,1,0.26,0.30,0.57,0.23,0.53,5.5,4.0,5.5,9.5,0.21,0.21,0.42,0.15,0.36,Matches
93,Leonardo Capezzi,it ITA,MF,Salernitana,26-357,1995,5,2,175,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
94,Gianluca Caprari,it ITA,FWMF,Hellas Verona,28-233,1993,26,24,1957,21.7,10,7,8,2,2,3,0,0.46,0.32,0.78,0.37,0.69,5.9,4.3,5.0,9.4,0.27,0.23,0.50,0.20,0.43,Matches
95,Francesco Caputo,it ITA,FW,Sampdoria,34-226,1987,27,23,2071,23.0,7,3,7,0,0,0,0,0.30,0.13,0.43,0.30,0.43,6.9,6.9,2.9,9.8,0.30,0.12,0.42,0.30,0.42,Matches
96,Francesco Caputo,it ITA,FW,Sassuolo,34-226,1987,2,2,156,1.7,0,1,0,0,0,1,0,0.00,0.58,0.58,0.00,0.58,0.7,0.7,0.4,1.0,0.39,0.21,0.60,0.39,0.60,Matches
97,Andrea Carboni,it ITA,DF,Cagliari,21-044,2001,23,21,1787,19.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.02,0.00,0.02,0.02,0.02,Matches
98,Nicolò Casale,it ITA,DF,Hellas Verona,24-034,1998,27,22,1829,20.3,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,0.5,0.5,1.2,1.6,0.02,0.06,0.08,0.02,0.08,Matches
99,Francesco Cassata,it ITA,MF,Genoa,24-247,1997,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
100,Samu Castillejo,es ESP,FWMF,Milan,27-061,1995,5,1,125,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.08,0.13,0.21,0.08,0.21,Matches
101,Gaetano Castrovilli,it ITA,MF,Fiorentina,25-031,1997,20,13,1140,12.7,1,1,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,1.1,1.1,1.3,2.4,0.09,0.11,0.19,0.09,0.19,Matches
102,Danilo Cataldi,it ITA,MF,Lazio,27-226,1994,23,15,1280,14.2,1,1,1,0,0,7,0,0.07,0.07,0.14,0.07,0.14,0.2,0.2,1.7,1.9,0.01,0.12,0.13,0.01,0.13,Matches
103,Pietro Ceccaroni,it ITA,DF,Venezia,26-089,1995,25,25,2222,24.7,2,1,2,0,0,5,1,0.08,0.04,0.12,0.08,0.12,1.4,1.4,0.1,1.5,0.06,0.00,0.06,0.06,0.06,Matches
104,Federico Ceccherini,it ITA,DF,Hellas Verona,29-313,1992,26,21,1760,19.6,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.7,1.4,0.04,0.03,0.07,0.04,0.07,Matches
105,Emil Ceide,no NOR,FW,Sassuolo,20-198,2001,4,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
106,Luca Ceppitelli,it ITA,DF,Cagliari,32-221,1989,20,12,1138,12.6,1,1,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
107,Damir Ceter,co COL,FW,Cagliari,24-138,1997,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
108,Julian Chabot,de GER,DF,Sampdoria,24-036,1998,11,4,490,5.4,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
109,Giorgio Chiellini,it ITA,DF,Juventus,37-218,1984,13,10,945,10.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
110,Federico Chiesa,it ITA,MFFW,Juventus,24-146,1997,14,11,863,9.6,2,1,2,0,0,0,0,0.21,0.10,0.31,0.21,0.31,2.3,2.3,1.2,3.5,0.24,0.12,0.37,0.24,0.37,Matches
111,Vlad Chiricheș,ro ROU,DF,Sassuolo,32-126,1989,24,22,1895,21.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.02,0.00,0.02,0.02,0.02,Matches
112,Riccardo Ciervo,it ITA,MFDF,Sampdoria,19-353,2002,10,1,227,2.5,0,1,0,0,0,0,0,0.00,0.40,0.40,0.00,0.40,0.1,0.1,0.2,0.4,0.05,0.09,0.14,0.05,0.14,Matches
113,Giorgio Cittadini,it ITA,DF,Atalanta,19-336,2002,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
114,Ebrima Colley,gm GAM,FWMF,Spezia,22-047,2000,11,3,394,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,1.6,2.2,0.16,0.35,0.51,0.16,0.51,Matches
115,Omar Colley,gm GAM,DF,Sampdoria,29-147,1992,24,23,2027,22.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.0,1.4,0.06,0.00,0.06,0.06,0.06,Matches
116,Andrea Consigli,it ITA,GK,Sassuolo,35-052,1987,29,29,2610,29.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
